1.778,9149204,4912062,6588172,5392731,7862427,4871907,6069150,6718311,5502417,6775518,8734579,6738468
1.785,9113183,4897667,6560520.5,5329496,7866010,4863077,6072138,6654644.5,5526545,6798813,8730121,6710690
1.792,9095722,4925205,6554784,5337983,7861796,4881140,6103293,6703803,5561787,6862255,8728651,6676944
1.799,9057213,4946729,6558771.5,5313574,7871396,4870319,5995594,6727407,5578611,6951315,8707033,6677068
1.806,9096224,4956890,6597408.5,5324539,7839447.5,4867992,5922665,6636354.5,5531243,6798213,8724504,6711416
1.812,9128991,4931748,6524359,5319272,7680346,4860097,5875185,6500848,5502706,6798228,8810954,6787095.5
1.819,9178877,4941242,6434980,5359578,7391171,4874487,5807089.5,6451264.5,5570315,6909828,8892215,6851343
1.826,9127614,4975315,6507442,5374759,7322251.5,4866598,5783946,6517070,5606483,6910418,8925442,6850057
1.833,9165600,4992044,6562096,5360747,7554487,4878680,5821089.5,6663855,5588537,6913710.5,8930005,6885910.5
1.84,9160542,5090144,6557108,5346550,7968800,4913999,5926523,6755367,5601782,7009383.5,9030008,6905527
1.847,9148621,5074278,6628247,5401981,8090778.5,4926772,6027869,6721993,5627423,7055778,9035362,6991196
1.854,9130964,5044401,6600977,5464304,8099155,4890514,5966860,6754941,5658890,7067275,9047017,6983104
1.861,9112374,5072672,6571019,5422968,8060831,4885731,5945592,6790185,5697909,7114567,8989660,6927508.5
1.868,9132260,5096496,6576365.5,5422676,8062000,4838990,5855510,6704298,5714002,7192050,8936443,6938021
1.875,9115279,5114096,6581654.5,5458643,8034517.5,4892596,5824687,6550817,5700552,7219913,9020885,6966323
1.882,9096357,5163472,6468435,5451162,8009269,4945706,5850037,6431520.5,5716087,7161346,9095400,6957790
1.889,9048882,5201167,6390404,5468440,7941827,4949529,5770630.5,6430318.5,5742707,7056924,9188207,6980296
1.896,9029791,5189469,6375187,5506452,7751731.5,4932622,5686143.5,6444097.5,5731530,6980946,9251266,6975743.5
1.903,9035169,5129461,6281592,5529912,7637608.5,4904370,5596902,6440969.5,5788168.5,6968991,9243366,6963059
1.91,9009902,5121831,6282551,5544931,7685093.5,4920496,5640057,6433684.5,5742726,6927111,9255786,6952567
1.917,9028744,5138093,6390169.5,5566416,7869374,4957539,5796308.5,6405657.5,5696937,6914696,9264444,6978202
1.924,9175438,5105514,6330418,5578787,7811437,4936434,5713756,6387613.5,5709569,6878558,9309396,6979964
1.931,9202149,5149385,6411769,5625230,7573404,4908829,5624237,6334517,5729121,6950778,9350695,6954287.5
1.937,9044508,5210127,6393388,5604243,7476081,4941235,5622657,6368498,5704323,6927018.5,9413539,6991393.5
1.944,8995908,5217189,6407828.5,5555015,7479642,4963853,5538588,6435079,5694268,6899758,9402628,6999320
1.951,8949411,5225341,6445317,5537039,7526668,4915818,5568701,6518852,5726074.5,6883071,9473823,6994641
1.958,8864923,5269703,6386136,5558569,7567366,4863248,5685391,6808796.5,5743281,6830521,9534925,7061937.5
1.965,8940649,5164953,6353310,5550629,7607642,4894662,5694429.5,6826071,5712820.5,6830158,9472169,7145693
1.972,8961898,5126811,6343167,5545342,7637058,4928331,5671909,6805175,5728007,6826866,9387273,7161451.5
1.979,8896683,5149937,6330113,5647288,7573780,4876290,5709349,6784396.5,5710297.5,6766723,9448011,7090200
1.986,8879529,5170710,6348242.5,5695967.5,7552288.5,4881333,5785548,6780146,5676303,6760418.5,9520367,7040238.5
1.993,8875162,5152079,6372516.5,5572157,7516424,4876819,5811298,6844060,5645680,6703785,9532845,7057845
2,8906518,5168055,6367940,5596785,7532619.5,4878949,5755728.5,6882315.5,5622949,6653698,9531144,7026672.5
2.007,8875197,5167674,6393355,5691697.5,7537651,4872889,5740141,6895975,5627599,6667328,9513948,7004380.5
2.014,8951657,5180690,6354205,5687356,7577125,4867292,5760810,6877504,5580313,6659599,9497855,6934902
2.021,9004508,5224866,6324573,5646442,7517814,4840096,5730530,6814357,5568823,6651859,9516134,6941158
2.028,9034154,5209283,6255680,5667322,7510470.5,4861521,5713493.5,6704131,5541699,6683196.5,9514967,6951387.5
2.035,9073217,5220344,6211230,5679457,7513227,4850436,5697473,6667109,5470305,6744832,9517167,6948899.5
2.042,9064966,5200012,6143521,5678870,7504566.5,4807890,5737901,6714660,5465342,6722227.5,9561170,6904859
2.049,9072158,5166024,6162139,5667502,7547411.5,4873659,5660074,6678564,5444747,6710694.5,9633148,6881580
2.056,9099245,5161929,6222383,5651360,7592940,4872049,5647823,6569572,5411431,6695627.5,9664445,6895045
2.062,9092191,5166862,6262060.5,5631570,7540370.5,4817191,5637457,6609393.5,5415192,6622368.5,9595148,6848924
2.069,9034412,5131118,6254389,5655592,7480274.5,4786327,5651494,6619106.5,5418608,6644818,9586088,6751902.5
2.076,9014243,5081826,6270298,5704875,7417390,4817972,5622522,6575542,5393392,6647225,9661854,6668835
2.083,9034290,5087956,6242750.5,5708245,7360360.5,4794642,5578507,6476696,5368427,6717516.5,9696173,6631143
2.09,9083522,5091749,6131831,5709941.5,7406562,4788219,5555143,6448545.5,5425765,6755417,9767261,6651483.5
2.097,9103715,5048846,6088350,5757777,7426366,4775354,5545214,6432946,5380198,6702602,9818579,6595835
2.104,8993376,5025039,6077942,5730735,7444729,4785748,5570033,6452176.5,5323731,6675947,9801850,6462017
2.111,8980393,5029929,6097562,5761493,7450380,4814977,5588156,6427437,5375379,6773266,9819395,6505054
2.118,8958745,5014101,6084239.5,5710907,7431277,4805865,5549592,6338716,5389323,6850433.5,9889082,6571688
2.125,8906782,5022036,6098519,5726661,7533114,4793772,5522206,6335572,5364137,6853071,9923477,6521215.5
2.132,8920468,5047619,6095875.5,5861173,7467414,4763408,5521494,6257424,5420606,6854992,9906561,6419288
2.139,8910025,5050572,6093556,5840523,7456770,4759039,5565689,6240332,5488940,6798689,9958991,6402361
2.146,8934909,5038873,6069741,5800555.5,7555765.5,4831466,5597830,6341278,5464789,6892423.5,10149491,6408579.5
2.153,8929544,5048205,6025418,5857794,7618131,4858005,5590690,6320183,5398227,6942452,10294061,6470790.5
2.16,8906247,5080204,6059209,5872376,7655314,4829986,5593519,6316717,5402869,6857005.5,10331417,6476820
2.167,8952477,5132147,6124377,5809743,7683388,4800048,5594231,6333444,5443864,6887537.5,10438909,6439754
2.174,8996497,5185065,6158417.5,5786164,7612898.5,4756385,5574130,6125216,5407285,7057429,10497602,6470387
2.181,9005749,5135566,6117176,5869930,7536350.5,4767091,5518742,5987702,5401793,7153691.5,10534948,6505115
2.187,9031718,5137179,6058229,5869465,7518823,4796279,5487921,5929819.5,5418483,7043829,10525658,6507512
2.194,9057372,5193212,6086300,5854996,7621963,4808968,5563818,5936459.5,5396685,6985631,10474247,6559779
2.201,9026568,5205130,6185955,5875862,7756085,4805687,5661780,5928694.5,5412782,7010945,10461577,6568194
2.208,9019567,5181325,6094290,5859421,7962478,4791821,5726102,5924399,5389653,7075965.5,10477577,6484344.5
2.215,9044582,5165148,6070204,5834627,8023254.5,4782721,5807598.5,5831639.5,5395830,7089639,10537380,6544559
2.222,9082930,5216101,6075446,5812461,8037377.5,4789624,5838866.5,5827161,5406365,7062856.5,10440241,6626947
2.229,9059558,5183906,6128427.5,5791803,8056191,4832913,5757112,5782982,5387189,6981909,10705056,6494046.5
2.236,9023735,5196472,6245203.5,5858927,8043878,4801039,5739679,5753853.5,5377334,6939941,10693870,6497390
2.243,9009463,5204095,6284460,5873177,8052367,4753338,5755675,5762647.5,5410398,6969675.5,10662732,6561259
2.25,9095797,5243331,6174495,5826197,8101178,4770421,5740825,5787137,5462449,7006380,10600836,6453750
2.257,9077961,5278799,6131347.5,5844629,8062291,4755638,5704493,5783237,5391217,6994071,10589511,6386982.5
2.264,8973836,5227122,6116220,5815716,7942199,4766320,5635846,5825829,5353752,6996500,10555804,6492454
2.271,8930135,5147194,6127109,5770233,7807434.5,4779128,5585225,5843116.5,5419103,6992594,10555292,6552588.5
2.278,8915887,5110382,6173716,5754353,7718289,4740824,5571866,5850735,5413430,7059426.5,10675995,6543325
2.285,8894265,5108112,6261754,5668198,7740907,4734669,5562752,5957690,5384244,7086494.5,10662340,6687395
2.292,8881314,5135033,6284542,5688755.5,7853820,4758566,5527596,6075862,5369432,7011866.5,10670133,6912043
2.299,8926489,5171973,6248521,5722246,7951349,4770979,5587280,6207042,5402285,7016933,10620883,6874808
2.306,8927832,5209892,6168979,5682940,8020911,4743472,5585375,6268852,5446828,7071340,10636390,6827006
2.312,8870881,5243294,6151444,5748522,8012955,4730961,5576684,6242285.5,5410143,6981572,10729817,6714443
2.319,8833772,5194119,6113272,5739020,7914885,4751407,5631627,6231785,5350162,6960571.5,10734566,6592869
2.326,8862352,5238596,6136316,5701892,7879347.5,4752370,5582833,6250770,5392585,6953769,10819402,6522452
2.333,8862336,5294375,6113064,5672400,7924548,4764639,5588143,6305391,5485678,6936955,10790958,6463367
2.34,8871701,5317119,6053139,5678152,7875952,4737977,5539063,6314590,5408892,6947676.5,10792666,6464446
2.347,8853889,5330441,6000719,5697094,7854734,4744751,5542958,6274040,5378996,6884627,10912513,6525404
2.354,8844384,5275421,6014296,5621711,7759070,4728698,5516669,6138603,5406831,6918737,10929923,6497652.5
2.361,8927607,5296109,6064396.5,5633588,7668669,4701036,5511812,6174810,5418905,6942428.5,10958839,6482609.5
2.368,8942300,5286046,6031651,5647081,7724904,4698197,5530402,6319599,5487120,6986628,10927370,6457219.5
2.375,8874044,5282647,6079489,5666014,7673105.5,4732154,5511918,6320607,5482162,6980568,10962577,6479071
2.382,8894983,5296893,6074572,5748053,7650417,4749241,5539988,6316483.5,5449163,6944100.5,11105364,6560895
2.389,8830273,5288814,6027186,5774726,7591948,4772813,5493323,6230509,5455122,6946805,11215517,6593694
2.396,8741178,5233782,6033493,5746107,7523511,4780296,5491487,6157233.5,5463811,6957230.5,11134610,6574905
2.403,8730328,5215742,6007946,5787041,7504220,4761182,5534636,6166853,5428846,6915407.5,10961392,6516719
2.41,8776925,5262709,5949734,5852359.5,7419110,4736785,5512100,6156237,5402708,6852821.5,10873747,6528600.5
2.417,8717704,5252528,5897585,5862600,7393479,4732234,5497957,6199236.5,5390247,6821387.5,10817391,6601276
2.424,8744074,5256940,5900266.5,5852426,7451183,4750747,5470371,6223447,5346921,6841527,10715114,6663899
2.431,8638431,5242642,5872151,5797884,7409581,4738686,5487774,6199346,5339699,6876684,10729058,6763447
2.437,8644023,5202108,5889818.5,5877162,7399019.5,4717132,5473953,6257854.5,5389949,6938776.5,10812337,6760346
2.444,8662015,5176485,5901164,5903391.5,7385245,4655191,5482461,6353816,5390204,6885328,10826281,6705506
2.451,8575978,5176499,5846303,5869615,7449715,4727519,5479367,6359524,5394207,6824535,10693796,6661302
2.458,8642504,5126846,5826399.5,5853537,7458059,4739388,5441087,6293310,5403885,6820689,10676727,6709275
2.465,8640479,5088240,5779489,5857362,7294527,4678516,5429411,6133801,5361790,6831491.5,10526309,6746730
2.472,8641472,5079292,5713040,5858218,7235334.5,4703598,5463857,6060216.5,5367159,6854560.5,10417839,6784655
2.479,8676889,5079109,5658691,5806930,7168312,4734020,5459662,6006607.5,5356338,6823911,10444165,6759635
2.486,8652353,5060559,5639810,5842546,7063579,4694627,5466796,6005707,5319871,6814668,10287681,6706997
2.493,8703793,5052926,5683299,5921576,7088084.5,4666231,5479286,6096198.5,5352030,6858383,10114134,6679904
2.5,8728836,5076835,5742926,5956516,7173836,4647660,5476651,6104384.5,5365584,6981310,10128387,6651322
2.507,8694771,5044784,5770061.5,5929694,7143853,4646863,5498513,6121767,5345359,6979955,10018890,6654724
2.514,8662549,5022944,5782652.5,5940934,7157064,4680008,5502140,6153381,5324629,7167957.5,9958517,6702343
2.521,8654914,4990721,5846699,5968833,7173935,4681353,5542624,6193610,5323182,7156976,9941827,6709273
2.528,8572734,5006213,5881465,6001353,7151645,4659438,5576973,6224685.5,5310398,7046871.5,10047101,6759553
2.535,8541120,5000229,5880821,5977311,7100834,4681172,5658314,6212200.5,5326040,7099927,10018535,6713706
2.542,8622230,5016728,5957157,6005733.5,7006349,4652281,5693959,6200265,5370757,7080041,9961473,6684928
2.549,8627647,5016049,5976788.5,6023409.5,6977775,4668324,5639645,6165399,5425199,7106294.5,10092807,6738758.5
2.556,8506065,5056653,6007639,5968511,6977232,4716931,5662032,6082433,5396151,7094161,10098112,6721894
2.562,8474604,5054616,6004649.5,5996235,7008271,4712665,5757436,6089087,5308836,7063132,10053654,6699385.5
2.569,8344172,5041163,5982711,6015142.5,7063089,4679139,5721571,6226134,5358474,7079252,9992625,6699663
2.576,8329157,5020101,5954186,6017247,7123462.5,4658411,5733340.5,6238481,5315699,7046716,10036591,6690750.5
2.583,8439270,5027045,5950496.5,6028227.5,7042714.5,4661090,5735157,6233852.5,5234239,6917327,10019781,6681725
2.59,8523957,5015453,6018338,6076353,7000472,4702872,5744105,6288118,5282800,6896778,10066185,6670383.5
2.597,8472791,4982207,5945085.5,6093833,7033374,4671632,5841667.5,6267566,5275832,6947024.5,10111397,6683224.5
2.604,8469206,4934833,5941544,6174921.5,7060331.5,4628407,5809837.5,6311320.5,5256350,6947593.5,10091997,6633167.5
2.611,8652302,4959732,6022408,6176002,7123668,4659963,5783793.5,6311425,5289816,6975230,10132954,6700965
2.618,8731140,5005671,6089327,6166411,7110077,4681880,5748942,6268978,5265517,6963282,10215433,6776851.5
2.625,8723323,4980962,6173542.5,6156470,7129296,4660188,5724186,6290132,5263130,6966387,10236283,6812319
2.632,8744703,4945035,6193041,6146095,7271225,4684495,5775010,6267133,5256131,6858241,10342269,6835241
2.639,8776331,4983860,6235091,6105972,7316511.5,4664296,5772033,6285734,5281581,6802800,10224135,6802161.5
2.646,8736247,4959748,6288510,6118111,7333767,4678869,5690320,6426507,5324910,6804605,10170800,6781657
2.653,8686316,4975269,6271010,6114895,7390349,4674592,5732998,6725617,5300117,6777215,10288322,6808489
2.66,8708621,4987118,6319961,6036203.5,7378589,4693741,5750001,6744708,5324598,6730759.5,10484349,6849069.5
2.667,8678125,5014483,6362106.5,5996587,7262733.5,4676687,5671657,6789759,5338945,6780014.5,10409775,6901619
2.674,8635436,5025219,6379223,6023043.5,7195028,4633614,5666524,6800620,5289314,6785258.5,10430040,7008818
2.681,8539172,4976017,6401513,6066338.5,7175840,4615942,5676432,6693334,5282184,6756940,10544637,7075096
2.687,8534923,5010051,6404935,6060342,7241965,4586095,5711894,6722311,5339324,6799666.5,10658393,7065799
2.694,8553238,5017640,6412632,6018759,7247128,4583570,5711976,6737584,5362478,6832733,10756734,7125461.5
2.701,8539025,5000854,6400558.5,5949119,7181491.5,4599401,5700529,6711977,5341547,6862753,10807213,7188799.5
2.708,8514258,5063325,6349227,5917666,7242569,4608578,5641557,6756636.5,5384638,6884108,10882913,7264293
2.715,8455952,5096727,6364378,5926171,7239885.5,4616566,5633176,6841336,5382643,6823563,10909990,7323551
2.722,8464946,5066698,6332782,5876330,7279654,4628390,5678627,7057762,5360669,6799220.5,10888451,7290988
2.729,8373473.5,5130074,6308828.5,5880970,7392640,4609348,5683225,7114552,5410996,6862555.5,10931050,7261415
2.736,8325754,5152050,6346140,5883493,7388474,4603001,5726747.5,7178654,5424891,6935853,11016852,7258832
2.743,8356164,5156610,6354356,5856127,7379889,4655688,5704266,7214799,5339577,6961942.5,11052512,7335796
2.75,8408800,5129122,6320908,5892903,7471225,4644485,5666481,7254335,5283013,6962578.5,11141605,7371827.5
2.757,8325264,5154980,6302864,5907967,7509549,4662109,5649674,7289410,5265055,6970953,11242569,7480977.5
2.764,8251540.5,5190828,6316403,5867127,7462954,4654072,5637357,7320298,5217211,6889249,11457880,7591644.5
2.771,8233693.5,5170842,6301072,5891631.5,7372959,4658068,5657596,7393998.5,5263553,6879616,11480248,7739301
2.778,8223000,5148023,6325843,5852403,7387592.5,4627417,5644694,7387708,5320988,6891889.5,11452095,7758331.5
2.785,8226268.5,5180852,6368386,5836567,7388443.5,4615361,5649904,7368101,5324087,6881633,11536567,7667314.5
2.792,8366370,5174977,6328792,5865118.5,7411127.5,4643984,5636359,7359619,5319510,6935453,11546115,7715612
2.799,8361880,5166296,6346870,5882930,7451752,4671610,5624349,7281175,5284488,6902268,11584154,7754629.5
2.806,8232023.5,5187277,6337071,5863207,7439247,4696254,5640753,7256003,5259413,6944622,11571440,7681091
2.812,8103196,5202201,6363402,5843450,7394039.5,4680284,5643748,7228925,5263966,7020352,11469325,7666381
2.819,8095324.5,5229839,6391130.5,5847022,7338974,4672650,5624642,7234155.5,5247962,7028321.5,11348682,7657021.5
2.826,8158459.5,5199732,6330329,5886500,7393463.5,4669492,5627064,7194898,5288632,6964155,11210827,7564549
2.833,8203414,5204188,6284967.5,5886920,7391020.5,4691103,5644355,7133676,5319906,7091036,11059165,7539756.5
2.84,8299266,5191006,6311011.5,5872327,7389901,4684551,5635201,7126407,5333620,7260952,11010674,7523428.5
2.847,8236455.5,5201634,6335629,5859890,7397510.5,4653444,5642119,7144739,5324667,7158802,10974916,7516716.5
2.854,8165339,5246708,6314164,5878651,7443684.5,4641460,5633392,7129952,5311676,7089018,10954602,7541101
2.861,8157449,5252080,6265223.5,5826327,7551318,4694046,5624671,7142169,5318156,7132907,10891405,7509572
2.868,8059534,5231399,6263200,5812733,7596948.5,4670984,5622897,7176771,5372432,7163144.5,10798092,7402772
2.875,8046164,5198811,6227929,5836145,7589956,4656040,5615465,7039305.5,5360529,7178372,10826759,7361843
2.882,7985240,5235619,6183253.5,5832341,7626705,4711681,5534216,6737926.5,5318743,7192642,11063693,7367468
2.889,7950086,5207252,6174811,5789432,7609285,4711366,5482040,6549455,5357754,7242268,11595063,7312345
2.896,7993407.5,5163746,6216378.5,5755792,7588240,4642883,5475714,6507627,5435033,7205731,11877369,7256948
2.903,8002859,5148375,6211088,5803234,7494802,4649556,5443349,6505590,5421213,7155994,11875939,7221897
2.91,8018333.5,5143469,6184789,5852071,7398349.5,4643439,5387314,6529919,5386379,7224937,12021751,7277238
2.917,7921726,5135070,6200142,5823497,7413495,4635350,5395272,6597524,5381765,7198755,12153872,7285862
2.924,7936925,5174659,6284596.5,5809020,7399226.5,4649642,5455585,6615672,5435958,7233545,11943632,7176441
2.931,7951602,5168441,6300248,5857690,7409298,4698241,5469793,6649877,5466174,7341132.5,11625925,7119274.5
2.937,8023858,5153970,6322175.5,5919419,7389240.5,4714241,5465411,6754676,5437304,7411150,11326759,6962538.5
2.944,8092490.5,5197412,6330705.5,5929305,7378835,4634315,5475295,6839473,5443516,7477295,11095080,6908059.5
2.951,8028411,5203785,6263941.5,5934122,7368007,4633351,5448333,6886419.5,5431707,7523193,11059593,6972153
2.958,7966974.5,5131199,6242621,5909255,7331222,4650440,5471344,6870835,5423703,7545761,11218819,6903323
2.965,7964371,5114883,6262064.5,5936471.5,7356370,4666505,5486464,6868303,5409028,7584369,11446192,6859053
2.972,8015953,5141726,6201916,5958323,7369681,4681219,5477808,6827659,5331437,7576183,11509772,6934232
2.979,7988406.5,5138107,6131757.5,5949683.5,7414258,4682813,5498423,6860300,5322881,7472762,11575189,6842434
2.986,7961021,5210556,6128660,5977861,7421738.5,4669256,5517773,6867894,5383493,7388729.5,11637515,6772844.5
2.993,8011996,5186096,6082736,6006284.5,7416410,4640675,5539158,6855137,5380496,7442969.5,11447853,6750268.5
3,8055126,5180242,6055372.5,5968048.5,7433684,4627031,5538441,6947836,5401405,7415073,11211961,6766039
3.007,8039910.5,5179746,6038605,5915956,7450634,4636108,5576315,6971297,5361517,7430597.5,10927982,6695383.5
3.014,7952096.5,5196169,6071783,5915147,7438315,4648846,5581462,6980702,5293211,7476048,10973643,6634893
3.021,7910749,5221196,6084867.5,5822805.5,7424428.5,4679779,5538234,7068169,5283903,7412887,11246855,6668925
3.028,7939746.5,5210102,6087348,5793678.5,7392723,4679970,5497608,7098597.5,5287517,7493279.5,11255877,6753554
3.035,8005470.5,5217904,6090396.5,5829480,7513821,4674591,5527067,7104766,5289125,7523673,11080007,6725154
3.042,7946100.5,5240502,6101772,5856755,7621754,4675091,5528729,7109007.5,5301798,7560680.5,10938955,6685037
3.049,7918495.5,5273364,6152940.5,5881801,7701168,4660087,5551787,7114449,5274627,7644403,10848492,6619822.5
3.056,7958130,5246504,6190827.5,5904783,7826048,4691367,5573147,7245538,5258823,7792384,10690763,6675658
3.062,7980198,5186935,6172095,5944941,7710029,4738160,5601301,7338156.5,5295371,7749434,10879634,6774600.5
3.069,8047216.5,5205035,6227296,5919961,7702071,4731658,5629710,7421586,5342179,7697186,11065123,6817344.5
3.076,8054387,5296841,6262829,5934816,7798833,4704778,5660242,7468856,5350350,7849522,11085339,6849889
3.083,8107484,5361782,6246740,5993047,7710887,4687208,5635702,7556211.5,5368634,7834911,11155332,6891255.5
3.09,8128901.5,5336450,6241536,6023499,7635745,4703679,5577885,7752851,5399430,7845964,11313660,6909280.5
3.097,8160899,5361779,6252538,6050807,7664774,4718929,5645768,7838797,5372193,7856627,11452536,6942934
3.104,8223116,5393247,6242862,6054577.5,7617848,4712065,5684801,7831494,5372162,7825891.5,11497444,6992090.5
3.111,8212378,5439255,6223640,6036595.5,7545060,4714677,5659042,7790374.5,5412663,7807024,11549548,7032229
3.118,8326976,5439593,6215721,6056725.5,7600833.5,4711066,5613411,7704781,5376476,7790137,11659796,7106724
3.125,8299931,5426637,6143806,6063482,7607675,4730498,5595661,7679578.5,5359208,7762777.5,11688673,7168896
3.132,8234849,5497204,6069192,6056430,7605742,4694999,5558498,7712929,5337851,7707660,11709016,7163852.5
3.139,8219860.5,5487108,6038427,6079984,7549917,4686142,5557240,7736292,5348123,7666281,11650816,7234189
3.146,8208866,5482712,6022489.5,6063108,7457364,4691052,5580701,7808194,5352126,7674483,11554714,7276744
3.153,8255763.5,5517756,6017849,5993951.5,7431249,4705229,5617717,7843522.5,5341788,7708837,11506380,7225911.5
3.16,8301032.5,5557339,5968767.5,5994978.5,7491371,4721428,5557988,7734155,5351002,7739429,11557928,7261167
3.167,8301895,5570517,5935245,6047928,7545723.5,4725503,5550273,7550079,5360097,7801335.5,11541145,7363323
3.174,8328926,5574736,5865755,5968536,7552695,4731131,5548263,7394105,5335388,7766744,11521432,7417863
3.181,8326400,5555192,5901631,5932223,7608116,4718467,5522016,7363443.5,5347652,7778078,11536239,7434475.5
3.187,8233429,5608468,5943927.5,5930532.5,7646481,4695330,5522306,7369185,5361755,7747926,11612354,7376097
3.194,8166342,5623076,5854023,5886789.5,7638978,4683012,5534972,7391890,5387247,7734828,11609572,7395423.5
3.201,8188541,5620359,5804193,5864161,7674524,4707557,5605574,7455135.5,5337525,7765993,11549922,7475156.5
3.208,8178035,5632314,5813773,5803800.5,7638018.5,4733944,5558112,7511928,5309107,7801126,11438023,7447754
3.215,8129788,5664241,5789573,5772181.5,7550344,4731335,5533413,7469303,5350275,7680791,11276519,7423336
3.222,8201528,5641728,5806798.5,5808845.5,7557599.5,4735379,5546534,7476056,5307226,7620789,11194838,7430264
3.229,8275256.5,5645773,5766129,5755142.5,7597665.5,4695686,5547151,7469760,5266395,7596563.5,11018612,7320804.5
3.236,8241345,5612991,5668867,5713700,7573450,4731009,5543839,7325656,5276324,7572194,10921546,7321267
3.243,8176607.5,5597495,5667262,5741329,7617454,4742872,5532160,7056367.5,5253039,7561552,10864443,7325397.5
3.25,8118576.5,5634372,5670747,5757900,7613655,4738700,5526450,6953704,5238763,7571163,10741434,7349136
3.257,8173690,5655160,5673715,5723931.5,7625733,4738079,5494441,6963103.5,5276125,7632423,10732622,7393384
3.264,8068909,5610012,5695739.5,5683856,7684664,4689146,5428108,6970183,5324959,7679049,10773317,7376808
3.271,8029155.5,5580999,5700394,5711669,7639127.5,4691359,5372501,7014273,5347316,7812381,10700889,7305846
3.278,8066779,5561417,5705845.5,5709179,7516009,4731063,5413137,7042908,5352203,7918868.5,10611284,7366356
3.285,8135830,5631620,5731269,5686298,7586762,4729110,5484230,7035661,5273437,7860046,10572898,7500727
3.292,8118775.5,5681982,5774288.5,5716374.5,7577622.5,4722669,5522575,6995738,5248033,7825783,10736377,7562707
3.299,8082352,5704978,5778267,5750444,7549249.5,4719623,5434131,7021389,5256364,7750336,10946463,7504681
3.306,8066359.5,5704013,5791587,5751246,7560693,4698462,5375401,6961638.5,5254302,7763162,11029363,7340478
3.312,8021096,5629710,5786244,5708980,7598738,4691912,5407754,6890705.5,5201903,7828875.5,11025202,7308058
3.319,8083700,5645210,5847025,5711323,7646545,4695188,5446647,6773533,5207177,7780886,11167632,7396211
3.326,8099865,5705994,5854703.5,5748430,7561299,4705249,5422957,6713055,5247379,7732437,11204086,7363990
3.333,8014497.5,5698003,5810111,5736270,7547551,4741113,5369457,6679307,5227865,7911179,11264185,7367722
3.34,7967786,5685851,5818018,5700923.5,7598110,4739565,5401126,6658661,5245143,8099792,11370739,7332951
3.347,7891044.5,5698476,5833257,5658214,7634869,4698130,5432579,6706426.5,5209665,7945371,11593610,7344760
3.354,7901067.5,5721605.5,5807177,5698189.5,7603929,4701941,5463428,6801019.5,5217253,7795857,11729032,7342762
3.361,7893976,5726123,5751789.5,5679583,7564610,4705419,5484305,6848219,5274807,7717127,11725941,7356963
3.368,7893218,5717550,5738272,5654978,7571003,4685346,5431602,6873637,5239490,7714889,11772394,7374817
3.375,7885184,5708192.5,5745117,5700651,7526575,4724977,5409379,6822521,5214234,7802848.5,11878293,7354045
3.382,7889409,5699483,5806076,5685235,7565450,4698476,5401834,6736695.5,5229386,7834865,11794933,7371201.5
3.389,7884700,5648538,5821488,5676722,7508476,4670803,5344077,6764338,5210598,7783887,11746489,7308043
3.396,7863367.5,5629481,5711243,5675323,7532491,4667834,5365554,6744491.5,5201537,7812476,11862022,7296922
3.403,7879265.5,5695827,5658492,5673043,7575542.5,4694136,5383862,6713374,5232174,7912624,11922052,7216233.5
3.41,7910814,5697610,5656326,5665395,7530791,4689431,5392220,6817739,5231945,7911270,11945381,7159708
3.417,7905983,5686550,5643478,5683740,7550669,4698686,5382169,6829206.5,5225325,7901560,11888396,7150278
3.424,7948888.5,5754613,5587023,5745941,7549292,4663005,5330340,6879471,5218117,7877434.5,11819298,7079133
3.431,7923670,5851868.5,5617273,5727329,7545620.5,4653849,5315999,7036550,5238923,7826915.5,11758422,6986319
3.437,7882585,5892052,5694224,5680471,7554253.5,4689332,5368171,6984078,5211612,7828795,11679298,6947380
3.444,7873922,5863044,5662102,5663351,7594589.5,4666493,5320331,6861327,5202316,7843750,11645296,6954568
3.451,7911374.5,5957126,5691348.5,5670706,7604894.5,4657720,5320086,6849337,5199766,7797378,11702336,6962388.5
3.458,7970091,5993777,5751503.5,5709355,7574675,4637140,5389129,6818915.5,5180053,7849039.5,11799543,6933253
3.465,7961204,5986606,5748981,5733793,7537843,4660286,5389975,6777881,5162286,7904428,11715532,6895834
3.472,7911702.5,6036313,5705283,5728159,7481449,4606729,5442355,6756986,5116811,7902866,11618005,6836779
3.479,8001019,6024570,5659336,5726738,7444161,4595491,5451970,6761148,5116126,7884698,11633208,6841121.5
3.486,8116162,6032733.5,5685902.5,5715645.5,7454783.5,4667939,5476234,6765209,5173993,7846540,11662614,6796342.5
3.493,8042023,5994215,5732392,5682830,7459753,4649908,5522758,6708227.5,5191681,7855329.5,11693613,6773092.5
3.5,8034629,5933749,5778703,5720023,7427078,4638152,5497139,6733532.5,5205630,7862339,11687998,6848966
3.507,8089651,5913439,5778412,5755072.5,7382901,4621476,5468046,6727979,5241372,7879770,11623060,6870022
3.514,8073719,5911712.5,5822064.5,5789527,7376095,4662495,5525459,6735129.5,5216133,7958911.5,11568647,6817612
3.521,8038532,5959927,5808564,5744737,7383928,4694899,5522840,6767522.5,5189778,8091920,11553568,6816028
