B_1,B_3,B_4,T_1,T_3,T_4,G_1,G_3,G_4
8.421826625,5.131329114,6.849837662,24.41873065,10.90031646,14.04707792,3.158668731,3.008702532,3.287337662
7.406346749,4.694620253,7.00974026,22.79102167,10.68591772,12.89935065,3.840557276,3.152689873,3.405032468
7.785603715,5.693829114,6.742694805,20.75541796,10.02610759,13.99512987,3.459752322,3.15664557,3.230519481
8.068111455,5.827531646,7.57224026,22.19272446,10.85759494,14.79383117,3.525541796,3.46835443,3.265422078
7.53869969,5.701740506,7.131493506,19.36455108,11.38449367,15.21347403,3.293343653,3.225474684,3.326298701
8.178018576,5.541139241,7.484577922,20.63157895,11.17009494,14.85227273,3.240712074,3.279272152,3.394480519
7.898606811,4.996044304,6.818993506,21.01857585,11.06566456,14.8538961,3.448916409,3.146360759,3.620941558
7.469040248,4.903481013,6.859577922,30.39318885,12.55933544,20.32386364,3.462848297,3.021360759,3.165584416
8.404798762,4.95806962,7.463474026,38.46671827,14.41851266,24.82548701,3.465944272,3.21835443,3.208603896
7.020897833,5.040348101,7.314123377,37.72600619,15.50079114,26.03003247,3.592879257,3.186708861,3.209415584
6.725232198,5.318829114,7.325487013,33.90402477,14.17088608,26.08441558,3.712848297,3.004746835,3.454545455
6.925696594,5.141613924,7.618506494,40.18034056,13.97626582,26.96834416,3.642414861,3.293512658,3.103896104
7.495356037,5.344936709,7.107954545,39.56501548,14.21044304,27.77353896,3.601393189,3.186708861,3.333603896
7.785603715,4.999208861,6.99512987,35.05882353,14.97310127,26.81737013,3.232198142,3.389240506,3.199675325
7.76625387,5.450949367,7.323863636,37.51702786,17.34572785,24.37905844,3.491486068,3.077531646,3.221590909
8.224458204,5.075949367,7.784902597,34.2376161,17.55458861,23.88392857,3.360681115,3.749208861,3.271915584
7.674148607,5.008702532,7.619318182,31.81965944,17.53718354,22.48782468,3.447368421,3.166139241,3.032467532
7.719040248,5.287974684,7.517045455,37.55417957,18.06566456,23.30357143,3.303405573,3.25,3.48538961
7.534829721,5.314082278,6.836850649,34.0379257,16.85601266,22.04545455,3.790247678,2.981012658,3.308441558
7.20123839,5.117088608,7.625,30.2244582,16.51028481,21.64042208,3.47755418,3.202531646,3.268668831
8.349071207,5.863132911,7.079545455,36.45201238,18.55775316,22.29545455,3.626934985,3.242088608,3.244318182
8.791795666,6.498417722,7.306006494,36.34365325,18.35126582,21.31412338,3.925696594,3.211234177,3.113636364
7.405572755,6.722310127,7.367694805,31.20201238,18.88449367,20.00649351,3.529411765,3.046677215,3.433441558
7.482972136,5.738924051,7.30275974,28.02321981,18.35047468,20.50487013,3.270897833,3.071993671,3.276785714
7.907120743,6.777689873,6.981331169,29.6996904,17.43670886,19.90178571,3.193498452,3.235759494,3.327922078
7.232972136,5.655063291,6.875,30.2755418,17.59572785,20.02840909,3.503869969,3.068829114,3.383928571
7.397058824,5.045094937,6.794642857,29.75,16.02136076,20.42126623,3.322755418,3.22943038,3.325487013
7.443498452,6.071202532,6.955357143,33.46517028,18.26503165,22.77029221,3.482198142,2.935126582,3.293019481
7.946594427,6.448575949,7.253246753,33.65789474,18.72310127,20.68668831,3.46130031,3.537183544,3.181006494
7.135448916,5.755537975,6.688311688,32.15479876,18.8085443,20.98214286,3.186532508,3.045094937,3.184253247
7.354489164,5.523734177,7.170454545,31.125387,19.13844937,20.78327922,3.657894737,3.121835443,3.288961039
7.31501548,4.753164557,7.301948052,34.18188854,17.3125,22.29545455,3.620743034,3.110759494,3.137987013
7.203560372,5.884493671,7.299512987,33.41099071,18.19857595,22.5,3.504643963,3.780063291,3.268668831
6.44504644,6.415348101,7.138798701,32.26857585,20.6653481,22.12337662,3.612229102,3.397151899,3.618506494
7.777089783,6.482594937,7.033279221,33.64086687,22.40506329,20.16233766,3.492260062,3.142405063,3.185064935
7.384674923,6.977056962,6.699675325,25.85990712,16.00079114,16.44886364,3.275541796,3.568037975,3.839285714
7.092105263,6.102056962,7.362012987,20.43962848,13.28560127,14.29301948,3.232972136,3.154272152,3.26461039
7.953560372,6.919303797,7.940746753,20.12770898,13.53243671,13.55762987,3.559597523,3.233386076,3.54788961
8.309597523,6.820411392,6.871753247,20.87229102,12.56170886,12.50649351,3.403250774,3.083860759,3.122564935
7.501547988,6.288765823,6.568181818,20.03018576,12.33148734,13.27678571,3.794891641,3.196993671,3.505681818
7.142414861,5.810917722,6.987012987,19.38235294,12.18908228,13.33847403,3.527863777,3.007120253,3.292207792
7.805727554,7.123417722,7.040584416,19.74458204,12.53322785,12.12905844,3.52244582,3.184335443,3.279220779
7.932662539,6.8125,7.24025974,20.67027864,13.32753165,11.70048701,3.438854489,3.410601266,3.31737013
8.20123839,6.899525316,6.271103896,20.3126935,13.21914557,11.85957792,3.265479876,3.100474684,3.275162338
7.939628483,6.579113924,6.657467532,20.0750774,12.75870253,12.84983766,3.185758514,3.139240506,3.219967532
8.807275542,6.580696203,6.563311688,22.21981424,12.60443038,13.29058442,3.609133127,3.161392405,3.196428571
8.092879257,6.559335443,7.100649351,22.2244582,14.30142405,13.38798701,3.381578947,3.149525316,3.244318182
8.654798762,7.011075949,6.366883117,27.48684211,17.42721519,15.63798701,3.192724458,3.407436709,3.402597403
8.362229102,6.490506329,6.588474026,32.50541796,19.29193038,18.20048701,3.120743034,2.966772152,3.402597403
7.832043344,6.652689873,6.394480519,33.96904025,20.2460443,20.16477273,3.505417957,3.155063291,3.435876623
8.568885449,6.741297468,6.652597403,32.23993808,20.31091772,21.48782468,3.405572755,3.160601266,3.252435065
8.980650155,6.809335443,7.063311688,35.07585139,19.80063291,22.48538961,3.503095975,3.525316456,3.232142857
8.274767802,7.034018987,6.961850649,33.99226006,20.38449367,23.35146104,3.216718266,3.426424051,3.487824675
8.247678019,6.551424051,6.707792208,35.23606811,20.94620253,24.37337662,2.978328173,2.964398734,3.077922078
9.197368421,6.546677215,7.336850649,35.83049536,20.15506329,23.35957792,3.397058824,3.222310127,3.533279221
9.013157895,6.765822785,7.48538961,35.66563467,19.64082278,24.0974026,3.257739938,3.236550633,3.331168831
9.089783282,6.144778481,7.244318182,36.87383901,19.98575949,24.43993506,3.336687307,2.97943038,3.715909091
8.612229102,6.173259494,7.050324675,35.87151703,20.15743671,22.70048701,3.399380805,3.653481013,3.418831169
8.471362229,6.160601266,7.850649351,33.6501548,19.85917722,22.24837662,3.002321981,3.222310127,3.614448052
8.68498452,7.080696203,7.387175325,33.68266254,18.93987342,22.94155844,3.373839009,3.500791139,3.500811688
8.592105263,6.608386076,7.469967532,37.24380805,19.84335443,22.79220779,3.277089783,3.272151899,3.129058442
8.985294118,6.730221519,7.337662338,36.12925697,22.58623418,23.6875,3.704334365,3.14556962,3.081980519
8.610681115,7.219936709,7.537337662,36.16795666,23.33860759,21.7086039,3.54876161,3.339398734,3.318181818
8.81501548,6.420886076,7.698051948,33.42801858,21.35996835,20.91801948,3.221362229,3.341772152,3.26461039
8.541795666,6.772943038,6.95211039,36.48684211,19.47151899,22.94318182,3.449690402,3.231012658,3.349837662
8.546439628,7.067246835,7.29788961,35.72058824,21.98496835,22.03652597,3.215944272,3.307753165,3.232142857
8.842105263,6.974683544,7.62987013,34.04334365,22.15822785,22.29951299,3.147058824,3.449367089,3.198051948
8.681888545,6.893987342,8.267045455,32.79721362,20.83623418,22.25162338,3.224458204,3.420886076,3.289772727
8.825851393,7.389240506,7.466720779,30.22832817,19.44699367,20.42126623,3.836687307,3.063291139,3.07224026
8.943498452,7.008702532,7.456980519,26.04798762,19.0443038,17.55844156,3.349071207,3.288765823,3.202922078
9.954334365,7.006329114,9.363636364,23.24922601,15.50712025,15.99918831,3.644736842,3.526107595,3.121753247
9.232198142,7.004746835,7.82224026,21.92182663,13.43908228,15.31006494,3.472910217,3.150316456,3.19237013
9.139318885,7.602056962,8.286525974,20.0503096,14.01977848,16.19967532,3.311919505,3.223101266,3.152597403
9.156346749,7.349683544,7.628246753,21.59055728,15.93512658,16.56737013,3.364551084,3.099683544,3.392045455
8.8374613,7.256329114,8.978084416,21.9373065,15.9153481,17.29301948,3.459752322,3.227056962,3.132305195
9.18498452,7.418512658,8.063311688,22.09210526,15.42642405,17.25811688,3.28869969,3.170886076,3.24512987
9.084365325,7.33306962,8.721590909,20.875387,16.18037975,17.06818182,3.664860681,3.231803797,3.120941558
8.779411765,6.996835443,7.695616883,20.16408669,15.53164557,16.51866883,3.599071207,3.290348101,3.333603896
8.269349845,6.90664557,7.607954545,23.60216718,15.50474684,15.53814935,3.350619195,3.290348101,3.586038961
7.877708978,7.069620253,8.502435065,27.28405573,18.03797468,18.01866883,3.439628483,3.132120253,3.190746753
8.952012384,7.268196203,7.547077922,35.39318885,24.09256329,24.02678571,3.462848297,3.118670886,3.338474026
7.845201238,7.278481013,7.641233766,38.51315789,26.8931962,26.86688312,3.537151703,3.053006329,3.206168831
8.234520124,7.190664557,7.99025974,42.05882353,28.01107595,28.87987013,3.400928793,3.115506329,3.133116883
7.996904025,7.09414557,7.978896104,41.03637771,28.03401899,28.26866883,3.332043344,3.128164557,3.12012987
8.478328173,7.389240506,7.606331169,42.74767802,28.50553797,29.0762987,3.356037152,3.120253165,3.064935065
8.349071207,6.846518987,7.159902597,40.93421053,30.13449367,29.09090909,3.091331269,3.027689873,3.372564935
8.15247678,7.48971519,8.24512987,40.26547988,28.39082278,27.67045455,3.297987616,3.347310127,3.248376623
8.133126935,7.321202532,7.599837662,42.12151703,27.21044304,28.40340909,3.338235294,3.258702532,3.315746753
9.48993808,7.704113924,7.300324675,43.60603715,29.43433544,28.76866883,3.371517028,3.159810127,3.032467532
8.523993808,7.147151899,8.216720779,40.92647059,28.37737342,29.33441558,3.144736842,3.323575949,3.253246753
8.326625387,6.88528481,8.038149351,40.42105263,27.82041139,29.28327922,3.400928793,3.212816456,3.126623377
8.273993808,7.314082278,7.57711039,38.21594427,25.99920886,26.16477273,3.479102167,3.077531646,3.127435065
8.068111455,7.418512658,7.409902597,38.40479876,26.29905063,27.07873377,3.608359133,3.115506329,3.060876623
9.009287926,7.299050633,8.642857143,26.31114551,18.875,20.74025974,3.685758514,3.238132911,3.397727273
8.552631579,7.375,7.86525974,24.14860681,16.55537975,16.41314935,3.495356037,3.15664557,3.12012987
9.049535604,8.129746835,9.30762987,23.14783282,17.38844937,17.17288961,3.594427245,3.398734177,3.075487013
9.068111455,7.399525316,8.053571429,22.6873065,15.34098101,17.50649351,3.51006192,2.983386076,3.206980519
9.110681115,7.215189873,9.162337662,21.49226006,15.39003165,15.9099026,3.398606811,3.640031646,3.107954545
9.043343653,6.992088608,9.870941558,21.53095975,14.55458861,15.75243506,3.642414861,3.131329114,3.252435065
8.53869969,7.049841772,7.933441558,20.99303406,13.84968354,15.37175325,3.383126935,3.371044304,3.336038961
8.381578947,7.495253165,8.663149351,22.29256966,14.34098101,15.46915584,3.387770898,3.147943038,3.314935065
8.659442724,7.285601266,7.956980519,22.12770898,14.3710443,17.29626623,3.578947368,3.003164557,3.258116883
9.096749226,6.773734177,8.569805195,20.98219814,15.34177215,16.26866883,3.599845201,3.14556962,3.709415584
9.082817337,7.337025316,8.168831169,21.10835913,14.21439873,16.3474026,3.317337461,3.507911392,3.325487013
8.890866873,7.16693038,8.290584416,20.07585139,14.49208861,16.59821429,3.579721362,3.251582278,3.310064935
8.76006192,7.584651899,8.599025974,19.64705882,14.47863924,16.91071429,3.439628483,3.111550633,3.281655844
8.456656347,7.252373418,8.474837662,20.98529412,14.81012658,17.63311688,3.434210526,3.250791139,3.341720779
8.900928793,7.776107595,7.820616883,21.34674923,15.38844937,17.87094156,3.511609907,3.1875,3.616883117
9.323529412,6.946993671,8.477272727,21.18575851,15.53322785,17.00324675,3.86377709,3.291139241,2.99512987
8.892414861,8.301424051,9.236201299,23.22291022,14.40189873,17.49431818,3.848297214,3.275316456,3.456980519
9.113003096,7.749208861,9.008928571,21.7244582,16.44620253,17.42532468,3.441176471,2.958860759,3.191558442
8.173374613,7.374208861,8.398538961,38.80650155,26.11550633,30.67451299,3.441176471,3.004746835,3.12012987
8.737616099,6.767405063,8.698863636,45.38080495,30.38449367,36.60714286,3.470588235,3.248417722,3.489448052
8.651702786,6.590189873,8.491883117,49.06114551,30.96044304,38.8961039,3.408668731,3.125,3.140422078
8.431888545,6.551424051,7.676136364,47.81811146,32.70490506,39.05032468,3.46749226,3.299841772,3.309253247
7.971362229,7.207278481,8.102272727,46.11532508,30.93433544,40.05275974,3.473684211,3.05221519,2.904220779
8.324303406,6.818037975,7.959415584,45,32.92088608,41.94074675,3.721362229,2.914556962,3.069805195
8.385448916,7.015031646,7.525162338,42.26547988,30.83781646,40.85064935,3.325077399,3.039556962,3.326298701
8.09752322,6.5,7.861201299,41.33204334,28.46281646,40.5211039,3.649380805,3.146360759,3.505681818
7.689628483,6.829905063,8.11525974,40.64009288,31.62579114,41.50243506,3.212848297,3.422468354,3.433441558
7.850619195,7.241297468,8.048701299,40.94040248,32.58623418,41.76623377,3.204334365,3.09335443,3.323051948
8.605263158,6.946202532,7.961850649,41.37306502,30.50553797,42.22402597,3.277863777,3.117088608,3.224837662
8.239164087,6.759493671,7.9375,41.51470588,31.78322785,42.19967532,3.444272446,3.005537975,3.443181818
8.113003096,6.382911392,7.478896104,40.63157895,29.95411392,42.24918831,3.47755418,3.155063291,3.554383117
8.41873065,6.183544304,8.278409091,36.32894737,29.51582278,40.68831169,3.322755418,2.990506329,3.315746753
8.738390093,6.515822785,8.23538961,40.9628483,34.24050633,40.91396104,3.500773994,3.015822785,3.295454545
9.308049536,6.69778481,7.728084416,40.62848297,35.24841772,41.45779221,3.344427245,3.295094937,3.481331169
8.783281734,6.423259494,7.597402597,38.7755418,32.52848101,43.03084416,3.398606811,3.519778481,3.161525974
7.73993808,6.172468354,7.964285714,38.36687307,30.71281646,42.91233766,3.776315789,3.310126582,3.349837662
8.616873065,6.259493671,8.453733766,37.92879257,30.62579114,43.22159091,3.43498452,2.955696203,3.044642857
7.805727554,6.700949367,7.357142857,36.96517028,29.19541139,41.7775974,3.367647059,3.390031646,3.461850649
8.199690402,6.01028481,8.409090909,36.24303406,28.39873418,44.25892857,3.300309598,3.166139241,3.105519481
8.579721362,5.725474684,8.207792208,37.94427245,28.4414557,43.48863636,3.380804954,3.303006329,3.138798701
7.948916409,6.649525316,8.299512987,38.4752322,27.34098101,44.32061688,3.381578947,2.878164557,3.426136364
8.150928793,6.265822785,8.085227273,38.6873065,31.17958861,47.02029221,3.441950464,3.224683544,3.564123377
8.220588235,6.870253165,7.920454545,37.76625387,32.64161392,45.45941558,3.38622291,3.376582278,3.238636364
7.215170279,6.577531646,7.810064935,37.49535604,32.54588608,45.23376623,3.40247678,2.992879747,3.097402597
7.599071207,6.383702532,8.599837662,37.58436533,28.30617089,45.92857143,3.559597523,3.585443038,3.36038961
7.992260062,6.38528481,7.531655844,39.45356037,28.68037975,46.70454545,3.950464396,3.466772152,3.222402597
8.343653251,6.613924051,8.543019481,38.72987616,30.47626582,45.48133117,3.186532508,3.345727848,3.223214286
9.155572755,6.5,8.107142857,36.27399381,30.39873418,43.5413961,3.552631579,3.459651899,3.354707792
7.805727554,6.518196203,8.150162338,37.54566563,28.84335443,46.41152597,3.198916409,3.098101266,3.144480519
8.609133127,6.583860759,8.42775974,37.8003096,28.96044304,48.41477273,3.192724458,3.295094937,3.173701299
8.460526316,6.746044304,8.383116883,37.56656347,27.90743671,47.9862013,3.36377709,3.047468354,3.133928571
8.01006192,7.219936709,8.5,38.18498452,25.8085443,47.43912338,3.540247678,3.198575949,3.482954545
8.163312693,6.900316456,9.094155844,39.37383901,25.39003165,48.77516234,3.719814241,3.426424051,3.344967532
7.993034056,6.844936709,8.241071429,39.39009288,29.33386076,50.84090909,3.479876161,3.1875,3.481331169
8.153250774,7.303006329,8.632305195,38.09597523,31.20174051,50.25081169,3.499226006,3.486550633,3.430194805
7.4125387,7.240506329,7.969155844,38.30340557,30.1431962,49.16964286,3.499226006,3.292721519,3.42775974
8.228328173,7.529272152,8.61038961,36.44659443,29.97626582,46.02516234,3.61996904,3.028481013,3.416396104
8.641640867,7.292721519,8.891233766,36.27321981,29.94224684,46.13392857,3.28250774,2.939873418,2.968344156
7.380804954,6.773734177,8.336850649,36.22058824,29.83544304,46.09821429,3.537151703,3.497626582,3.395292208
8.228328173,7.767405063,8.083603896,36.59365325,29.91297468,46.84334416,3.147832817,3.087816456,3.221590909
8.514705882,7.240506329,8.656655844,34.39164087,28.84651899,44.39529221,3.38622291,3.126582278,3.095779221
7.931888545,7.053006329,8.855519481,31.69504644,27.01186709,41.37175325,3.713622291,3.348892405,3.423701299
8.247678019,6.658227848,8.717532468,22.14473684,18.05300633,31.53733766,3.579721362,2.986550633,3.339285714
9.057275542,6.981803797,8.397727273,22.1501548,16.36392405,27.11201299,3.659442724,3.132120253,3.546266234
8.437306502,6.262658228,8.387987013,20.79798762,15.42642405,24.98376623,4.050309598,3.582278481,3.564935065
7.561919505,7.306170886,8.340097403,21.26315789,15.77531646,24.34902597,3.53250774,3.242088608,3.165584416
8.737616099,6.329113924,7.95211039,20.08359133,15.48813291,23.61282468,4.051857585,3.042721519,3.270292208
8.390866873,7.327531646,7.963474026,20.40170279,15.71914557,22.97159091,3.582817337,3.163765823,3.263798701
8.147832817,7.594936709,8.159090909,19.80108359,16.0403481,23.45292208,4.04876161,3.234177215,3.257305195
8.076625387,7.841772152,8.041396104,18.7871517,16.14240506,23.31493506,4.109907121,3.341772152,3.175324675
9.431114551,8.271360759,8.119318182,19.23916409,16.42958861,22.28733766,3.692724458,3.100474684,3.491071429
8.559597523,7.340189873,9.091720779,17.87074303,16.68512658,22.37094156,3.482972136,3.068829114,3.271915584
8.486842105,6.734177215,8.276785714,26.40789474,25.92246835,31.2711039,3.765479876,3.188291139,3.280844156
8.003869969,6.820411392,7.695616883,37.64164087,31.30696203,41.36038961,3.432662539,3.318037975,3.293831169
7.921826625,7.234968354,7.613636364,42.44736842,33.74050633,49.64448052,3.444272446,3.147151899,3.299512987
8.633900929,7.090189873,8.767045455,43.97910217,33.51977848,53.36769481,3.350619195,3.257911392,3.448863636
8.661764706,6.964398734,8.294642857,43.93421053,33.18987342,54.80438312,3.351393189,2.899525316,3.306818182
8.198142415,6.723892405,8.502435065,44.81578947,32.11313291,55.20211039,3.878482972,3.319620253,2.902597403
8.442724458,6.403481013,8.313311688,44.49303406,29.39794304,56.45373377,3.421826625,3.185917722,3.228084416
8.346749226,6.339398734,7.915584416,46.21826625,29.63924051,58.29220779,3.527089783,3.113132911,3.570616883
8.495356037,6.669303797,7.844967532,48.24690402,30.19303797,59.39123377,3.09752322,3.420886076,3.05762987
