B_1,B_2,B_4,T_1,T_2,T_4,G_1,G_2,G_4
7.040305473,5.126984127,5.271477663,55.67501061,20.60019841,16.14690722,3.098430208,3.660714286,3.02233677
7.973271107,5.635912698,5.556701031,54.65507,20.60912698,15.36597938,3.278319898,3.513888889,2.967353952
7.336444633,5.487103175,5.907216495,53.43742045,21.26488095,16.14776632,3.279592703,3.843253968,3.120274914
6.997878659,5.833333333,6.034364261,52.29316928,19.42460317,15.1967354,3.268137463,3.660714286,3.523195876
8.049639372,6.19047619,5.442439863,52.83326262,20.88888889,16.38917526,3.2210437,3.739087302,3.233676976
7.434874841,5.768849206,5.37628866,53.28383538,20.48511905,11.86168385,3.418328384,3.817460317,3.035223368
7.24607552,5.72718254,5.9604811,52.89987272,19.91666667,11.09879725,3.272380144,3.527777778,3.015463918
7.155282138,5.903769841,5.943298969,52.42469241,19.9781746,10.04209622,3.439966059,3.544642857,3.140893471
7.6058549,5.89484127,5.843642612,50.84386933,18.78075397,10.75343643,3.26644039,3.530753968,3.147766323
7.523122613,5.051587302,5.773195876,51.84132372,18.15575397,10.68556701,3.268985999,3.567460317,3.107388316
7.77216801,5.176587302,6.190721649,53.35893084,19.44742063,10.1709622,3.329656343,3.472222222,3.018900344
7.594399661,5.494047619,6.228522337,54.67670768,17.87400794,10.84707904,3.319049639,3.798611111,3.172680412
7.476453118,6.060515873,6.457044674,52.33220195,18.16964286,10.51546392,3.243105643,3.862103175,3.416666667
7.839626644,5.557539683,5.770618557,53.17479847,18.22519841,9.858247423,3.25286381,3.691468254,2.959621993
7.865507,5.044642857,5.681271478,55.38099279,18.28472222,10.09879725,3.347051336,3.674603175,3.013745704
8.232923207,5.948412698,5.516323024,55.7204073,18.66071429,9.580756014,3.314806958,3.632936508,2.987113402
7.944420874,6.076388889,6.055841924,57.58167162,18.44146825,9.354810997,3.324140857,3.732142857,2.999140893
7.848960543,5.536706349,6.048969072,59.70386084,19.10813492,10.32044674,3.27110734,3.584325397,3.166666667
8.308018668,5.328373016,5.179553265,61.19940602,17.56448413,9.464776632,3.292745015,3.334325397,3.075601375
8.051336445,5.552579365,5.654639175,61.59736954,17.7609127,9.592783505,3.53754773,4.14484127,3.02233677
8.35299109,4.895833333,5.453608247,63.64913025,17.78472222,9.682130584,3.266864658,3.720238095,3.099656357
8.778532032,6.000992063,5.942439863,63.3848112,18.59325397,10.61683849,3.286380993,3.723214286,2.928694158
8.317352567,5.6875,5.115120275,65.3182011,17.83333333,15.20704467,3.292745015,3.426587302,3.118556701
9.17776835,5.045634921,5.56443299,68.66270683,17.65178571,15.604811,3.310564277,3.5625,3.202749141
8.140008485,5.626984127,5.417525773,68.09630887,18.5406746,16.19501718,3.385235469,3.465277778,3.071305842
8.548154434,5.410714286,5.534364261,67.99278744,19.86011905,17.70790378,3.426389478,3.453373016,3.511168385
8.278744166,5.276785714,5.569587629,69.97030123,18.58531746,17.96649485,3.49893933,3.744047619,3.085051546
8.606279168,6.506944444,5.541237113,69.5299109,18.82837302,18.47766323,3.239711498,3.680555556,3.186426117
8.656767077,5.327380952,4.865979381,66.79295715,20.78571429,18.43986254,3.485362749,3.470238095,3.361683849
8.243954179,5.797619048,5.854810997,69.2596521,21.80853175,19.66838488,3.467543487,3.550595238,3.400343643
8.663555367,5.383928571,5.225945017,70.72464998,19.15873016,18.00343643,3.430207891,3.632936508,3.111683849
8.927874417,5.393849206,5.859106529,71.01484938,18.99702381,19.07388316,3.379295715,3.712301587,3.243127148
9.009758167,6.128968254,5.657216495,71.58294442,19.6656746,16.25085911,3.231650403,3.628968254,3.184707904
8.327110734,6.541666667,5.279209622,70.87865931,14.60615079,15.10137457,3.288502333,3.618055556,3.115979381
8.309291472,5.541666667,5.852233677,70.21467968,12.26190476,15.73883162,3.421298261,3.611111111,3.183848797
8.375053034,5.73015873,5.067010309,69.77938057,11.96329365,15.7242268,3.485362749,3.651785714,2.844501718
8.598642342,5.688492063,5.499140893,68.70598218,12.83928571,15.03178694,3.343657191,3.60515873,3.346219931
8.149766653,5.567460317,5.229381443,69.21213407,16.18551587,14.27749141,3.413661434,3.73015873,3.195876289
8.200678829,5.655753968,5.005154639,65.40178193,17.16170635,14.39604811,3.216801018,3.736111111,3.078178694
7.80865507,5.307539683,5.513745704,65.96393721,18.57440476,14.42268041,3.226134917,3.47718254,3.446735395
8.285956725,5.680555556,5.218213058,66.81544336,18.07043651,15.07216495,3.297411964,3.572420635,3.01975945
7.984302079,5.478174603,5.550687285,67.42638948,18.22123016,14.32474227,3.310988545,3.493055556,2.899484536
8.137038608,5.424603175,5.079896907,68.06321595,18.41765873,14.65463918,3.246924056,3.850198413,3.264604811
8.016122189,5.52281746,5.607388316,69.41493424,16.81448413,14.78006873,3.235044548,3.393849206,3.45532646
8.20492151,5.69047619,5.628006873,69.72592278,17.23313492,14.67869416,3.49893933,3.655753968,3.10652921
7.809079338,5.521825397,5.862542955,67.88205346,16.36011905,15.57989691,3.485787017,3.533730159,2.724226804
8.217649555,5.964285714,5.506872852,67.53839627,17.1984127,14.99398625,3.274501485,3.583333333,3.335910653
7.800593975,5.345238095,5.4604811,66.98345354,18.03373016,14.96735395,3.278319898,3.493055556,3.600515464
8.242257106,4.909722222,5.957044674,67.36953755,17.8531746,16.36426117,3.396690709,3.449404762,3.175257732
7.964785745,5.483134921,5.423539519,67.30462452,16.70535714,14.21735395,3.461179465,3.521825397,2.904639175
7.702163768,5.571428571,5.380584192,69.15273653,18.92162698,14.43728522,3.303351718,3.564484127,2.908075601
8.747984726,6.221230159,5.235395189,69.53627493,15.12599206,15.18556701,3.355536699,3.379960317,2.818728522
8.649554518,6.10218254,4.930412371,69.24692406,15.56746032,14.59793814,3.598218074,3.822420635,2.899484536
7.996181587,5.382936508,5.259450172,69.8748409,15.68948413,13.81271478,3.154433602,3.645833333,3.092783505
8.078065337,6.222222222,5.305841924,70.98812049,16.54761905,14.40292096,3.304624523,3.642857143,2.818728522
7.79719983,5.064484127,5.236254296,72.25668222,16.87797619,14.58333333,3.17988969,3.450396825,3.20532646
8.289775138,5.146825397,5.27233677,73.03563852,16.80257937,13.8419244,3.304200255,3.793650794,2.99742268
7.661434026,5.847222222,5.513745704,71.35596097,17.58829365,14.98883162,3.4327535,3.290674603,3.39604811
8.087823504,5.806547619,5.223367698,68.64276623,17,13.31786942,3.242257106,3.432539683,3.263745704
8.070428511,5.878968254,5.362542955,69.89732711,19.57738095,13.96563574,3.439117522,3.579365079,3.042955326
7.547730165,5.132936508,5.829896907,71.25286381,19.88492063,14.75945017,3.296563428,3.949404762,3.342783505
8.293169283,4.979166667,5.22766323,67.22825626,17.69642857,14.58762887,3.508697497,3.802579365,3.089347079
8.024607552,6.169642857,5.701890034,69.51506152,19.32043651,14.6847079,3.367840475,3.771825397,3.41838488
8.070852779,5.68452381,5.880584192,66.25540942,19.35416667,13.62457045,3.412812898,3.74702381,3.39604811
7.892235893,5.861111111,5.836769759,65.46584641,18.7172619,14.62285223,3.403903267,3.419642857,3.051546392
8.293169283,5.675595238,5.726804124,53.54603309,19.48511905,11.22852234,3.484514213,3.577380952,3.004295533
8.676283411,6.028769841,5.749140893,43.9427238,21.11210317,10.25773196,3.684344506,3.571428571,3.506872852
8.584217225,6.020833333,6.389175258,38.80313958,22.92757937,9.579896907,3.500212134,4.018849206,3.296391753
8.036911328,5.318452381,6.383161512,35.1917692,21.35416667,9.133161512,3.652524395,3.773809524,3.078178694
8.11837081,6.073412698,5.969072165,34.13406873,23.13095238,9.686426117,3.831141281,3.301587302,3.173539519
7.683920238,5.31547619,5.992268041,31.66610098,23.39186508,9.554123711,3.638947815,3.898809524,3.403780069
8.209164192,5.742063492,5.810996564,31.45014849,23.40079365,9.063573883,3.272804412,3.673611111,3.457044674
7.59906661,5.418650794,5.60652921,31.08230802,23.36607143,9.327319588,3.523122613,3.613095238,3.389175258
7.994484514,5.763888889,6.043814433,31.68222317,25.48313492,10.00687285,3.627916843,3.857142857,3.141752577
8.104369962,5.631944444,5.85395189,31.88502333,26.14484127,9.969931271,3.676707679,3.486111111,3.391752577
8.064064489,5.456349206,6.330756014,30.97539245,25.59821429,9.737113402,3.566397964,3.720238095,3.060137457
7.888841748,6.511904762,5.945017182,30.99618159,21.72321429,11.20446735,3.923631735,3.44047619,2.933848797
7.43742045,5.343253968,6.362542955,31.12006788,15.47519841,10.72766323,4.041154009,3.851190476,3.58419244
7.915994909,6.279761905,6.224226804,30.57361052,13.87400794,10.73367698,3.725922783,3.693452381,3.380584192
8.041578277,6.277777778,5.604810997,30.403479,13.47916667,10.54381443,3.744166313,3.657738095,3.237972509
7.773865083,6.348214286,5.702749141,31.35935511,13.33333333,10.67869416,3.984726347,3.746031746,3.256013746
7.805685193,6.429563492,6.152061856,31.17479847,15.25595238,11.13487973,4.123462028,3.587301587,3.124570447
7.811624947,6.863095238,6.456185567,31.43699618,13.39880952,11.26546392,3.904115401,3.706349206,3.375429553
8.011879508,6.479166667,5.930412371,31.83708104,13.26190476,12.0919244,3.85871871,4.049603175,3.306701031
8.532032244,5.864087302,6.420962199,31.23377174,13.22420635,12.11683849,3.618582944,3.805555556,3.501718213
8.319049639,6.967261905,6.349656357,32.43784472,13.625,12.04295533,4.097157403,3.70734127,3.326460481
8.128977514,6.314484127,6.026632302,31.20195163,13.87996032,12.08676976,3.945693678,3.298611111,2.999140893
8.481544336,6.23015873,5.827319588,31.96690709,13.56448413,12.95618557,3.968604158,3.588293651,3.399484536
8.323716589,6.43452381,6.034364261,30.9520577,14.73809524,12.2757732,3.717861689,3.25297619,3.050687285
8.50106067,6.919642857,5.879725086,31.73865083,13.82936508,13.50343643,3.952906237,3.580357143,3.121134021
8.169282987,7.155753968,6.268900344,32.06024608,14.59722222,11.86941581,3.661858294,4.050595238,3.707044674
8.19601188,6.763888889,6.080756014,32.43529911,15.63888889,13.58161512,3.929995757,3.474206349,3.568728522
8.948663555,7.513888889,6.324742268,31.8082308,15.07738095,14.02835052,3.85659737,4.025793651,3.523195876
8.375053034,5.758928571,6.855670103,33.78235045,14.72123016,13.15034364,3.848960543,3.438492063,3.006872852
7.66525244,5.843253968,6.018900344,40.26559185,20.37301587,13.01890034,3.434026305,3.62202381,3.091065292
7.721680102,6.119047619,5.971649485,56.88332626,27.88392857,13.95704467,3.311412813,3.530753968,3.200171821
8.106067034,6.33531746,6.255154639,69.5180314,33.88194444,13.45274914,3.492575308,3.558531746,3.202749141
7.206194315,7.62797619,6.281786942,75.44887569,35.51984127,14.04725086,3.345354264,3.829365079,3.178694158
8.151039457,7.163690476,6.576460481,80.05770047,35.87797619,14.59106529,3.378447179,3.834325397,3.303264605
7.708952058,7.35218254,6.242268041,83.88290199,37.87996032,14.72250859,3.306745863,3.76984127,3.400343643
8.623674162,6.277777778,6.217353952,84.08612643,37.54563492,14.354811,3.535426389,3.881944444,2.842783505
7.765803988,6.474206349,5.908075601,84.95799745,37.79365079,19.18298969,3.691132796,3.583333333,3.485395189
8.069579975,7.692460317,6.001718213,85.8468392,38.66666667,27.76632302,3.249893933,3.803571429,3.193298969
7.92490454,7.580357143,6.45790378,85.63555367,38.81150794,32.54639175,3.525243954,3.952380952,3.136597938
7.990241833,6.971230159,6.323024055,85.83877811,38.23015873,37.43127148,3.40093339,4.093253968,3.139175258
8.214679678,6.371031746,6.327319588,84.30971574,36.8531746,39.06701031,3.400509122,3.343253968,3.280068729
7.749681799,7.825396825,6.163230241,83.87441663,38.21329365,38.88230241,3.258803564,3.913690476,2.942439863
7.473483241,7.048611111,5.664089347,83.53118371,38.16765873,39.35824742,3.571489181,3.885912698,3.518041237
8.044972423,6.846230159,6.609106529,84.70895206,38.1656746,39.09106529,3.279168434,3.415674603,3.235395189
7.694526941,7.389880952,6.079037801,83.30038184,36.55952381,37.27835052,3.56257955,3.507936508,3.579037801
8.564276623,6.806547619,6.008591065,81.50784896,35.54265873,35.91924399,3.228256258,3.626984127,3.513745704
8.041154009,7.237103175,5.87628866,80.22146797,35.32043651,35.73024055,3.563003818,3.81547619,3.04209622
8.932117098,6.78968254,6.057560137,81.69198133,37.38492063,36.55498282,3.378447179,4.186507937,3.5
7.854476029,7.580357143,6.270618557,82.36147645,38.92956349,37.21305842,3.107764107,3.802579365,3.224226804
8.288926602,7.213293651,5.593642612,80.40178193,38.3422619,37.06958763,3.156130675,4.048611111,3.072164948
8.495969453,6.370039683,5.842783505,82.48960543,36.56646825,34.91580756,3.398812049,3.738095238,3.174398625
7.836232499,7.208333333,5.878865979,83.82308019,39.51388889,32.71391753,3.745014849,3.666666667,3.034364261
8.347051336,6.875992063,5.865979381,80.30335172,38.125,32.10051546,3.26431905,3.764880952,3.299828179
8.155706406,7.203373016,5.932130584,81.99915146,37.88690476,30.97164948,3.358930844,3.660714286,3.045532646
8.495120916,7.174603175,5.810137457,82.21892236,37.3452381,32.37285223,3.464997879,3.83234127,3.18814433
8.018667798,6.936507937,5.975945017,82.61773441,38.56150794,32.7895189,3.283411116,3.729166667,3.040378007
7.342384387,7.083333333,6.537800687,82.32923207,39.16170635,35.43642612,3.330080611,3.770833333,3.074742268
7.990666101,7.198412698,8.676116838,81.48621129,38.62996032,35.45704467,3.565125159,3.75297619,3.27233677
7.939329656,6.55952381,8.73024055,81.80313958,37.33531746,36.58075601,3.207042851,3.851190476,3.445017182
7.701739499,7.689484127,12.79725086,80.24225711,38.17956349,36.70274914,3.388205346,3.975198413,3.543814433
7.719983029,7.29265873,15.76804124,80.71786169,37.59424603,37.84450172,3.230801867,3.520833333,3.390893471
8.103945694,7.530753968,15.41752577,80.75689436,39.04662698,38.80670103,3.244378447,3.838293651,3.214776632
7.832838354,7.156746032,18.52749141,78.21595248,36.98214286,37.02233677,3.584641493,3.842261905,3.262886598
7.876537972,8.248015873,19.04639175,78.05473059,37.42956349,34.03436426,3.29613916,3.388888889,3.083333333
8.103097157,7.449404762,18.15378007,78.49893933,37.23115079,36.02061856,3.489181162,3.72718254,3.100515464
7.929995757,7.089285714,18.50429553,78.03606279,39.05456349,34.83676976,3.417479847,3.517857143,3.60137457
7.914722104,7.799603175,19.21907216,78.97624098,37.23313492,32.97250859,3.745439118,3.953373016,3.339347079
8.487059822,6.543650794,17.4742268,80.38099279,36.33531746,35.54553265,3.480271532,3.596230159,3.284364261
8.71743742,7.404761905,15.30841924,80.59100552,37.73214286,35.71993127,3.538396266,3.673611111,3.370274914
7.859142978,6.326388889,17.75429553,79.95375477,35.60912698,34.92955326,3.467119219,3.54265873,3.482817869
7.612218922,7.054563492,18.21649485,80.82647433,38.06051587,34.50171821,3.913025032,3.538690476,3.030068729
8.118795078,6.458333333,18.03436426,80.9719983,38.00396825,32.85137457,3.481120068,3.688492063,3.074742268
7.483665677,8.215277778,18.55154639,80.97963513,29.24305556,31.83161512,3.450148494,3.409722222,3.444158076
7.613915995,8.281746032,18.25085911,79.6525244,20.28670635,31.61082474,3.225286381,3.672619048,3.265463918
8.049215104,7.20734127,17.07817869,80.50912176,17.05555556,34.00257732,3.224862113,3.365079365,3.18814433
8.070428511,7.329365079,18.19501718,81.73186254,18.36111111,34.07989691,3.381417056,4.198412698,3.154639175
8.346627068,6.388888889,18.22164948,81.5659737,16.19940476,32.1709622,3.25286381,3.419642857,3.077319588
7.684768774,6.343253968,19.01890034,81.37675011,16.55059524,31.90206186,3.130674586,3.777777778,3.133161512
8.35765804,6.648809524,18.00085911,80.68392024,17.32539683,30.87542955,3.289775138,4.136904762,3.079896907
7.668646585,6.243055556,15.98797251,82.12006788,16.30357143,30.59278351,3.399236317,3.729166667,3.225085911
7.210861264,6.883928571,14.94931271,82.69070853,15.45039683,30.40034364,3.297836232,3.75,3.206185567
7.962664404,6.843253968,8.66838488,81.45990666,15.49007937,28.76890034,3.529486636,3.595238095,3.060996564
7.902842597,6.515873016,13.20274914,76.80313958,15.57539683,28.41580756,4.270258804,3.339285714,3.374570447
8.297411964,6.209325397,10.72938144,78.47433178,17.11904762,31.7233677,3.436571913,3.432539683,3.02233677
7.108188375,6.030753968,9.921821306,77.4340263,15.15079365,32.96735395,3.53754773,4.177579365,3.213058419
7.821807382,6.89781746,14.00773196,80.9601188,14.05654762,33.58247423,3.532032244,3.310515873,3.695876289
7.819686042,6.485119048,8.491408935,81.2316504,15.80753968,32.73883162,3.32117098,3.507936508,3.31443299
8.273228681,6.853174603,6.798969072,81.92448027,16.34027778,33.52491409,3.469664828,3.524801587,3.378865979
8.035638524,7.229166667,6.917525773,80.47899873,16.35416667,32.38058419,3.391599491,3.83234127,3.128865979
8.028850233,6.222222222,6.637457045,78.18201103,16.41071429,30.52920962,3.613491727,4.109126984,3.310137457
7.452694103,6.695436508,6.628006873,81.32117098,15.20238095,34.5661512,3.57403479,3.740079365,3.358247423
7.563428087,6.556547619,7.130584192,81.72804412,13.77678571,36.35051546,3.563852355,3.614087302,3.134879725
7.299957573,6.818452381,6.467353952,82.15019092,15.59424603,35.8290378,3.446330081,3.658730159,2.868556701
7.565125159,6.74702381,6.506872852,83.32456513,15.81646825,36.09965636,3.630462452,3.824404762,3.322164948
7.472210437,6.726190476,6.896907216,84.36062792,18.38492063,36.74742268,3.113279593,3.728174603,2.958762887
7.792108613,6.091269841,6.709621993,86.21001273,27.61805556,37.84450172,3.402206194,3.429563492,3.120274914
8.163767501,6.625992063,6.190721649,85.24946966,34.04563492,36.67697595,3.502757743,3.566468254,3.074742268
7.890963089,6.715277778,6.431271478,85.7590157,35.62996032,36.68213058,3.436996182,3.808531746,3.359106529
7.336868901,7.307539683,6.456185567,86.16419177,31.00198413,37.2895189,3.389902418,3.83531746,3.412371134
7.512091642,7.337301587,6.889175258,85.72422571,33.90873016,37.31185567,3.230801867,3.668650794,3.580756014
8.089520577,7.128968254,6.555841924,84.10436996,39.70734127,35.96735395,3.226559185,3.48015873,3.298969072
7.770470938,8.489087302,6.439862543,82.75265168,42.51785714,35.93814433,3.280016971,3.53968254,3.453608247
7.854900297,8.551587302,5.763745704,80.75350021,47.71527778,33.67010309,3.791260076,3.736111111,2.840206186
7.868052609,9.029761905,6.097079038,82.26347051,54.38988095,34.35051546,3.152736529,3.468253968,3.329896907
7.550700042,9.268849206,6.016323024,81.89902418,62.65376984,35.26718213,3.637250742,3.590277778,3.335051546
7.633856597,9.909722222,6.621134021,81.97624098,56.36904762,34.36254296,3.26431905,3.971230159,3.20532646
8.17776835,9.783730159,8.359106529,82.51378871,46.38392857,33.13402062,3.542638948,3.93452381,3.416666667
7.849809079,10.75595238,7.465635739,83.80992787,38.95734127,34.30841924,3.527365295,3.594246032,3.16838488
