B_2,B_3,B_4,B_5,B_6,T_2,T_3,T_4,T_5,T_6,G_2,G_3,G_4,G_5,G_6
6.240833932,4.837645537,5.925816024,6.577880184,5.858877964,16.34435658,13.8538163,11.20400593,24.49677419,16.40370156,3.455787203,2.949547219,3.261127596,3.6359447,3.477732794
5.886412653,5.023285899,5.834569733,7.299539171,6.400809717,16.38245866,13.44890039,10.81454006,24.04516129,15.48525159,3.390366643,3.201811125,3.089762611,3.657142857,3.397339503
6.363767074,4.528460543,5.81379822,7.674654378,6.215731637,17.05823149,13.42043984,11.2388724,24.84331797,15.30769231,3.155283968,2.932729625,3.400593472,3.331797235,3.284557548
6.122933142,4.982535576,6.054896142,7.14562212,5.995951417,17.15456506,14.01681759,11.64465875,24.86082949,14.49681897,3.497483825,3.111254851,3.285608309,3.37235023,3.45691151
6.199856219,5.382923674,6.175816024,6.724423963,5.500867553,16.9403307,14.54721863,12.66394659,24.17603687,14.84499711,3.521207764,3.453428202,3.284866469,3.383410138,3.556390977
6.36232926,5.157826649,6.294510386,7.775115207,5.569693464,17.50898634,13.75291074,11.35905045,25.55852535,15.43377675,3.058231488,3.141009056,2.986646884,3.578801843,3.515905147
6.657800144,5.351228978,5.763353116,7.971428571,5.484673222,16.49029475,13.79495472,11.47922849,26.0202765,14.31058415,3.213515457,3.081500647,3.055637982,3.131797235,3.500289184
6.516894321,5.271021992,6.095697329,8.666359447,6.347599769,14.2379583,11.9851229,9.985163205,21.07004608,11.55523424,4.059669303,3.225097025,3.247774481,3.793548387,3.539039907
6.91876348,5.258732212,6.325667656,8.859907834,6.220358589,12.36161035,10.45795602,9.369436202,17.96774194,9.910352805,3.389647735,3.303363519,3.287091988,3.623041475,3.731636784
7.227174694,5.917852523,6.002967359,8.251612903,6.006362059,11.97483825,9.673350582,9.704005935,16.68663594,10.8768074,3.604601006,2.899094437,3.256676558,3.622119816,3.307692308
6.593817398,5.335058215,6.06379822,8.626728111,5.984384037,12.48094896,10.01552393,8.516320475,15.55576037,10.18392134,3.489575845,3.384217335,3.261127596,3.70875576,3.167148641
7.232207045,5.296248383,5.942878338,6.841474654,6.277038751,12.40115025,10.36157827,9.127596439,15.3483871,10.44013881,3.240833932,3.509055627,3.318991098,3.914285714,3.449392713
7.285406183,5.35316947,6.605341246,7.220276498,5.651243493,11.84831057,10.60025873,8.246290801,16.4562212,9.931174089,3.847591661,3.19534282,2.988872404,4.087557604,3.215153268
7.307692308,5.267141009,6.318991098,7.130875576,6.117408907,11.85262401,10.93531695,9.00074184,15.69861751,10.313476,3.257368799,3.105433376,3.043026706,3.694009217,3.529786003
7.289719626,5.357050453,6.022997033,6.900460829,5.747252747,11.62041697,11.08150065,8.417655786,15.3078341,10.53556969,3.095614666,3.133247089,3.289317507,3.595391705,3.235974552
7.690869878,5.188874515,6.433234421,7.599078341,5.629265471,11.8612509,11.06727038,8.160979228,15.36589862,11.75650665,3.235082674,3.102199224,2.964391691,3.743778802,3.430884905
6.733285406,5.156532988,5.836795252,7.231336406,5.796992481,12.2178289,12,8.710682493,15.95760369,10.06940428,3.59309849,3.580853816,3.175816024,3.824884793,3.608444187
7.051761323,5.352522639,5.604599407,7.839631336,5.998264893,12.31344357,11.36610608,8.373145401,15.15760369,10.60960093,3.35945363,3.452781371,3.018545994,3.983410138,3.415268942
7.408339324,6.021345408,6.039317507,7.707834101,5.694621168,12.04169662,12.4683053,8.326409496,16.89032258,10.30942741,3.72178289,3.218628719,3.290059347,3.560368664,3.130133025
6.473040978,5.04915912,6.616468843,8.923502304,5.894158473,11.40258807,11.70439845,7.727002967,16.06635945,9.649508386,3.123652049,3.016817594,3.200296736,3.437788018,3.367842684
6.771387491,5.413324709,6.37462908,9.020276498,5.359745518,12.09273904,11.61190168,8.040801187,17.44884793,10.19433198,3.576563623,3.31694696,3.130563798,3.397235023,3.488143436
6.897915169,5.351228978,5.591246291,9.334562212,6.17929439,12.09992811,10.91914618,8.384272997,17.92718894,10.31463274,3.627606039,3.229624838,3.384272997,3.476497696,3.220936958
7.001437815,5.452781371,5.741097923,9.194470046,6.226720648,13.00431344,11.43531695,7.690652819,17.73824885,11.00578369,3.365923796,3.373868047,3.179525223,3.542857143,3.487565067
7.080517613,5.076326003,5.706231454,9.069124424,5.621168305,12.02372394,11.08602846,7.868694362,17.78064516,10.39271255,3.500359454,3.300129366,3.087537092,3.680184332,3.397917872
7.015097052,5.032341527,5.806379822,9.102304147,6.052631579,11.73903666,11.53557568,7.722551929,17.59354839,11.14806246,3.551401869,3.082147477,2.961424332,3.658064516,3.385193754
6.674335011,5.266494179,5.456973294,9.840552995,5.753036437,15.42774982,16.11578266,10.17136499,25.6516129,14.8582996,3.301222142,3.433376455,3.222551929,3.203686636,3.432620012
6.48023005,5.437904269,5.979970326,10.5843318,5.348756507,19.11646298,18.72833118,11.85237389,33.46912442,18.75245807,3.318475917,3.004527814,3.277448071,3.261751152,3.545980335
6.744787922,5.152005175,5.787091988,9.294009217,5.688837478,19.92523364,18.81888745,12.34347181,35.45990783,18.2891845,3.343637671,3.032341527,3.293026706,3.321658986,3.216310006
6.887850467,5.238680466,5.953264095,9.842396313,6.181607866,20.44859813,18.08279431,12.53857567,34.72626728,19.1249277,3.347951114,3.334411384,3.004451039,3.653456221,3.512434933
6.48813803,5.336998706,5.511869436,10.26543779,5.882012724,20.74406902,18.81435964,13.78264095,33.47004608,19.73163678,3.389647735,3.148124191,3.196587537,3.60921659,3.423366108
6.780733285,5.886157827,5.935459941,9.238709677,5.646038172,21.96261682,18.12677878,13.0578635,33.1235023,19.82822441,3.263838965,3.043984476,3.058605341,3.271889401,3.314054367
7.160316319,4.564683053,6.168397626,8.306912442,5.855986119,22.85765636,17.23221216,13.22700297,32.9843318,18.17582418,3.388209921,3.052393273,3.195845697,3.290322581,3.481781377
7.15744069,4.64683053,5.492581602,7.853456221,6.149797571,23.11502516,16.08732212,13.58679525,31.7483871,18.74204743,3.445722502,3.221862872,3.113501484,3.516129032,3.579525737
6.82674335,4.837645537,6.009643917,8.116129032,6.245806825,23.20057513,16.04851229,13.27373887,31.16221198,18.94274147,3.851186197,3.071151358,3.057121662,3.161290323,3.429149798
6.416966211,4.758732212,5.603115727,7.351152074,5.49739734,22.48957584,14.81112549,14.65578635,30.79078341,18.69751301,3.55643422,3.243208279,2.951780415,3.587096774,3.220358589
6.618979152,4.710219922,5.724777448,8.384331797,5.720647773,20.83465133,15.50129366,14.09347181,31.33364055,18.81260844,3.22573688,3.183699871,3.363501484,3.316129032,3.328513592
6.626887132,4.985122898,5.919881306,8.870046083,5.884904569,21.95398994,15.14359638,13.36498516,31.71520737,18.56390977,3.283968368,3.17076326,3.224777448,3.317050691,3.398496241
7.063982746,4.376455369,5.957715134,9.28202765,5.835164835,22.02084831,14.54915912,14.58086053,30.74470046,18.17408907,4.051761323,3.124191462,3.100890208,3.323502304,3.153267785
7.076923077,4.391332471,6.454747774,8.782488479,6.215153268,21.66427031,15.89715395,14.115727,29.80829493,18.19895894,3.373112868,2.992238034,3.213649852,3.394470046,3.322729902
7.791516894,4.971539457,5.974035608,8.951152074,5.965876229,22.14665708,16.08344114,14.9347181,30.15852535,18.15153268,3.260963336,3.222509702,3.212166172,3.432258065,3.30653557
7.047447879,4.806597671,6.34347181,8.588940092,5.812030075,22.30769231,15.7393273,14.85534125,30.67373272,18.18045113,3.49604601,3.079560155,3.40727003,3.651612903,3.267206478
6.911574407,4.443725744,6.200296736,9.122580645,6.198958936,22.29906542,15.08732212,14.5,31.3281106,18.41989589,3.404744788,2.962483829,2.984421365,3.695852535,3.165991903
7.03666427,4.980595084,5.90578635,10.6718894,5.98264893,22.50251618,16.25291074,14.49109792,31.99539171,17.47484095,3.320632638,3.467011643,3.077893175,3.788940092,3.441873916
6.544931704,4.648771022,6.042284866,10.11336406,5.362058994,21.79798706,14.93531695,14.18249258,30.92258065,16.98958936,3.158159597,3.34087969,3.222551929,3.344700461,3.289762869
6.337886413,4.749676585,5.896142433,9.556682028,6.119722383,20.21063983,14.82018111,14.35905045,31.29308756,16.81781377,3.315600288,3.177878396,3.15727003,3.59078341,3.224985541
6.639108555,4.928848642,6.882047478,9.732718894,5.76286871,20.19482387,15.21021992,14.84050445,30.37511521,16.03701562,3.433501078,3.155886158,3.330118694,3.249769585,3.246385194
7.054636952,4.712160414,6.150593472,9.203686636,6.062463852,20.38964774,15.04592497,14.34940653,31.23410138,16.73799884,3.38317757,3.030401035,3.420623145,3.396313364,3.246385194
7.00790798,4.481888745,6.334569733,8.997235023,5.830537883,19.87203451,14.78848642,14.63575668,31.18801843,16.52458068,3.416247304,3.131953428,3.324925816,3.021198157,3.024291498
6.663551402,4.446959897,6.21735905,8.271889401,6.375361481,19.87491014,14.93596378,14.75445104,32.12442396,16.79410064,3.436376707,2.981888745,3.384272997,4.012903226,3.355696935
6.716031632,4.905562743,6.43768546,7.832258065,5.782533256,17.92379583,13.9915912,16.10163205,31.16313364,16.69519954,3.312005751,2.972833118,3.333827893,3.65437788,3.251012146
6.837526959,4.276843467,6.162462908,7.519815668,6.131289763,19.15240834,13.59767141,14.70029674,30.55576037,16.67379988,3.485262401,3.128719276,3.266320475,3.529953917,3.31231926
6.348670022,4.513583441,6.285608309,8.207373272,5.634470792,18.32063264,13.63260026,14.1305638,31.26175115,15.95777906,3.285406183,3.297542044,3.220326409,3.582488479,3.38750723
6.731128684,4.774256145,6.496290801,9.048847926,5.683053788,18.14450036,13.52005175,13.65059347,30.56589862,16.36205899,3.232925953,3.107373868,3.322700297,3.662672811,3.141700405
6.594536305,4.723156533,6.959198813,8.988940092,5.918449971,17.72106398,14.03751617,14.72774481,30.82211982,16.77038751,3.208483106,3.254851229,3.009643917,3.300460829,3.251012146
6.414090582,4.685640362,6.860534125,7.467281106,6.157894737,18.22142344,13.67141009,14.84643917,29.30046083,16.30884905,3.447879224,3.309831824,2.988872404,3.360368664,3.188548294
6.6930266,4.840232859,6.426557864,7.130875576,5.640254482,19.03306973,13.02587322,14.93323442,28.49493088,16.6454598,3.381020848,2.965071151,3.117952522,3.519815668,3.252747253
6.767792955,4.611254851,6.134272997,7.307834101,5.640832851,18.13227894,14.13906856,15.36053412,28.0921659,16.74783112,3.450754853,3.238033635,2.87462908,3.203686636,3.174089069
6.677929547,4.591849935,6.158011869,6.217511521,5.646038172,17.83393242,14.25226391,16.10311573,28.91428571,16.63100058,3.175413372,3.1461837,3.146142433,3.389861751,3.447079237
6.662113587,4.735446313,6.433234421,6.898617512,6.251012146,17.81811646,14.11190168,15.29154303,29.37050691,15.94679005,3.191229331,3.388745149,3.057121662,3.320737327,3.198958936
6.222142344,4.542043984,6.962908012,7.699539171,5.694621168,17.35514019,14.58538163,15.01928783,27.26359447,15.98264893,3.634076204,3.204398448,3.162462908,3.422119816,3.41642568
6.516894321,4.876455369,6.237388724,7.223041475,5.864083285,16.98849748,13.80142303,15.05118694,27.20829493,15.36957779,3.101365924,3.234152652,3.122403561,3.387096774,3.09832273
5.792954709,4.697930142,6.349406528,7.940092166,5.851359167,16.62832495,13.41009056,15.4851632,27.18986175,16.28224407,3.264557872,3.1461837,3.257418398,3.367741935,3.165413534
5.936736161,4.587322122,6.174332344,7.950230415,5.71659919,17.74550683,13.93143596,14.66913947,25.82488479,16.04337767,3.284687275,3.186287193,3.21884273,3.548387097,3.255639098
6.046728972,4.345407503,6.724035608,8.06359447,5.919606709,16.63767074,13.50970246,15.28115727,26.45529954,16.49797571,3.312724659,3.168175938,3.321958457,3.59078341,3.382301909
6.51186197,4.63454075,6.724035608,8.029493088,5.935222672,17.15097052,13.55433376,15.04451039,28.78525346,15.1735107,3.567936736,3.13454075,3.373145401,3.34562212,3.220936958
6.171818835,4.545278137,6.371661721,7.800921659,5.718912666,16.54565061,13.38939198,15.14540059,28.55760369,14.82012724,3.475916607,3.282018111,3.241097923,3.256221198,3.311162522
6.005032351,4.580206986,6.433234421,7.459907834,5.962984384,17.57512581,14.10478655,14.77596439,27.85714286,14.4551764,3.102803738,3.144243208,3.183976261,3.394470046,3.209369578
5.823148814,4.746442432,6.694362018,7.186175115,6.187391556,17.38173976,12.99094437,14.89317507,25.93087558,14.686524,3.638389648,3.197930142,3.134272997,3.285714286,3.140543667
6.857656362,4.556921087,6.787091988,6.6359447,6.134181608,15.55643422,11.36998706,14.23590504,24.63870968,13.67958357,3.252336449,2.757438551,3.143916914,3.555760369,3.290341238
7.002875629,4.431435964,6.797477745,6.09124424,5.885482938,12.97196262,9.819534282,11.15578635,18.01843318,10.25159051,3.635514019,3.288486417,3.06379822,3.585253456,3.582995951
6.396117901,4.721216041,6.962166172,6.388018433,5.463851938,12.05751258,8.856403622,10.74925816,15.78064516,10.20127241,3.004313444,2.864165589,3.127596439,3.703225806,3.348178138
6.58519051,4.423673997,7.376854599,6.45437788,6.044534413,12.66498922,9.276843467,9.609050445,15.13179724,9.574320416,3.134435658,3.148124191,3.243323442,3.613824885,3.334875651
7.011502516,4.366752911,6.597922849,6.956682028,6.021978022,12.15959741,8.741914618,9.544510386,14.7124424,9.281087334,3.522645579,3.241267788,3.00148368,3.478341014,2.998843262
6.802300503,4.660413972,6.423590504,6.780645161,6.175245807,11.78145219,8.944372574,9.320474777,14.4202765,9.551185656,3.394680086,3.449547219,3.376854599,3.678341014,3.45691151
7.317757009,4.343467012,6.548961424,7.666359447,6.247541932,11.82890007,8.346054334,9.362759644,14.35391705,9.975708502,3.599568656,3.307891332,3.053412463,3.914285714,3.364950839
6.379583034,4.305950841,6.824925816,8.606451613,6.267206478,11.69805895,8.75614489,9.962908012,15.75299539,9.633892423,3.622573688,3.306597671,3.296735905,3.647926267,3.557547715
6.580877067,5.183699871,7.095697329,9.789861751,5.938114517,11.39252336,8.349288486,9.711424332,16.11889401,9.229612493,3.436376707,3.03686934,3.195845697,3.662672811,3.345864662
7.191948239,5.034282018,6.618694362,10.55299539,5.973395026,11.44284687,8.730271669,9.192878338,17.97788018,9.653556969,3.253055356,3.074385511,3.213649852,3.582488479,3.235396183
6.822429907,4.656532988,6.396142433,10.02672811,5.806246385,12.98849748,8.859637775,9.650593472,17.56774194,9.911509543,3.24946082,3.254851229,3.15652819,3.925345622,3.47426258
6.775700935,5.047865459,6.893175074,9.47281106,6.169462117,11.38677211,9.230271669,10.26706231,16.72165899,10.4308849,3.631919482,3.067917206,3.266320475,3.887557604,3.275882013
7.255930985,4.620957309,7,9.135483871,5.480624639,12.61107117,8.962483829,9.560089021,17.08571429,10.15905147,3.422717469,3.128719276,3.301186944,4.382488479,3.314054367
6.916606758,4.45084088,6.589020772,8.795391705,5.938692886,12.25593098,9.075032342,9.599406528,18.33087558,10.09311741,3.713156003,3.157826649,3.058605341,3.88202765,3.530942741
7.201294033,5.653298836,6.599406528,9.200921659,6.494505495,12.67217829,9.234799483,9.885756677,18.63317972,10.22729902,3.274622574,3.311772316,3.486646884,3.820276498,3.434355119
7.102803738,4.884217335,6.143175074,9.047004608,6.441873916,12.09705248,9.016817594,10.27967359,17.75391705,9.626373626,3.465851905,3.360931436,3.393916914,3.906912442,3.419895894
6.767792955,4.377102199,6.733679525,8.935483871,6.249277039,13.69374551,8.899741268,9.649109792,18.52073733,9.723539618,3.494608196,2.887451488,3.227744807,3.948387097,3.391555813
7.206326384,4.813065977,6.825667656,8.971428571,6.096587623,13.23076923,9.10996119,10.38130564,18.67834101,9.975130133,3.665708124,3.259379043,3.127596439,3.85437788,3.448814344
7.148813803,4.721216041,6.818249258,9.069124424,6.250433777,13.50035945,10.51293661,10.22032641,18.3483871,9.346443031,3.480948958,2.983182406,3.175074184,4.141935484,3.188548294
6.647735442,4.736739974,6.071958457,9.288479263,5.921920185,16.64054637,12.44566624,12.56973294,24.74285714,13.31405437,3.641265277,3.114489004,3.03189911,3.517050691,3.487565067
6.52767793,4.932082794,6.399109792,9.29124424,5.740312319,22.51042416,15.41720569,15.77373887,34.70138249,15.38114517,2.964054637,3.163001294,3.279673591,3.559447005,3.547137073
7.067577283,4.84087969,5.90727003,9.294930876,5.571428571,25.67864845,17.85187581,17.75667656,37.34009217,15.47079237,3.210639827,3.193402329,3.175816024,3.188018433,3.369577791
6.63767074,4.758085382,6.205489614,8.901382488,5.429149798,26.99856219,18.02846054,17.88501484,37.41843318,17.80624639,3.309849029,3.007761966,3.026706231,3.614746544,3.475997687
6.762760604,4.921086675,6.270029674,8.134562212,5.709658762,28.49101366,16.69793014,17.95178042,38.79907834,16.8097166,3.119338605,3.104139715,3.166913947,3.722580645,3.356853673
6.833213515,4.582794308,5.732937685,8.514285714,5.654713707,28.08986341,17.87516171,18.31083086,40.24792627,16.21688837,3.421279655,3.211513583,3.525222552,3.687557604,3.144013881
7.000718907,4.458602846,5.59272997,9.105990783,5.903412377,27.42199856,18.15265201,18.28709199,38.440553,16.8189705,3.478792236,3.099611902,3.224035608,3.432258065,3.259687681
6.717469446,4.569857697,6.191394659,9.576958525,5.936957779,27.75053918,17.22574386,18.17804154,39.21198157,16.52515905,3.38317757,3.340232859,3.445845697,3.353917051,3.429149798
7.001437815,5.010996119,6.401335312,9.95483871,5.802197802,28.35154565,18.11254851,17.93249258,38.81935484,16.28571429,3.199856219,3.086675291,3.141691395,3.225806452,3.438403702
6.894320633,4.551099612,5.954747774,8.010138249,6.188548294,28.13443566,16.99482536,17.72255193,38.90599078,16.41122036,3.413371675,3.190815006,3.140207715,3.329032258,3.257952574
6.833932423,4.542043984,6.089020772,7.300460829,5.982070561,28.42487419,15.25679172,17.61424332,37.50875576,16.03643725,3.225017973,3.23156533,3.214391691,3.550230415,3.604395604
6.776419842,4.907503234,5.704747774,9.411981567,6.175245807,28.1984184,16.25355757,16.79599407,39.27926267,16.05263158,3.478073329,2.903622251,3.074925816,3.484792627,3.178137652
6.812365205,4.846701164,6.582344214,9.941013825,5.788316946,27.47375988,16.86416559,16.58234421,37.78617512,15.60786582,3.760603882,3.09702458,3.289317507,3.458986175,3.327935223
6.945363048,4.983829237,5.726261128,10.38525346,5.533256217,29.14450036,16.16558862,16.91246291,38.59539171,16.46211683,3.521207764,3.184993532,3.153560831,4.247004608,3.060150376
6.703091301,4.836998706,6.301928783,10.10875576,5.809716599,28.13012221,15.22380336,16.29080119,37.45990783,16.78137652,3.253774263,3.12225097,2.893175074,3.417511521,3.263736264
7.018691589,4.468305304,5.929525223,10.05345622,5.528050896,27.72681524,15.61836999,16.06083086,36.72165899,15.65702718,3.797268152,3.281371281,2.860534125,3.729953917,3.336032389
6.953271028,4.384864166,6.449554896,8.825806452,6.334875651,29.37095615,16.38292367,16.0074184,34.15852535,16.78021978,3.522645579,3.197283312,3.071958457,3.743778802,3.194331984
6.891445004,4.73221216,6.810089021,9.576958525,5.689994216,28.50898634,15.33829237,15.3264095,35.60552995,16.25910931,3.476635514,3.163001294,3.175816024,3.416589862,3.145748988
7.222861251,4.836998706,5.712166172,10.52534562,6.16772701,29.51258088,15.32729625,14.02077151,34.5797235,16.4719491,3.611071172,3.079560155,3.105341246,3.483870968,3.596876807
8.470165349,4.850582147,6.071958457,9.956682028,5.734528629,29.59525521,14.79172057,13.9310089,35.56958525,16.891845,3.655643422,3.31694696,3.214391691,3.557603687,3.348756507
7.164629763,4.616429495,5.569732938,10.18709677,5.979178716,29.4061826,15.71151358,13.67062315,36.85714286,16.22729902,3.634076204,3.047218629,3.090504451,3.339170507,3.374783112
6.887850467,4.717981889,6.015578635,9.93640553,5.890688259,28.83968368,15.89909444,13.40207715,39.08018433,16.78311163,3.585909418,3.205045278,3.232937685,3.330875576,3.392134182
6.5643422,4.558861578,6.191394659,10.62304147,5.640254482,27.14306254,15.41397154,13.86350148,38.95299539,16.23655292,3.401150252,3.164941785,3.21958457,3.419354839,3.124349335
7.368080518,4.615135834,6.243323442,9.7640553,5.859456333,26.99209202,15.85705045,12.65727003,40.09400922,16.78368999,3.498921639,2.725097025,3.150593472,3.61843318,3.211104685
7.214953271,5.020051746,5.847181009,9.757603687,5.746674378,28,14.76972833,12.58234421,37.94285714,16.22672065,3.701653487,3.243208279,3.320474777,3.223041475,3.268941585
6.687994249,4.684993532,5.971810089,10.11336406,6.320416426,28.44140906,14.94566624,12.32566766,38.42211982,15.97455176,3.675053918,3.050452781,3.300445104,3.499539171,3.369577791
6.940330697,4.574385511,5.764094955,10.30230415,6.087333719,26.74910137,15.60349288,12.29154303,38.44147465,16.48178138,3.827462257,3.195989651,3.03189911,3.269124424,3.562753036
6.879942487,4.592496766,5.87611276,10.60184332,5.854251012,26.08483106,16.07503234,12.42210682,38.41382488,16.59687681,3.301222142,3.102846054,3.166913947,3.791705069,3.61249277
7.305535586,4.436610608,6.192878338,9.986175115,6.108733372,25.26168224,15.22768435,12.36275964,40.70138249,16.46732215,3.356578001,3.20698577,3.169881306,3.35483871,3.314632736
6.971962617,4.594437257,5.806379822,10.4202765,6.259109312,26.29762761,16.66494179,12.66691395,41.91336406,16.89531521,3.544931704,3.294307891,3.09272997,3.398156682,3.361480625
6.861250899,4.874514877,6.516320475,10.42949309,5.995373048,25.97843278,15.34023286,11.83902077,41.65806452,16.31058415,3.508267434,3.114489004,3.384272997,3.443317972,3.526315789
7.612508986,4.799482536,6.294510386,10.60921659,5.669172932,25.72106398,16.69404916,11.84495549,43.9437788,15.53672643,3.60891445,3.117723157,2.993323442,3.406451613,3.16772701
7.478792236,4.873868047,6.581602374,11.03225806,6.182186235,24.74838246,16.06468305,12.10608309,45.00921659,16.34297282,3.340043134,2.90297542,3.227002967,3.188018433,3.187391556
6.541337168,5.206338939,6.517062315,10.61751152,6.626373626,26.1883537,16.03622251,12.88353116,46.40921659,15.91324465,3.521926671,3.232858991,3.194362018,3.726267281,3.401966455
6.866283249,4.884217335,6.225519288,10.7235023,5.696934644,24.52408339,15.84476067,12.45623145,47.85714286,15.45575477,3.033788641,3.131306598,3.283382789,3.303225806,3.349334876
7.618260244,4.56080207,6.112017804,10.81290323,5.864661654,24.92882818,15.77360931,12.14762611,44.5640553,14.60613071,3.420560748,3.058861578,3.229970326,3.598156682,3.425101215
6.930984903,4.615782665,6.350890208,10.88479263,5.938114517,24.26887132,17.40103493,12.73293769,44.94746544,16.03643725,3.670021567,3.227037516,3.309347181,3.586175115,3.367842684
7.373112868,4.624191462,6.097181009,11.05529954,6.109311741,25.90510424,15.87968952,12.71884273,42.41382488,16.51532678,3.264557872,3.089909444,3.022997033,3.611059908,3.288027762
7.084831057,4.601552393,5.591246291,10.84147465,5.76286871,26.48023005,15.67852523,12.14836795,40.56774194,16.03065356,3.333572969,3.15912031,3.068991098,3.283870968,3.292654714
7.787922358,5.57373868,5.804154303,11.23041475,6.36437247,26.43781452,16.47994825,11.83827893,39.76497696,15.19375361,3.791516894,3.261319534,3.701038576,3.575115207,3.166570272
7.541337168,4.917852523,6.235163205,10.01198157,6.46847889,27.69015097,16.3389392,11.4272997,38.4,16.1492192,3.094895758,3.04851229,2.887240356,3.666359447,3.578368999
8.118619698,5.030401035,6.646142433,10.34930876,5.813186813,27.81667865,16.80595084,11.37908012,38.63963134,15.62926547,3.153127247,2.91461837,3.040059347,3.756682028,3.204742626
7.839683681,5.188227684,5.929525223,11.69032258,6.304800463,27.6728972,16.82794308,11.54525223,39.95668203,15.60497397,3.464414091,3.652652005,3.143916914,3.321658986,3.564488143
8.117900791,4.562742561,5.821958457,11.10506912,5.966454598,27.87778577,17.03363519,11.35830861,40.95023041,14.69751301,3.651329978,3.093790427,3.183234421,3.25437788,3.251590515
7.989935298,4.705045278,5.964391691,10.91797235,6.135338346,27.17972682,16.72768435,10.7351632,41.39539171,14.98264893,3.531272466,3.274902975,2.974035608,3.379723502,3.552342394
7.463695183,4.908796895,5.890207715,10.98894009,6.08097166,25.58159597,15.28719276,10.28857567,37.40645161,13.41295547,3.370956147,3.136481242,3.430267062,3.50875576,3.438403702
8.268152408,4.846054334,6.46810089,11.20829493,6.150954309,24.49173257,15.76196636,11.34050445,36.82857143,13.96124928,3.14953271,3.128719276,3.34347181,3.592626728,2.954308849
8.278936017,5.294954722,6.721068249,11.21751152,6.927703875,24.58087707,15.69404916,11.39985163,40.70230415,13.3637941,3.740474479,3.356403622,3.103857567,3.241474654,3.57200694
7.93961179,5.12160414,6.506676558,11.02304147,6.407171776,18.46872753,11.58344114,8.826409496,29.44331797,10.32215153,3.365204889,3.141655886,3.231454006,3.48202765,3.26604974
8.606757728,4.695989651,6.18620178,11.43502304,6.411798728,17.21710999,10.20504528,8.491097923,24.85253456,11.57605552,3.687275341,3.319534282,3.482937685,3.574193548,3.444765761
7.739036664,4.689521345,6.941394659,11.43317972,6.540775014,16.94176851,9.022639069,8.006676558,23.45990783,10.6940428,3.343637671,3.103492885,3.129821958,3.601843318,3.441873916
7.819554277,4.822121604,6.475519288,10.78341014,6.580682475,15.85765636,9.53686934,8.514094955,23.02580645,11.14574899,3.589503954,3.100258732,3.123145401,3.568663594,3.211683054
7.703091301,4.811772316,6.520771513,10.82949309,6.056101793,15.57081237,9.386804657,8.730712166,23.10967742,9.585309427,3.347232207,3.21992238,3.183976261,3.911520737,3.495662233
7.757009346,4.606080207,6.808605341,11.00184332,6.492192019,15.79942487,9.34152652,8.779673591,21.62580645,10.35916715,3.610352265,3.076972833,3.179525223,3.994470046,3.448235975
7.953989935,5.108667529,6.668397626,10.72258065,5.910931174,16.05319914,9.710219922,8.31305638,22.94101382,9.593984962,3.660675773,3.174644243,3.233679525,4.439631336,3.2313476
8.084831057,4.927554981,6.710682493,11.47834101,6.558704453,15.74406902,9.705692109,8.43620178,22.3281106,10.78079815,3.401869159,3.278783959,3.336053412,3.976958525,3.692886061
8.577282531,5.022639069,7.270771513,11.36589862,6.547715442,15.67864845,8.395213454,8.727002967,22.54930876,9.834008097,3.39899353,3.037516171,3.120178042,3.94562212,3.965876229
8.00790798,5.382923674,6.536350148,11.06082949,5.758820127,16.01365924,9.761966365,8.462908012,23.91797235,9.668016194,3.291157441,3.368693402,3.358308605,4.035023041,3.234239445
8.170381021,4.743208279,7.255192878,11.53824885,6.5373048,16.47807333,9.711513583,8.583086053,24.30506912,10.0578369,3.393961179,3.284605433,3.376854599,3.756682028,3.322151533
7.897196262,5.178525226,7.616468843,11.20368664,6.104684789,16.46944644,10.53557568,9.154302671,25.4764977,10.70213997,3.436376707,3.24385511,3.370919881,3.946543779,3.219201851
8.311286844,5.330530401,6.991839763,11.03502304,6.135916715,16.35514019,9.770375162,9.860534125,24.16497696,9.45112782,3.875629044,3.46313066,3.272997033,4.079262673,3.21978022
8.175413372,5.120310479,7.044510386,11.62672811,6.038172354,15.73544213,9.898447607,9.098664688,24.13548387,10.77385772,3.360891445,3.236739974,3.226261128,4.316129032,3.274146906
7.995686556,5.580206986,7.81379822,11.01013825,5.85540775,17.40762042,10.24126779,9.835311573,25.63778802,9.245806825,4.02875629,3.140362225,3.370919881,4.056221198,3.241758242
7.826024443,5.180465718,7.055637982,11.37880184,6.662810873,16.79942487,10.49417853,9.327151335,25.53271889,9.644303065,3.735442128,3.369987063,3.432492582,3.929953917,3.58357432
7.659237958,5.113195343,7.008902077,11.51059908,6.821283979,16.58662832,10.96571798,10.83679525,24.69677419,9.348178138,3.417685119,3.314359638,3.09495549,4.348387097,3.447657606
7.933141625,5.234799483,7.072700297,11.41382488,6.072296125,16.55715313,11.29818887,10.38872404,25.7078341,10.25621747,3.715312725,3.30530401,3.214391691,4.414746544,3.419895894
7.716750539,4.889391979,6.854599407,11.24147465,5.92481203,21.08698778,13.62807245,12.20326409,29.45437788,11.45228456,3.478073329,3.410737387,3.238130564,3.613824885,3.197223829
8.062544932,4.69469599,8.068249258,11.5078341,5.448814344,30.57296909,20.10413972,17.08976261,45.10599078,14.93927126,3.670021567,3.210866753,3.37462908,3.435023041,3.064198959
