B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,
5.827346815575008,4.999095295536791,7.461710548958871,6.711102106969205,6.702944942381562,4.26425855513308,9.933544303797468,5.251626898047722,10.337156655599156,8.96351025331725,23.371880915505077,10.191653160453809,18.3645966709347,5.92680608365019,17.78243670886076,6.971800433839479,4.546332629037127,3.395958986731001,3.372913440027534,3.6288492706645057,8.338348271446863,3.046577946768061,4.6265822784810124,3.0168112798264644,
5.400543314216722,5.067551266586248,6.753742901393908,6.776337115072933,6.741037131882202,4.228136882129277,9.401898734177216,5.186008676789588,10.450950799879264,8.74487334137515,22.680433660299432,9.408427876823339,19.547695262483995,6.181558935361217,18.17721518987342,6.273318872017353,3.9710232417748266,3.0141737032569362,3.384099122354156,3.4562398703403567,8.079705505761844,2.7595057034220534,4.4849683544303796,3.0845986984815617,
5.081798973739813,5.254523522316044,6.941834451901566,6.830632090761751,6.317861715749039,4.123574144486692,10.308544303797468,4.905097613882863,9.364020525203744,8.779553679131483,22.807090001720873,9.883711507293356,18.34090909090909,6.024714828897339,18.696202531645568,6.940889370932755,4.308179897373981,3.3380579010856453,3.1330235759765963,3.608995137763371,7.48719590268886,2.9391634980988592,4.560126582278481,3.5775488069414316,
4.943253848475702,5.012062726176116,7.109447599380485,7.088330632090762,6.0864276568501925,4.0465779467680605,9.975474683544304,5.380151843817788,10.08542106851796,8.414957780458383,23.83238685252108,10.45745542949757,18.28329065300896,6.276615969581749,17.643987341772153,7.275488069414317,4.118321762752792,3.2201447527141136,3.3037342970228876,3.6381685575364666,7.518245838668374,3.1340304182509504,4.5015822784810124,3.2825379609544467,
5.415937217023846,5.0,7.040096368955429,7.3691247974068075,6.563700384122919,4.32509505703422,10.311708860759493,5.324837310195227,10.718985813462119,8.55006031363088,23.718464980209948,9.903970826580228,18.069462227912933,6.228136882129277,18.5,6.497288503253796,4.094778146694838,3.471351025331725,3.2755119600757183,3.3492706645056725,7.630921895006402,2.806083650190114,4.940664556962025,3.391540130151844,
5.1808028976758225,5.059710494571773,6.879194630872483,6.7824149108589955,6.14180537772087,4.198669201520913,10.153481012658228,5.261388286334056,9.312707515846665,8.42400482509047,22.973670624677336,9.652755267423014,18.025928297055057,5.7994296577946765,18.4375,6.556941431670282,3.6821611832176275,3.103739445114596,3.34262605403545,3.4416531604538085,7.3079385403329065,3.0513307984790874,4.492088607594937,2.997830802603037,
5.783579837005735,4.851326899879373,6.534847702632938,6.548217179902755,6.104993597951345,4.129277566539924,9.75632911392405,5.02765726681128,9.392393600965892,7.897165259348613,24.751161590087765,10.676256077795786,18.36875800256082,6.348859315589354,19.162974683544302,6.539045553145336,3.775430123754905,3.505126658624849,3.4157632077095164,3.3946515397082657,7.500960307298335,3.056083650190114,4.6099683544303796,3.257592190889371,
5.240869302746755,5.294933655006031,6.471691619342626,6.504457050243112,6.138924455825864,4.145437262357414,10.236550632911392,4.9869848156182215,9.332025354663447,8.374849215922799,23.528136293236965,10.549432739059968,18.24743918053777,6.279467680608365,18.293512658227847,7.988069414316703,3.7404165408994867,3.1028347406513874,3.2718981242471177,3.341572123176661,6.615236875800256,2.849809885931559,4.350474683544304,3.0824295010845986,
5.0169031089646845,5.223462002412545,6.497160557563242,7.0490275526742305,6.0297695262483995,3.9838403041825097,9.579113924050633,5.082429501084599,10.00543314216722,8.828709288299155,23.57356737222509,9.570502431118314,18.490076824583866,6.966730038022813,18.359177215189874,7.2017353579175705,3.668276486568065,3.16978287092883,3.2667355016348303,3.213128038897893,7.090909090909091,2.897338403041825,4.231803797468355,3.1100867678958783,
5.152731663145186,5.045536791314837,6.826535880227155,6.724068071312804,6.127720870678617,4.583650190114068,10.072784810126583,5.198481561822126,9.232719589495925,8.176718938480096,23.19927723283428,10.20542949756888,18.8601152368758,6.2072243346007605,18.27768987341772,6.877440347071584,3.6740114699667976,3.2777442702050665,3.500430218551024,3.2771474878444082,7.559859154929577,3.046577946768061,4.4525316455696204,3.182754880694143,
4.840325988530033,5.1302774427020505,7.262433316124591,6.305105348460292,6.291933418693982,4.561787072243346,9.689082278481013,4.744577006507592,9.554180501056445,8.381182147165259,23.297022887626916,10.059157212317666,18.143405889884765,6.852661596958175,17.030854430379748,7.112798264642082,3.713250830063387,3.267189384800965,3.2627774909654104,3.201377633711507,7.346030729833546,3.153041825095057,4.6234177215189876,3.1203904555314534,
4.776335647449441,5.014173703256936,6.791602133884013,6.431118314424635,6.601152368758003,4.238593155893536,9.518196202531646,4.697396963123644,9.214005433142168,8.381483715319662,23.522629495783857,9.619935170178282,18.732074263764403,6.358365019011407,18.751582278481013,6.7792841648590025,3.88741322064594,3.0132689987937273,3.1368094992256066,3.3695299837925448,6.855633802816901,3.129277566539924,4.6859177215189876,3.002711496746204,
4.835496528825837,5.607056694813028,6.541214937188092,6.5709076175040515,6.352432778489116,4.720532319391635,9.837025316455696,4.700108459869848,8.989435556897073,8.285585042219541,23.490793323008088,9.995137763371151,18.968950064020486,6.88403041825095,17.671677215189874,6.918112798264642,3.659523090854211,3.172798552472859,3.3618998451213216,3.195299837925446,6.907810499359795,3.1083650190114067,4.557753164556962,3.4094360086767894,
4.710232417748265,5.167370325693606,6.54999139562898,6.677876823338736,6.3857234314980795,4.258555133079848,9.938291139240507,5.056941431670282,9.254452158164804,7.946924004825091,22.782825675443124,9.320502431118314,18.225992317541614,6.551330798479087,17.6376582278481,6.950108459869848,3.7274373679444612,3.1429433051869724,3.236964377903975,3.4748784440842786,6.964148527528809,3.1901140684410647,4.510284810126582,3.367136659436009,
4.863265922124962,5.470446320868517,6.328342798141456,6.301458670988655,6.047055057618438,4.651140684410646,9.840189873417721,4.699566160520607,8.918201026260187,8.363691194209892,24.895198760970572,9.623176661264182,19.177016645326503,6.739543726235741,17.70253164556962,6.815618221258134,3.822819197102324,3.0389022919179736,3.3360867320598864,3.2256888168557536,6.962227912932138,3.1463878326996197,4.106803797468355,3.292299349240781,
4.599154844551766,5.244270205066345,6.9034589571502325,6.767828200972447,6.393405889884763,4.904942965779468,9.397151898734178,4.552060737527115,8.731964986417145,8.399276236429433,24.39012218206849,9.375607779578607,19.316581306017927,7.364068441064639,17.625,6.765184381778742,3.9055236945366736,3.14686369119421,3.273618998451213,3.182739059967585,7.5016005121638925,3.1606463878326996,4.285601265822785,2.9593275488069413,
4.972532447932387,4.952050663449939,6.774049217002237,6.517017828200973,6.860435339308578,4.537072243346008,10.301424050632912,4.959869848156182,8.837307576214911,8.331423401688781,24.76888659438995,9.701782820097245,19.183098591549296,7.0408745247148286,18.71756329113924,7.028199566160521,3.4440084515544824,3.3914354644149576,3.395628979521597,3.2690437601296596,6.875480153649168,2.9515209125475286,4.310126582278481,3.2646420824295013,
4.998792635073951,5.167671893848009,6.105145413870246,6.62034035656402,6.274007682458387,4.612167300380228,11.02373417721519,4.570498915401301,8.456987624509509,8.518395657418576,25.317501290655652,9.68192868719611,19.543213828425095,6.897338403041825,17.977056962025316,7.011930585683297,3.61334138243284,3.0015078407720144,3.4118051970400964,3.3776337115072934,6.854353393085788,3.04467680608365,4.8409810126582276,3.304229934924078,
4.582855418050106,5.521712907117008,6.33866804336603,6.46515397082658,6.944302176696543,4.855513307984791,10.873417721518987,4.165943600867679,8.454874735888922,7.987635705669481,26.31818964033729,9.772690437601296,19.463188220230474,7.604562737642586,18.569620253164558,7.1003253796095445,3.596740114699668,3.3205669481302773,3.2312854930304593,3.5028363047001623,6.798655569782331,3.214828897338403,4.583860759493671,3.031453362255965,
4.466646543917899,5.175211097708082,6.188263637928068,6.539708265802269,6.375800256081946,4.352661596958175,10.996044303797468,4.499457700650759,8.024750980984003,8.265983112183353,25.377215625537772,9.35777957860616,19.15044814340589,6.92490494296578,20.440664556962027,6.9257049891540134,3.7760338062179293,3.2340168878166464,3.2854930304594734,3.2062398703403567,7.037772087067862,3.379277566539924,4.399525316455696,3.1382863340563993,
4.382130999094477,5.477683956574186,6.565651350886251,6.327390599675851,6.078745198463508,3.961026615969582,12.075949367088608,4.356832971800434,8.517959553274977,8.4583835946924,24.98038203407331,9.421393841166937,18.9106914212548,6.615019011406844,19.245253164556964,7.462581344902386,3.6399034108059163,3.193003618817853,3.2324901049733263,3.2256888168557536,7.2730473751600515,3.6036121673003803,4.560126582278481,3.6198481561822127,
4.52912767884093,5.655006031363088,6.955429358113922,6.8675040518638575,5.898847631241997,4.274714828897339,12.261867088607595,4.5292841648590025,8.476305463326291,9.26145958986731,25.332989158492513,9.314424635332253,18.62323943661972,6.682509505703422,18.460443037974684,7.253796095444685,3.471777844853607,3.1764173703256935,3.3882292204439857,3.4035656401944894,6.949423815620999,3.5693916349809887,4.599683544303797,3.0574837310195226,
4.6604286145487475,5.453558504221954,6.611426604715195,6.540923824959481,6.739756722151088,4.535171102661597,13.376582278481013,4.369848156182212,8.004829459704196,8.478287092882992,24.92410944759938,9.45421393841167,17.676056338028168,6.449619771863118,18.89636075949367,7.204989154013015,3.322668276486568,3.3121230398069965,3.4340044742729305,3.1786871961102108,5.724391805377721,3.5256653992395437,5.045886075949367,3.2331887201735356,
4.233021430727438,5.569963811821472,6.732231973842712,6.261345218800648,5.958706786171575,4.379277566539924,13.567246835443038,5.030911062906725,8.14910956836704,8.729794933655006,24.07967647564963,9.345218800648299,16.54673495518566,6.806083650190114,18.50632911392405,7.1144251626898045,3.3516450347117415,3.0675512665862485,3.3276544484598176,3.1961102106969204,5.415492957746479,3.1036121673003803,4.429588607594937,3.2418655097613884,
4.471777844853607,5.417973462002412,6.89623128549303,6.202998379254457,5.736555697823303,4.390684410646388,13.29746835443038,4.3313449023861175,8.360096589194084,8.858564535585042,23.798829805541214,9.294975688816855,16.996798975672217,7.402091254752852,18.033227848101266,7.171366594360086,3.4989435556897073,3.279252110977081,3.1758733436585787,3.2755267423014587,4.919334186939821,3.196768060836502,4.6234177215189876,3.317245119305857,
4.258376094174464,5.406815440289505,6.681982447083119,6.574959481361426,5.5861075544174135,4.672053231939164,13.606012658227849,4.362255965292841,8.158768487775431,8.75512665862485,23.65806229564619,9.378849270664505,17.95518565941101,7.177756653992396,17.128164556962027,7.024403470715835,3.3703591910654995,3.081423401688782,3.197212183789365,2.990680713128039,5.030409731113957,3.306083650190114,4.554588607594937,3.272776572668113,
4.627527920313915,5.989746682750302,6.855274479435553,6.728119935170178,6.094750320102433,4.840304182509506,14.119462025316455,4.308026030368763,8.904618170842138,8.87394451145959,23.905524006195147,10.018233387358185,17.01024327784891,7.397338403041825,16.300632911392405,6.980477223427332,3.5276184726833684,3.2059710494571774,3.1755291688177594,3.2204213938411668,5.321062740076824,3.409695817490494,4.999208860759493,3.0753796095444685,
4.589797766374887,5.488841978287093,7.19118912407503,6.299837925445705,6.177016645326504,4.609315589353612,13.659810126582279,4.418112798264642,8.200120736492606,9.98854041013269,24.029771123730857,9.535656401944895,17.359475032010245,7.153992395437262,17.132120253164558,6.849783080260304,3.415333534560821,3.126658624849216,3.324212700051626,3.0530794165316046,5.462227912932138,3.3697718631178706,4.8488924050632916,3.044468546637744,
4.7437367944461215,5.3694209891435465,6.700567888487352,6.164910858995138,5.9491037131882205,4.500950570342205,14.121044303797468,4.659436008676789,8.87111379414428,8.777744270205066,24.408535536052316,9.966369529983792,16.311779769526247,7.418250950570342,16.06882911392405,7.515726681127982,3.4373679444612133,3.2397466827503014,3.0653932197556357,3.444489465153971,5.444302176696543,3.151140684410646,4.4770569620253164,3.2190889370932756,
5.191971023241774,5.6076598311218335,6.868008948545861,6.346839546191248,6.041293213828425,5.298479087452471,14.930379746835444,4.209869848156182,7.517657712043465,8.982810615199035,24.073481328514884,10.266207455429498,16.82010243277849,6.9543726235741445,15.499208860759493,6.471800433839479,3.4536673709628736,3.2252714113389627,3.43417656169334,3.2244732576985413,5.386363636363637,3.3479087452471483,4.80379746835443,3.3177874186550977,
4.4280108662843345,5.557599517490953,6.825503355704698,6.641410048622366,6.308578745198464,4.760456273764259,14.287183544303797,3.6746203904555315,8.423785089043163,9.193606755126659,24.353639648941662,9.437601296596434,17.181818181818183,7.652091254752852,17.32990506329114,6.388286334056399,3.43284032598853,2.958685162846803,3.230597143348821,3.177066450567261,5.238156209987196,3.099809885931559,5.063291139240507,3.295010845986985,
4.3335345608210085,5.620928829915561,6.419377043538117,6.134927066450567,5.7836107554417415,4.750950570342205,14.535601265822784,3.774945770065076,8.108964684575913,9.185162846803378,25.025468938220616,9.299837925445704,16.791613316261202,7.136882129277566,17.96123417721519,6.140455531453362,3.5517657712043467,3.2867913148371533,3.172431595250387,3.4606969205834686,5.604353393085788,3.286121673003802,4.256329113924051,3.215835140997831,
4.750075460307878,5.299457177322075,6.816210635002581,5.826985413290114,6.112996158770807,4.411596958174905,14.53876582278481,3.9316702819956615,8.782372472079686,8.882991556091676,25.966959215281364,9.245948136142626,17.231754161331626,7.270912547528517,18.053797468354432,6.029826464208243,3.5668578327799576,3.1010253317249696,3.14730683187059,3.3095623987034037,5.109475032010243,3.2376425855513307,4.5340189873417724,3.245661605206074,
4.173256866888017,5.194511459589867,6.873343658578558,6.782820097244732,5.850192061459667,4.411596958174905,14.798259493670885,3.7716919739696313,7.7965590099607605,9.656815440289506,24.97969368439167,9.073743922204214,16.09282970550576,7.4543726235741445,17.583069620253166,6.529826464208243,3.441895562933897,3.2370325693606756,3.3324728962312853,3.407212317666126,5.505761843790013,3.1188212927756656,4.027689873417722,3.270065075921909,
4.510111681255659,5.486731001206272,6.408363448631905,6.737034035656402,5.767925736235595,4.419201520912548,14.760284810126583,3.925704989154013,7.4289163899788715,9.165862484921592,25.567372225090345,8.787682333873581,16.56786171574904,7.481939163498099,18.700949367088608,6.586225596529284,3.259885300332025,3.3431845597104948,3.3417656169334022,3.2329821717990277,5.398527528809219,3.2842205323193916,4.130537974683544,3.183297180043384,
4.5233926954421975,6.082328106151991,6.41455859576665,6.573338735818477,5.78809218950064,5.432509505703422,15.542721518987342,3.843817787418655,7.670993057651676,9.74698431845597,25.371536740664258,9.043760129659644,16.31530089628681,7.2091254752851714,16.662183544303797,6.13177874186551,3.440688198007848,3.3835946924004827,3.1867148511443815,3.3456239870340356,5.490396927016645,3.3783269961977185,4.1669303797468356,3.0477223427331888,
4.146694838514941,5.466827503015682,6.749784890724488,6.671799027552674,5.948463508322663,4.413498098859316,16.518987341772153,3.5504338394793926,7.4011469966797465,9.699336550060314,26.852521080709,9.273500810372772,17.077144686299615,7.297528517110266,16.59493670886076,6.190889370932755,3.302746755206761,3.063630880579011,3.311134056100499,3.368314424635332,5.406530089628681,3.1083650190114067,4.1289556962025316,3.245119305856833,
4.732568668880169,5.45627261761158,6.797281018757529,6.807941653160454,5.969910371318822,5.0427756653992395,15.519778481012658,4.2489154013015185,8.083911862360399,9.763872135102533,25.507313715367406,9.678282009724473,15.814020486555698,6.89828897338403,15.804588607594937,7.058026030368763,3.548747358889224,3.2237635705669483,3.201170194458785,2.9837925445705022,5.606594110115237,3.346958174904943,4.108386075949367,3.1626898047722345,
4.415937217023846,5.677623642943305,6.656341421442092,6.4108589951377635,5.638604353393085,5.035171102661597,15.624208860759493,3.672993492407809,7.585571989133716,9.914053075995175,26.033212872139046,8.979740680713128,15.827464788732394,6.855513307984791,14.810917721518987,6.459869848156182,3.380319951705403,3.4158624849215924,3.157459989674755,3.170583468395462,5.684058898847631,2.82319391634981,3.9359177215189876,3.1632321041214753,
4.527316631451856,5.609167671893848,7.028738599208398,6.297001620745543,5.98527528809219,4.215779467680608,15.136867088607595,3.8725596529284165,7.640205252037428,9.766284680337757,25.98778179315092,9.483387358184766,16.025928297055057,6.951520912547529,14.03639240506329,6.6003253796095445,3.4349532146091155,3.1966224366706877,3.2412665634142144,3.3253646677471638,5.686939820742638,2.9629277566539924,4.235759493670886,3.1767895878524945,
4.6172653184425,5.43124246079614,7.348649113749785,6.701782820097245,5.988156209987196,4.61787072243346,14.705696202531646,3.7830802603036875,7.7367944461213405,10.60524728588661,26.3992428153502,9.756077795786062,16.024007682458386,6.873574144486692,14.939082278481013,6.479392624728851,3.3247811651071535,3.2542219541616406,3.2128721390466355,3.500810372771475,5.39820742637644,3.2519011406844105,3.8022151898734178,3.0108459869848154,
4.809840024147299,5.715018094089264,7.33471003269661,6.525526742301459,5.499679897567222,4.7062737642585555,14.542721518987342,3.841648590021692,8.153637186839722,10.033775633293125,25.670452589915676,9.910048622366288,15.553137003841229,7.2100760456273765,14.689873417721518,6.5883947939262475,3.2595834591005133,3.6338962605548852,3.2879022543452074,3.0393030794165314,4.997119078104993,3.3982889733840302,3.8346518987341773,3.245661605206074,
4.357681859341986,5.451749095295537,7.826535880227155,6.9258508914100485,5.643085787451985,4.738593155893536,14.869462025316455,3.561822125813449,7.505584062782976,10.00422195416164,26.19480295990363,10.322933549432738,15.863636363636363,7.139733840304182,14.956487341772151,6.700108459869848,3.398128584364624,3.221049457177322,3.427465152297367,3.2589141004862237,5.680217669654289,3.300380228136882,4.012658227848101,3.261388286334056,
4.65529731361304,5.695416164053076,7.545345035277921,6.737034035656402,5.761523687580025,4.535171102661597,14.316455696202532,3.725596529284165,7.576214910956836,10.297647768395658,25.49406298399587,9.445299837925445,14.868758002560819,7.386882129277566,14.715189873417721,6.586225596529284,3.4325384847570177,3.4393848009650183,3.5160901738082946,3.320097244732577,5.343790012804098,3.3127376425855513,3.6313291139240507,3.0455531453362257,
4.277693932991246,5.8250904704463204,7.852004818447772,6.821312803889789,5.857874519846351,5.053231939163498,13.894778481012658,3.554772234273319,7.883489284636282,9.981604342581424,26.050249526759593,9.423824959481362,15.341229193341869,6.934410646387833,14.406645569620252,6.299349240780911,3.2481134923030486,3.3341375150784076,3.082085699535364,3.317260940032415,5.338348271446863,3.0190114068441063,3.8520569620253164,3.1019522776572668,
4.48173860549351,5.350422195416164,7.692823954568921,6.732982171799027,5.844750320102433,4.507604562737643,13.244462025316455,3.67353579175705,7.69061273769997,9.653498190591074,25.316812940974014,9.224473257698541,15.221830985915492,7.39828897338403,14.668512658227849,6.60412147505423,3.390582553576819,3.203256936067551,3.3130270177250045,3.3512965964343597,5.981434058898848,3.4838403041825097,3.858386075949367,3.067245119305857,
4.444008451554482,5.916465621230398,7.012734469110308,6.611021069692058,5.969910371318822,4.403992395437262,13.410601265822784,3.8926247288503255,7.730757621491096,9.752412545235224,25.60540354500086,8.953808752025932,14.968950064020486,6.86787072243346,13.76740506329114,6.959327548806941,3.356474494415937,3.560012062726176,3.333849595594562,3.3565640194489466,5.984955185659411,3.120722433460076,3.8860759493670884,3.0753796095444685,
4.453365529731362,5.765078407720145,7.323524350369988,6.7941653160453805,5.503201024327785,4.563688212927756,13.500791139240507,3.5759219088937093,7.822819197102324,10.16767189384801,24.62553777318878,8.738654781199351,15.528169014084508,6.188212927756654,13.99367088607595,6.581887201735358,3.302746755206761,3.4218938480096504,3.3527792118396147,3.348865478119935,5.540012804097311,2.821292775665399,3.6147151898734178,3.1317787418655096,
4.250528222155147,5.600422195416164,7.534503527792118,6.917341977309563,5.930537772087068,4.326045627376426,13.370253164556962,4.080802603036877,7.732266827648657,9.425211097708083,25.187747375666838,8.95097244732577,14.521446862996159,6.88212927756654,15.013449367088608,6.747830802603037,3.431632961062481,3.2765379975874547,3.2531405954224746,3.505267423014587,5.536491677336747,3.418250950570342,3.6068037974683542,3.353579175704989,
4.006036824630245,5.577201447527141,7.063844432971949,6.672609400324149,5.253201024327785,4.430608365019012,12.304588607594937,3.7011930585683297,6.979776637488681,9.476477683956574,24.3309241094476,8.767017828200972,13.802176696542894,6.515209125475285,14.840189873417721,6.336767895878525,3.402052520374283,3.627261761158022,3.3085527447943557,3.330226904376013,5.500640204865557,3.1330798479087454,3.742879746835443,2.9788503253796095,
4.168125565952309,5.368817852834741,7.333505420753743,6.435575364667748,5.250320102432778,5.019961977186312,12.445411392405063,3.77765726681128,7.3525505584062785,9.585645355850422,25.089829633453796,8.342382495948137,13.516325224071704,6.7091254752851714,13.647151898734178,6.379609544468547,3.310594627226079,3.3700241254523524,3.3954568921011874,3.3492706645056725,5.193021766965429,2.7338403041825097,3.4596518987341773,3.2364425162689803,
4.188047087232116,5.526236429433052,7.92015143692996,6.550243111831443,5.465428937259923,4.645437262357414,12.363132911392405,3.88882863340564,7.552671294898883,9.351930036188179,25.120805369127517,8.729740680713128,14.003521126760564,7.083650190114068,13.617879746835444,6.822668112798264,3.5970419559311804,3.1049457177322073,3.424023403889176,3.425040518638574,5.1462868117797695,3.2595057034220534,3.393987341772152,2.9511930585683297,
4.260187141563538,5.620325693606755,7.907589055240062,6.638978930307942,5.5969910371318825,4.346007604562738,11.86629746835443,3.851409978308026,8.09507998792635,10.057901085645355,25.182756840474962,8.572933549432738,13.535211267605634,6.576045627376426,12.770569620253164,6.300976138828633,3.400543314216722,3.267189384800965,3.1805197040096367,3.510940032414911,5.880281690140845,3.4049429657794676,3.3117088607594938,3.2413232104121477,
4.444612134017507,5.518998793727382,7.753742901393908,6.6357374392220425,5.511203585147247,4.651140684410646,12.205696202531646,3.5949023861171367,7.357380018110474,9.696622436670687,24.204439855446566,9.83711507293355,14.333546734955185,7.011406844106464,13.71360759493671,6.033622559652929,3.28493812254754,3.410735826296743,3.3940801927379107,3.744327390599676,5.49359795134443,3.11787072243346,3.3931962025316458,3.3682212581344904,
4.589194083911862,5.46773220747889,7.566167613147479,6.30388978930308,5.468629961587708,4.120722433460076,12.602848101265822,4.179501084598699,7.98641714458195,9.743365500603137,25.671140939597315,9.314424635332253,13.33674775928297,6.666349809885932,14.030063291139241,6.447939262472885,3.3794144280108664,3.307599517490953,3.25107554637756,3.3253646677471638,5.2836107554417415,3.273764258555133,3.7397151898734178,3.105748373101952,
4.11258677935406,5.658926417370326,7.526587506453279,6.701377633711507,5.600832266325224,4.727186311787072,11.729430379746836,4.629609544468547,7.601871415635376,9.897165259348613,25.11598692135605,9.391410048622367,15.020486555697824,6.730038022813688,13.792721518987342,6.1968546637744035,3.358889224268035,3.39686369119421,3.3732576148683533,3.2025931928687195,5.269206145966709,3.2461977186311786,3.3544303797468356,2.9343817787418653,
4.513431934802294,5.805488540410133,7.702977112373086,6.434764991896272,5.629961587708067,4.533269961977187,11.975474683544304,4.269522776572668,7.5562933896770295,9.203860072376356,25.0953364309069,9.008914100486225,14.859154929577464,6.356463878326996,13.772151898734178,6.490780911062907,3.280410504074857,3.4574788902291917,3.0982619170538634,3.3067260940032415,5.323303457106274,2.961977186311787,3.2990506329113924,3.015184381778742,
4.218533051614851,5.262665862484922,7.148683531233867,6.155591572123177,5.471190781049936,5.019961977186312,11.492088607594937,4.258134490238612,7.388771506187745,9.527442702050664,25.048184477714678,9.250405186385738,14.341229193341869,6.5494296577946765,13.516613924050633,5.946312364425163,3.428312707515847,3.3639927623642945,3.258475305455171,3.5891410048622365,5.119718309859155,2.9847908745247147,3.8330696202531644,3.0748373101952278,
4.26863869604588,5.371531966224366,7.45396661504044,6.250405186385738,5.918053777208707,4.385931558935361,11.272943037974683,4.000542299349241,7.984606097192876,9.973763570566948,24.82154534503528,9.006482982171798,13.940140845070422,6.571292775665399,14.099683544303797,6.286876355748373,3.323875641412617,3.2077804583835947,3.3316124591292375,3.5461912479740683,5.3642765685019205,2.9077946768060836,3.7776898734177213,3.261930585683297,
4.5798370057349835,5.564837153196622,7.2032352435037,6.431523500810373,5.281049935979514,4.748098859315589,11.602056962025317,4.401301518438178,8.239963779052218,9.820566948130278,25.126140079160212,9.168152350081037,14.138924455825864,6.672053231939164,13.776898734177216,6.797180043383948,3.4092967099305764,3.3175512665862485,3.3328170710721046,3.185575364667747,5.161331626120359,2.870722433460076,3.731012658227848,3.2684381778741867,
4.296709930576517,5.690591073582629,7.437274135260712,6.259724473257698,5.425096030729834,4.280418250950571,11.19620253164557,4.4468546637744035,7.745246000603682,10.271712907117008,25.440715883668904,8.397487844408428,14.233674775928296,7.02851711026616,14.222310126582279,6.811279826464208,3.3975249019016,3.545536791314837,3.1474789192909998,3.2362236628849272,4.889564660691422,3.2100760456273765,3.6740506329113924,3.105748373101952,
4.381829157862964,5.481905910735827,7.144209258303218,6.644246353322528,5.723111395646607,5.009505703422053,11.356803797468354,4.626898047722343,7.76667672804105,9.882086851628468,25.03665462054724,9.277147487844408,14.155889884763123,6.394486692015209,14.10759493670886,7.402386117136659,3.169031089646846,3.1649577804583835,3.070555842367923,3.5461912479740683,4.621638924455826,2.946768060836502,3.6938291139240507,3.1068329718004337,
5.0691216420163,5.741556091676719,6.758389261744966,6.523905996758509,5.25,4.518060836501901,11.386867088607595,4.855206073752711,7.924237850890432,10.439083232810615,24.148683531233868,8.675850891410049,13.365877080665813,6.970532319391635,13.835443037974683,7.466919739696312,3.5279203139148807,3.5081423401688783,3.3195663397005677,3.563614262560778,4.798655569782331,3.3127376425855513,3.2246835443037973,3.1740780911062907,
4.650166012677332,5.964414957780458,6.727585613491653,6.815640194489466,5.285211267605634,4.649239543726236,11.929588607594937,4.543926247288503,7.978569272562632,10.332629674306393,24.507313715367406,8.460696920583468,14.150128040973112,6.517110266159696,13.17009493670886,7.165943600867679,3.368246302444914,3.4755729794933656,3.269316812940974,3.424230145867099,4.8575544174135725,2.814638783269962,3.026898734177215,2.853579175704989,
4.5442197404165405,5.324788902291918,6.776802615728791,6.443679092382496,5.325864276568502,4.265209125475285,11.11867088607595,4.456616052060737,7.916993661334138,10.727683956574186,23.548098434004473,8.477309562398704,13.55697823303457,7.133079847908745,13.986550632911392,7.379609544468547,3.3957138545125263,3.250904704463209,3.376527275856135,3.503646677471637,5.136363636363637,3.0180608365019013,3.8805379746835444,3.4121475054229933,
4.421370359191066,5.534077201447527,6.938908965754603,6.343598055105349,5.389564660691422,4.449619771863118,11.162183544303797,4.652386117136659,8.015997585270147,10.309107358262967,23.455343314403716,8.385737439222043,13.578745198463508,6.496197718631179,13.863132911392405,7.40997830802603,3.2704497434349533,3.4641133896260556,3.325589399414903,3.1495137763371153,5.175416133162612,3.282319391634981,3.3425632911392404,3.27765726681128,
4.349230304859644,5.7322074788902295,6.884873515745999,6.497974068071313,5.114916773367478,4.769011406844107,11.972310126582279,5.123101952277657,7.7618472683368545,10.015379975874549,23.00774393391843,8.942463533225284,12.807938540332907,6.473384030418251,12.47626582278481,7.563449023861171,3.4497434349532146,3.396260554885404,3.158148339356393,3.4594813614262563,4.950384122919334,3.311787072243346,3.2555379746835444,3.170824295010846,
5.091457893148204,5.615802171290712,6.730166924797797,6.139789303079416,5.004481434058899,3.9847908745247147,11.156645569620252,4.713123644251627,7.902505282221552,10.08232810615199,23.713818619858888,8.790518638573744,12.842829705505762,6.405893536121673,13.084651898734178,7.0249457700650755,3.3193480229399337,3.308202653799759,3.261056616761315,3.1450567260940034,5.101152368758003,3.203422053231939,3.6091772151898733,2.880694143167028,
4.459100513130093,5.8350422195416165,6.767854069867493,6.273905996758509,5.358834827144686,4.500950570342205,11.853639240506329,5.0200650759219085,7.961666163597948,9.83443908323281,23.437102047840302,8.211102106969205,13.135403329065301,6.447718631178708,13.306962025316455,7.643167028199566,3.3501358285541807,3.4610977080820264,3.2853209430390637,3.4359805510534844,4.821382842509603,2.8013307984790874,3.3433544303797467,3.5976138828633406,
4.732568668880169,5.647768395657419,6.768370332128721,6.196920583468396,4.916773367477592,4.404942965779468,11.567246835443038,4.894251626898048,7.8044068819800785,9.566344993968636,23.842712097745654,8.837925445705025,12.44270166453265,6.502851711026616,13.45490506329114,7.212039045553145,3.5949290673105945,3.5606151990349817,3.3118224057821375,3.1928687196110213,4.992957746478873,3.091254752851711,3.2816455696202533,3.170824295010846,
