D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13,D_14,D_15,D_16,D_17,D_18,D_19,D_20,D_21,D_22,D_23,D_24,D_25,D_26,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,
100.04913294797687,71.55859094176851,50.758810572687224,64.0470035252644,92.92096219931271,46.03786574870912,18.660931174089068,119.56636726546907,40.98646209386282,12.755014326647565,32.94591346153846,74.36848072562358,72.82430340557275,80.95343839541547,46.3929889298893,69.68333333333334,91.00079176563737,72.95195729537366,25.20616883116883,54.85681114551084,107.77284826974268,59.553623188405794,73.18181818181819,86.50708502024291,28.675696594427244,103.80720092915215,325.95327552986515,175.18835370237238,92.03414096916299,140.73560517038777,253.14905498281786,88.27796901893288,33.86234817813765,313.23602794411175,137.68050541516246,23.611031518624642,94.1045673076923,230.17460317460316,235.88003095975233,154.62320916905443,78.54182041820418,118.64102564102564,227.32779097387174,159.9599644128114,43.57386363636363,525.3057275541796,274.8167701863354,150.4840579710145,214.48863636363637,629.2773279352226,172.21439628482972,887.9117305458769,
95.72398843930635,69.90222861250899,49.153083700440526,62.59811985898943,88.39304123711341,44.00172117039587,17.652834008097166,116.3562874251497,39.12093862815885,13.429083094555875,32.17908653846154,70.28684807256236,68.67260061919505,77.74856733524355,45.60947109471095,69.35897435897436,88.1409342834521,70.41992882562278,26.080357142857142,52.70123839009288,104.95785270629992,60.66811594202898,70.28165584415585,84.01113360323886,28.731424148606813,98.59233449477352,333.65510597302506,180.19626168224298,93.90528634361233,147.00705052878965,260.05841924398624,89.32702237521515,33.590080971659916,321.87824351297405,136.23916967509027,22.593123209169054,97.12620192307692,232.10544217687075,239.23374613003097,162.72134670487105,83.12730627306273,125.15512820512821,231.67537608867775,166.37900355871886,45.41314935064935,531.6873065015479,277.8203194321207,148.82753623188407,219.93344155844156,631.3694331983805,171.92182662538698,883.2717770034843,
98.8819845857418,68.64557872034507,49.8942731277533,61.148648648648646,88.15592783505154,44.85370051635112,18.469635627530366,115.89570858283433,37.03971119133574,12.67406876790831,32.44350961538461,69.82539682539682,68.9907120743034,80.1461318051576,45.255842558425584,68.48717948717949,89.21140142517815,69.4279359430605,27.32548701298701,53.98452012383901,105.62244897959184,61.70434782608696,72.65503246753246,84.22975708502024,30.04798761609907,101.1068524970964,333.2003853564547,177.4881380301941,97.62885462555066,141.54054054054055,255.04896907216494,87.9776247848537,34.13056680161943,321.1931137724551,137.30550541516246,22.429799426934096,96.0889423076923,229.57142857142858,237.55804953560371,154.3352435530086,80.70725707257073,122.01538461538462,230.3293745051465,165.55604982206407,45.42451298701299,527.2244582043344,278.3779946761313,149.2985507246377,221.0349025974026,627.0748987854251,174.91176470588235,883.2648083623693,
96.5,68.33141624730409,49.18722466960352,62.867215041128084,89.52147766323024,43.73321858864028,16.9665991902834,116.2879241516966,38.1620036101083,12.201289398280803,33.30769230769231,71.51020408163265,70.7314241486068,78.87392550143267,45.551045510455104,68.83589743589744,88.11559778305622,72.70284697508897,26.348214285714285,56.63157894736842,105.7133984028394,58.947826086956525,73.93262987012987,86.17105263157895,29.525541795665635,99.54123112659698,324.9956647398844,175.7505391804457,93.93061674008811,141.9412455934195,251.39347079037802,87.51462994836488,33.0253036437247,321.69011976047904,137.45848375451263,22.34813753581662,93.71514423076923,224.44897959183675,230.93962848297213,157.06876790830947,82.66851168511685,124.88589743589743,228.8978622327791,162.74199288256227,46.762175324675326,525.1524767801858,282.8558118899734,154.06666666666666,217.52272727272728,629.5111336032388,177.03405572755418,879.301974448316,
98.6960500963391,69.74622573687994,50.963656387665196,63.65334900117509,87.8118556701031,44.78829604130809,17.66599190283401,117.7000998003992,38.36462093862816,13.82808022922636,34.64543269230769,70.28911564625851,70.0812693498452,81.03581661891117,47.53382533825338,71.55,89.9865399841647,73.25444839857651,25.93831168831169,55.53328173374613,108.43921916592724,60.8768115942029,74.32142857142857,85.3157894736842,30.20123839009288,101.73867595818815,321.74036608863196,173.72681524083393,93.41079295154185,138.24853113983548,246.79553264604812,86.9406196213425,31.026315789473685,318.30988023952096,136.19720216606498,22.30945558739255,94.68629807692308,222.56349206349208,229.67105263157896,158.871776504298,80.57380073800738,123.61410256410257,223.81631037212986,159.15124555160142,47.52597402597402,522.5611455108359,276.4006211180124,150.45797101449276,208.57142857142858,617.7530364372469,174.1013931888545,889.6411149825784,
99.89258188824662,70.58662832494608,50.96806167400881,65.33725029377203,89.43127147766323,45.92598967297762,18.571862348178136,119.10179640718563,40.52572202166065,13.874641833810887,33.84014423076923,68.96371882086167,69.60139318885449,83.16690544412607,47.72078720787208,72.21923076923076,91.30087094220112,73.63167259786476,26.685876623376622,56.2453560371517,111.60958296362023,61.46086956521739,77.59902597402598,87.62246963562752,29.959752321981423,104.28455284552845,317.8684971098266,174.1984184040259,95.62775330396475,138.4994124559342,240.33376288659792,87.50258175559381,31.51417004048583,312.0,131.20803249097472,21.4054441260745,91.58653846153847,214.12244897959184,223.7128482972136,156.5580229226361,78.89052890528906,118.87692307692308,219.65558194774346,158.72508896797154,45.42045454545455,507.96904024767804,276.58784383318545,146.70289855072463,207.53814935064935,609.7196356275304,167.10758513931887,884.5842044134727,
101.53949903660886,72.47160316319194,51.951541850220266,65.81668625146887,92.04553264604812,46.526678141135974,18.520242914979757,124.38622754491018,41.707581227436826,13.417621776504298,33.96634615384615,73.8843537414966,74.4311145510836,85.3689111747851,49.266297662976626,74.03461538461538,94.39429928741093,78.04626334519573,28.0487012987013,60.086687306501545,121.23425022182786,67.34927536231883,80.7637987012987,94.59412955465586,31.423374613003094,116.19628339140534,310.388246628131,166.6196980589504,91.33810572687224,133.26968272620448,235.90420962199312,83.14802065404476,30.55060728744939,302.6357285429142,127.471119133574,22.113896848137536,85.6454326923077,206.859410430839,216.66640866873064,150.5458452722063,75.50061500615006,115.42307692307692,216.14885193982582,151.22953736654804,47.410714285714285,506.96904024767804,270.17480035492457,142.44927536231884,200.31412337662337,583.7651821862348,160.90325077399382,881.7456445993031,
97.51059730250482,69.2077641984184,50.77753303964758,61.487661574618095,86.67998281786942,42.72289156626506,18.62854251012146,117.06736526946108,37.36416967509025,14.001432664756447,31.748798076923077,67.03287981859411,67.90712074303406,78.81876790830945,45.88622386223862,69.45897435897436,88.21060965954078,70.56494661921708,28.179383116883116,53.378482972136226,110.31810115350488,60.56521739130435,73.7215909090909,83.38765182186235,28.111455108359134,100.96399535423926,316.57369942196533,172.37886412652767,94.2147577092511,141.33725029377203,242.14690721649484,90.63253012048193,32.156882591093115,309.9246506986028,134.77436823104694,24.509312320916905,93.33052884615384,217.2845804988662,225.67260061919504,160.88180515759313,79.61131611316114,120.67948717948718,224.47426761678543,162.98487544483984,46.10470779220779,515.2856037151703,277.7125110913931,152.6478260869565,214.6185064935065,601.6234817813765,163.29256965944273,902.6794425087108,
105.36753371868978,75.04457225017973,55.51211453744494,67.70094007050528,92.36340206185567,48.81755593803786,17.963562753036438,127.64720558882236,41.16245487364621,14.23567335243553,36.29086538461539,71.91269841269842,71.99922600619195,87.40902578796562,48.39606396063961,74.92948717948718,96.19398258115598,77.317615658363,28.619318181818183,58.371517027863774,117.97692990239574,66.2231884057971,80.40016233766234,92.38259109311741,30.278637770897834,106.29732868757259,303.2360308285164,162.58303378864127,88.41850220264317,127.64101057579319,233.39561855670104,79.34853700516351,32.29554655870445,299.8547904191617,128.1611010830325,22.513610315186245,82.9326923076923,209.12585034013605,216.46594427244582,145.65401146131805,74.09163591635917,113.13461538461539,208.4750593824228,149.5729537366548,45.797077922077925,508.24458204334366,272.85181898846497,142.69710144927535,202.0422077922078,588.2570850202429,159.57275541795664,894.006968641115,
99.28853564547207,72.97124370956146,52.701541850220266,66.44477085781433,88.7951030927835,46.540447504302925,17.62348178137652,121.26596806387225,40.235559566787,13.806590257879655,33.51201923076923,64.68140589569161,65.63467492260062,80.54369627507164,47.69557195571956,72.88333333333334,88.07284243863816,72.13967971530249,28.05762987012987,56.23529411764706,112.82475598935227,60.2231884057971,75.2784090909091,86.19433198380567,29.124613003095977,99.35191637630662,304.9354527938343,167.4529115744069,94.65418502202643,137.30082256169212,236.5098797250859,86.27796901893288,33.892712550607285,307.30139720558884,132.40974729241879,21.881805157593124,89.15865384615384,204.7721088435374,213.7453560371517,152.82091690544414,80.2779827798278,122.57179487179488,218.6571654790182,156.76156583629893,45.47402597402598,506.2670278637771,282.2537710736469,148.7478260869565,205.8741883116883,588.5587044534414,160.87306501547988,897.9651567944251,
101.10163776493256,71.61897915168943,52.736784140969164,65.73678025851939,89.08419243986255,47.19104991394148,18.842105263157894,124.0878243512974,40.93185920577617,14.504297994269342,33.11899038461539,66.1984126984127,67.36842105263158,83.73710601719198,47.29827798277983,72.15641025641025,94.7403008709422,73.1467971530249,27.7224025974026,56.916408668730654,114.65350488021295,61.17971014492753,75.38068181818181,87.76417004048584,29.870743034055728,100.57142857142857,298.5419075144509,162.45434938892882,91.59911894273128,135.5951821386604,231.38745704467354,83.54044750430293,30.827935222672064,298.0069860279441,131.67148014440434,21.54656160458453,83.92788461538461,192.66213151927437,201.18343653250773,151.3904011461318,76.72878228782288,116.64102564102564,211.6413301662708,154.08985765124555,45.10551948051948,500.1029411764706,270.52750665483586,144.08985507246376,203.01136363636363,581.1892712550607,160.66331269349845,893.8989547038327,
107.71242774566474,74.96117900790799,53.02753303964758,68.66216216216216,95.07388316151203,51.51376936316695,19.203441295546558,132.5189620758483,43.37048736462094,13.6310888252149,35.625,67.99546485260771,69.30650154798762,88.51361031518624,49.29458794587946,76.2948717948718,94.76167854315123,77.69483985765125,29.866071428571427,61.56888544891641,120.20718722271518,65.55072463768116,80.55762987012987,95.98582995951416,30.563467492260063,109.10569105691057,286.96868978805395,154.1294033069734,88.04185022026432,126.9647473560517,223.15420962199312,78.46213425129088,29.138663967611336,285.4885229540918,124.70712996389892,22.556590257879655,81.11899038461539,186.0124716553288,192.98684210526315,142.96848137535815,74.48339483394834,113.3525641025641,202.56532066508314,150.7464412811388,42.890422077922075,497.8637770897833,259.8083407275954,141.6231884057971,195.6599025974026,562.2894736842105,158.25386996904024,872.595818815331,
111.34633911368016,77.84543493889288,57.302863436123346,71.32256169212691,98.96692439862542,51.59982788296041,18.719635627530366,138.47654690618762,46.22653429602888,13.85458452722063,38.046875,70.15192743764172,72.16099071207431,95.46776504297995,51.94772447724477,79.58717948717948,102.1710213776722,82.42615658362989,28.788149350649352,63.7561919504644,126.00266193433896,66.08260869565217,82.28733766233766,96.6923076923077,33.64705882352941,112.03716608594658,279.1946050096339,151.3644859813084,82.40308370044053,122.8913043478261,213.22938144329896,73.89242685025818,30.907894736842106,273.5354291417166,120.15297833935018,19.733524355300858,81.4735576923077,175.15873015873015,183.70510835913313,140.04656160458453,70.29520295202953,107.23589743589744,200.48139350752177,144.42259786476868,44.8051948051948,490.0905572755418,252.0150842945874,130.8144927536232,189.2353896103896,547.7904858299595,150.66640866873064,863.4123112659698,
119.33333333333333,84.10855499640546,61.53854625550661,77.01821386603996,102.91365979381443,57.44578313253012,19.64068825910931,146.87674650698602,49.32129963898917,13.631805157593123,42.38822115384615,73.76303854875283,76.71904024767802,98.9054441260745,55.62361623616236,87.54230769230769,109.46793349168647,85.69128113879003,30.524350649350648,68.70665634674923,136.5700976042591,72.83768115942028,90.09902597402598,104.97368421052632,34.13312693498452,119.07665505226481,273.71868978805395,145.87203450754853,79.73568281938326,117.04641598119859,205.5158934707904,68.8209982788296,29.619433198380566,264.376746506986,115.88131768953069,21.257163323782233,74.7079326923077,165.72675736961452,173.56656346749227,133.65687679083095,67.55227552275522,101.28461538461538,192.79176563737133,137.33629893238435,43.97808441558441,488.671826625387,241.46805678793257,129.1782608695652,180.1396103896104,529.1002024291498,148.906346749226,848.6306620209059,
126.59055876685935,87.84471603163192,63.33810572687225,82.63219741480611,106.1877147766323,60.73407917383821,20.94939271255061,157.03243512974052,51.31092057761733,14.762893982808023,42.88341346153846,76.75510204081633,79.55340557275542,106.19627507163324,58.1469864698647,90.43205128205128,112.86777513855898,89.75,30.68831168831169,73.94891640866874,143.3673469387755,76.74927536231884,95.94967532467533,111.38663967611336,35.86842105263158,126.5691056910569,264.2071290944123,144.3450754852624,77.8601321585903,112.6662749706228,196.29381443298968,65.59466437177281,28.194331983805668,252.88273453093814,112.72924187725631,20.285100286532952,74.7548076923077,157.82426303854876,163.67569659442725,124.71704871060172,65.18757687576876,97.12051282051281,182.7236737925574,132.8158362989324,44.859577922077925,478.7631578947368,232.02085181898846,123.41739130434783,172.75730519480518,514.6093117408907,141.406346749226,841.6422764227642,
133.97398843930637,92.59381739755571,68.6068281938326,87.04112808460634,113.2233676975945,63.07142857142857,20.41497975708502,163.40319361277446,52.50992779783393,14.220630372492836,44.18149038461539,81.09977324263039,84.20046439628483,110.21418338108883,60.54858548585486,94.15897435897436,123.10847189231987,97.7161921708185,31.982954545454547,77.93188854489163,155.1960958296362,85.15942028985508,100.90746753246754,117.77125506072875,38.205882352941174,129.84668989547038,256.3554913294798,138.4529115744069,71.8931718061674,106.31492361927144,189.74527491408935,62.098106712564544,25.44331983805668,241.7684630738523,103.9043321299639,19.921203438395416,67.41826923076923,152.2607709750567,159.51315789473685,118.00859598853869,62.31488314883149,92.5974358974359,176.270783847981,123.18772241992883,41.34334415584416,464.77941176470586,224.35137533274178,117.59855072463768,168.03896103896105,496.83906882591094,136.28173374613004,816.5470383275261,
137.32658959537574,94.36232925952552,70.68942731277534,93.65569917743831,116.27448453608247,68.22547332185886,21.587044534412957,171.02095808383234,56.27842960288809,15.662607449856733,46.45673076923077,82.43083900226758,86.61145510835914,120.43409742120343,65.93542435424354,103.04358974358975,129.1132224861441,103.59697508896797,34.041396103896105,85.52012383900929,163.14906832298138,91.29420289855072,108.99107142857143,125.49595141700405,41.324303405572756,141.75725900116143,250.878612716763,134.86700215672178,72.3568281938326,103.88249118683902,181.85438144329896,62.57917383820998,26.932186234817813,235.72305389221557,103.98014440433214,18.923352435530084,67.203125,141.5952380952381,147.31037151702787,118.36819484240688,60.11254612546126,89.24358974358974,172.73396674584322,121.45818505338079,40.31737012987013,453.624613003096,220.0354924578527,113.70289855072464,160.4805194805195,482.1386639676113,131.9047987616099,804.98606271777,
142.60356454720616,98.6017253774263,71.3248898678414,94.42303172737955,121.75171821305842,69.02925989672977,22.125506072874494,178.75848303393212,60.30189530685921,14.691977077363896,47.125,84.7687074829932,89.30185758513932,121.5881088825215,64.96678966789668,103.32307692307693,129.78305621536026,101.34519572953737,32.881493506493506,86.65247678018576,169.45607808340728,91.81159420289855,110.94561688311688,129.28542510121457,40.28328173374613,145.9512195121951,240.9966281310212,130.32278936017255,75.10352422907489,100.53760282021152,176.31443298969072,61.93803786574871,26.12753036437247,222.24101796407186,99.40342960288808,18.90616045845272,61.02283653846154,134.39002267573696,139.83978328173376,114.53008595988538,59.5830258302583,89.23076923076923,170.3808392715756,116.06494661921708,39.12905844155844,446.79566563467495,208.37222715173024,108.02028985507246,157.6038961038961,475.3481781376518,127.26160990712074,784.7456445993031,
143.69894026974953,101.54277498202732,72.11343612334802,94.92655699177438,121.54252577319588,69.25817555938038,21.307692307692307,177.91666666666666,57.314981949458485,14.69054441260745,47.5625,82.14399092970521,87.75077399380805,124.8381088825215,65.85485854858548,103.00128205128205,132.47426761678543,103.77580071174377,33.92045454545455,85.88157894736842,166.1969831410825,90.73623188405797,111.63474025974025,127.34615384615384,40.143962848297214,138.6945412311266,242.38728323699422,131.82027318475917,72.45484581497797,101.09106933019976,176.08719931271477,62.633390705679865,25.634615384615383,224.2255489021956,99.46750902527076,20.280802292263612,64.01802884615384,136.9002267573696,142.02089783281733,115.25573065902579,59.720172201722015,90.02564102564102,170.06254948535235,121.79626334519573,40.97402597402598,446.515479876161,210.16725820763088,112.06811594202898,166.74756493506493,474.4544534412955,127.53173374613003,776.3890824622532,
151.83863198458573,103.32854061826025,74.63215859030836,99.57520564042304,125.15506872852234,75.03442340791739,21.555668016194332,189.66616766467067,59.98781588447653,15.17621776504298,47.86177884615385,85.78798185941044,91.47678018575851,127.98280802292264,66.8769987699877,105.50641025641026,137.3349168646081,109.5693950177936,34.19642857142857,90.64860681114551,173.8220940550133,95.53478260869565,116.41314935064935,134.02631578947367,42.4264705882353,145.10220673635308,233.84441233140655,127.88856937455068,71.81607929515418,98.89012925969448,171.01159793814432,59.21772805507745,25.097165991902834,216.17215568862275,94.50045126353791,18.677650429799428,62.73798076923077,130.04988662131518,135.6578947368421,109.58452722063038,56.371463714637144,85.52564102564102,165.98495645288995,115.69839857651246,40.699675324675326,443.94427244582045,208.78748890860692,106.19275362318841,155.59983766233765,462.246963562753,126.2530959752322,766.1033681765389,
149.72157996146436,105.36736161035226,75.06057268722466,102.47062279670975,124.60051546391753,73.95438898450946,21.76417004048583,189.5374251497006,59.206227436823106,15.335243553008596,50.21394230769231,82.8843537414966,89.51934984520123,131.1060171919771,68.64821648216483,107.38974358974359,137.4473475851148,108.30338078291815,37.25568181818182,90.16408668730651,178.114463176575,96.23478260869565,115.3409090909091,130.77125506072875,41.44117647058823,145.57026713124273,230.4407514450867,124.84831056793674,71.23127753303964,100.41245593419507,168.5257731958763,59.98364888123924,26.270242914979757,211.98502994011977,93.1322202166065,18.639684813753583,60.45552884615385,126.61111111111111,133.24071207430342,110.29942693409743,58.6869618696187,87.44871794871794,165.3016627078385,116.73309608540926,38.64366883116883,436.0201238390093,205.868677905945,107.00434782608696,155.38474025974025,455.2398785425101,122.50851393188854,760.8025551684088,
155.69942196531792,108.21351545650612,73.94383259911895,99.86780258519389,126.62070446735395,74.67125645438898,22.681174089068826,193.21556886227546,62.71705776173285,14.72134670487106,49.4375,83.52494331065759,90.63157894736842,130.88252148997134,68.43480934809348,108.96666666666667,138.2462391132225,110.69928825622776,35.208603896103895,91.61532507739938,179.51552795031057,93.67101449275363,115.68100649350649,136.1153846153846,42.90170278637771,147.75493612078978,225.79768786127167,124.09130122214235,68.59140969162996,96.21386603995299,166.30927835051546,58.08347676419966,25.52834008097166,206.46756487025948,91.64305054151625,19.484240687679083,56.84254807692308,117.44671201814059,125.60681114551083,108.30730659025788,58.162361623616235,85.86410256410257,159.88361045130642,112.4306049822064,39.83198051948052,428.01857585139317,207.385536823425,103.78840579710145,149.55844155844156,443.45344129554655,118.04876160990712,754.3821138211382,
160.10934489402698,110.35514018691589,75.63876651982379,103.8801410105758,127.8926116838488,78.09982788296041,22.79757085020243,197.7864271457086,67.4702166064982,17.28724928366762,47.85697115384615,83.8061224489796,91.65479876160991,133.25787965616047,69.78659286592865,109.67179487179487,142.0467141726049,112.34341637010677,34.40584415584416,96.19504643962848,184.78305235137535,97.69565217391305,120.74025974025975,138.832995951417,43.1702786377709,152.4808362369338,222.9898843930636,121.61322789360173,66.52973568281938,93.43478260869566,162.8737113402062,55.642857142857146,23.44838056680162,203.59231536926148,90.34025270758123,19.05515759312321,60.81850961538461,113.18480725623583,122.73065015479877,105.58739255014326,54.23862238622386,80.83461538461539,157.7212984956453,109.41548042704626,38.08279220779221,426.1470588235294,198.34338952972493,102.90869565217392,150.11525974025975,435.66194331983803,121.90479876160991,744.5865272938444,
162.43930635838151,113.31488138030194,80.31387665198238,109.89952996474736,134.63831615120276,83.7908777969019,24.61234817813765,204.56487025948104,68.02842960288808,16.275787965616047,53.265625,83.57482993197279,93.03869969040248,140.83954154727795,74.03321033210332,117.59871794871795,150.93269992082344,117.82918149466192,38.36444805194805,101.03018575851394,192.58740017746229,106.84782608695652,127.00649350649351,145.61032388663966,44.93111455108359,158.42392566782812,217.4441233140655,118.29762760603882,65.39757709251101,90.70446533490012,160.99398625429552,55.83390705679862,21.657894736842106,200.46556886227546,84.24729241877256,18.886103151862464,55.90144230769231,109.84807256235828,117.99458204334366,105.45773638968481,53.899753997539975,79.43589743589743,154.55027711797308,110.41814946619218,38.074675324675326,424.1780185758514,195.38598047914817,102.02898550724638,144.32224025974025,431.14574898785423,116.87538699690403,744.7154471544716,
167.23410404624278,114.62688713156003,77.98568281938326,104.70916568742656,131.21219931271477,79.7736660929432,22.581983805668017,204.44061876247505,67.86146209386281,15.802292263610315,50.07572115384615,82.59863945578232,91.8157894736842,135.66618911174785,70.63222632226322,111.05384615384615,145.56215360253364,115.94572953736655,34.74594155844156,101.25386996904025,192.05634427684117,101.37536231884059,125.51704545454545,143.65080971659918,43.10294117647059,158.90592334494772,218.29527938342966,120.13803019410496,67.40308370044053,92.84312573443009,156.53221649484536,53.11962134251291,23.737854251012145,194.8178642714571,87.93682310469315,19.79656160458453,57.609375,107.25510204081633,115.82972136222911,107.20630372492836,53.37084870848709,78.55,152.69200316706255,109.48932384341637,41.693993506493506,413.94117647058823,197.21472937000888,103.62753623188406,147.17775974025975,424.87145748987854,113.98219814241486,736.8118466898954,
168.1835260115607,116.34076204169662,80.24559471365639,108.06227967097533,132.55369415807561,83.23063683304647,23.54757085020243,208.1696606786427,70.5370036101083,17.06948424068768,51.60697115384615,81.54308390022676,91.55572755417957,142.51790830945558,73.4790897908979,115.9551282051282,150.94140934283453,117.93505338078292,39.54545454545455,103.40866873065015,197.3243123336291,105.82898550724637,127.79951298701299,147.53542510121457,44.34829721362229,160.40534262485482,214.873795761079,121.99281092739037,67.62334801762114,92.92420681551117,156.05713058419244,54.758175559380376,22.282388663967613,196.0998003992016,87.70758122743682,19.091690544412607,59.16105769230769,107.00340136054422,115.40712074303406,104.060888252149,54.43849938499385,79.65897435897436,152.42359461599366,108.17170818505338,39.02597402597402,415.0170278637771,190.62023070097604,99.01304347826087,141.9943181818182,425.7176113360324,114.73065015479877,731.8792102206736,
172.28371868978806,118.44787922358016,81.7533039647577,112.87837837837837,136.2242268041237,85.05163511187608,23.602226720647774,213.92065868263472,69.22879061371842,15.772922636103152,52.86778846153846,81.421768707483,92.3529411764706,146.6124641833811,74.49323493234932,118.8025641025641,153.00395882818685,122.67081850533808,38.91233766233766,106.55959752321981,202.1370896184561,110.05652173913043,130.5625,151.92611336032388,46.18653250773994,166.79558652729384,212.6864161849711,119.36232925952552,66.16299559471365,89.06404230317274,151.86984536082474,53.07142857142857,23.56174089068826,192.98403193612774,83.31453068592057,18.59025787965616,54.39783653846154,103.89569160997732,111.52631578947368,101.13825214899714,53.269372693726936,78.07051282051282,152.85035629453682,106.01601423487544,36.37987012987013,419.25696594427245,187.027950310559,102.17971014492754,140.4797077922078,421.91194331983803,118.48839009287926,728.144018583043,
176.57899807321772,119.22501797268153,81.41189427312776,110.74030552291421,136.78908934707903,85.66437177280551,22.945344129554655,216.79341317365268,71.18005415162455,15.010744985673352,52.19471153846154,78.54421768707483,89.87151702786377,145.09527220630372,75.87576875768758,120.61538461538461,154.0087094220111,121.99021352313167,38.83847402597402,110.46130030959752,207.0150842945874,108.81739130434782,131.80438311688312,153.61234817813767,45.128482972136226,164.46689895470382,211.22543352601156,118.60819554277498,64.17180616740089,91.70916568742656,152.38144329896906,53.99827882960413,23.955465587044536,192.5319361277445,84.38989169675091,18.59025787965616,56.50240384615385,98.55895691609977,107.27012383900929,102.11747851002865,52.471094710947106,77.86153846153846,151.38479809976246,105.8220640569395,36.348214285714285,415.65634674922603,186.92280390417037,101.6536231884058,141.86282467532467,418.2773279352227,113.39938080495357,722.6225319396051,
173.55394990366088,119.62185478073329,81.73127753303964,114.41715628672151,136.00257731958763,85.48537005163512,22.58097165991903,217.59730538922156,69.00857400722022,15.642550143266476,53.79447115384615,77.0498866213152,89.0967492260062,147.29441260744986,76.20664206642067,121.7897435897436,155.60886777513855,122.08985765124555,39.1176948051948,110.48374613003097,208.49955634427684,109.49420289855072,136.50974025974025,151.69736842105263,47.65015479876161,170.38908246225319,210.4865125240848,117.37526959022286,64.58480176211454,89.41186839012926,151.14690721649484,52.12908777969019,23.38663967611336,190.20409181636725,83.30505415162455,18.480659025787965,57.61298076923077,95.88321995464852,105.41176470588235,101.31017191977077,53.9169741697417,80.11538461538461,152.9477434679335,104.52491103202847,39.90665584415584,411.8382352941176,190.62111801242236,104.91159420289856,140.38311688311688,414.43825910931173,111.00541795665634,721.520325203252,
175.4340077071291,120.137311286844,82.83480176211454,115.6680376028202,135.56185567010309,87.92426850258175,23.723684210526315,218.19760479041915,70.6692238267148,15.613896848137536,55.16466346153846,75.15646258503402,86.87925696594428,148.44627507163324,77.59348093480935,122.64102564102564,157.60886777513855,124.43327402135232,38.69155844155844,109.62693498452012,209.56299911268854,109.73478260869565,132.9318181818182,152.27631578947367,45.45665634674923,166.41463414634146,212.65847784200386,118.59956865564342,65.73678414096916,89.62162162162163,149.60051546391753,55.98881239242685,23.981781376518217,188.47704590818364,82.36823104693141,18.26002865329513,58.03846153846154,93.08163265306122,102.0092879256966,104.59169054441261,54.3530135301353,79.58076923076923,154.06492478226446,107.182384341637,39.88555194805195,410.30572755417955,190.3952972493345,99.94782608695652,138.77191558441558,416.56983805668017,113.26625386996903,718.8989547038327,
175.15847784200386,117.03738317757009,80.5748898678414,112.91598119858989,135.79725085910653,85.58864027538726,22.407894736842106,216.33582834331338,69.23240072202167,15.50214899713467,54.00721153846154,71.8718820861678,84.45123839009288,147.80372492836676,74.47662976629766,118.32179487179488,153.91528107680128,118.2135231316726,36.598214285714285,111.02863777089783,206.28571428571428,107.28985507246377,131.71428571428572,150.53744939271255,46.10990712074303,165.31939605110338,217.07418111753373,119.30841121495327,66.34140969162996,91.46239717978848,151.02491408934708,56.647160068846816,23.5,190.54790419161677,81.0591155234657,18.751432664756447,57.13822115384615,92.35260770975057,101.98374613003097,104.15042979942693,52.88068880688807,77.29358974358975,154.79809976247031,108.04448398576513,38.73538961038961,408.7902476780186,191.0634427684117,105.6768115942029,141.56574675324674,415.2834008097166,115.19272445820434,712.0394889663182,
173.20327552986512,117.45722501797268,81.93502202643172,113.84430082256169,134.9102233676976,85.55679862306368,23.25,217.87075848303394,70.71209386281589,15.12106017191977,51.80649038461539,73.27437641723355,85.73297213622291,148.16977077363896,77.33948339483395,123.09871794871795,155.77751385589866,123.02224199288256,40.59577922077922,110.46362229102168,206.68278615794145,110.45942028985507,132.40584415584416,152.1315789473684,47.38854489164087,166.8815331010453,217.48458574181117,116.5470884255931,66.4262114537445,90.64571092831963,152.9458762886598,58.01807228915663,24.342105263157894,191.36776447105788,82.9332129963899,17.69914040114613,56.98557692307692,90.7063492063492,100.84520123839009,105.09670487106017,54.04858548585486,79.87692307692308,153.48931116389548,105.69395017793595,38.128246753246756,410.9520123839009,194.79414374445432,108.67101449275363,141.5819805194805,416.1842105263158,117.05030959752322,718.609756097561,
167.3795761078998,112.11646297627605,77.4966960352423,108.7867215041128,130.7053264604811,82.88726333907057,24.620445344129553,208.23852295409182,67.98871841155234,15.133237822349571,52.06370192307692,66.65192743764172,79.42647058823529,142.46418338108882,74.11746617466174,116.83461538461539,148.6579572446556,118.62455516014235,39.28327922077922,107.99613003095975,202.72227151730257,104.16811594202899,126.48133116883118,148.1244939271255,46.80572755417957,162.55052264808361,221.09200385356453,119.5233644859813,69.06718061674009,95.18213866039953,158.31786941580756,57.1144578313253,23.95748987854251,196.89171656686628,88.08303249097473,19.327363896848137,57.25480769230769,91.37868480725623,102.34133126934985,108.09813753581662,57.43603936039361,82.94358974358974,156.96832937450515,109.86032028469751,38.02191558441559,418.64009287925694,197.4223602484472,109.35217391304347,147.39691558441558,428.17408906882594,115.48065015479877,717.2078977932637,
