D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13,D_14,D_15,D_16,D_17,D_18,D_19,D_20,D_21,D_22,D_23,D_24,D_25,D_26,D_27,D_28,D_29,D_30,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,
28.305379746835442,59.04050279329609,636.5361445783133,31.163690476190474,46.12338156892612,22.080555555555556,38.051330798479086,28.19855072463768,36.41577825159915,28.639097744360903,41.542028985507244,50.06122448979592,58.72753623188406,48.83768115942029,33.367375886524826,57.1754498714653,52.69332531569453,14.411359724612737,48.358671171171174,18.826446280991735,21.146371463714637,68.87665198237886,72.55945558739255,48.17060561299852,51.61594202898551,50.85625774473358,63.06586826347306,68.27325581395348,55.55962343096234,29.69855072463768,444.00791139240505,635.1675977653631,97.78313253012048,907.6264880952381,549.2810357958873,832.15,246.45152091254752,740.1028985507246,1123.5714285714287,966.2406015037594,1231.0652173913043,970.7482993197278,1417.0449275362319,898.8869565217391,765.163829787234,1009.9787917737789,1005.3511725796753,102.21084337349397,920.9588963963964,300.90220385674934,423.5043050430504,1335.9453744493392,1357.7944126074499,953.7075332348596,1404.0811594202899,799.179677819083,1176.38622754491,1399.6906976744185,1215.4309623430963,725.268115942029,
26.660601265822784,54.5768156424581,645.500860585198,30.794642857142858,47.46001523229246,22.975,39.874524714828894,27.191304347826087,36.09914712153518,31.857142857142858,44.66086956521739,51.337868480725625,57.56811594202899,48.22608695652174,32.3354609929078,57.829048843187664,52.643415514131085,13.516351118760758,49.2286036036036,16.194214876033058,19.469864698646987,69.48546255506608,64.00143266475645,42.7082717872969,50.892753623188405,46.27013630731103,50.45059880239521,69.90348837209302,54.15167364016737,27.628985507246377,436.5981012658228,632.4581005586592,94.97418244406197,900.202380952381,554.9177456207159,833.5481481481481,248.98479087452472,758.1565217391304,1126.6460554371001,992.7308270676692,1213.1797101449276,956.4229024943311,1409.623188405797,893.7072463768116,773.3460992907801,1012.6047557840617,997.9651232711966,101.14716006884682,935.5777027027027,287.72038567493115,417.8929889298893,1333.3030837004405,1353.5787965616046,954.410635155096,1410.6420289855073,801.546468401487,1192.056886227545,1412.1906976744185,1233.760460251046,748.4463768115942,
26.983386075949365,56.86173184357542,642.8709122203098,33.038690476190474,54.1987814166032,24.55462962962963,42.342205323193916,27.547826086956523,34.26119402985075,37.341353383458646,45.13913043478261,58.73015873015873,65.34347826086956,48.7768115942029,35.56241134751773,61.37982005141388,53.33794347564642,14.397590361445783,48.806869369369366,16.46005509641873,19.02460024600246,76.16828193832599,69.2406876790831,48.02511078286558,58.27246376811594,53.39529120198265,56.60778443113772,75.9639534883721,57.58472803347281,29.23913043478261,441.5229430379747,634.4804469273743,102.32013769363166,908.672619047619,560.03808073115,826.5722222222222,251.17205323193917,767.6478260869566,1120.181236673774,999.0436090225564,1208.3420289855073,966.3922902494331,1430.8797101449275,900.8478260869565,790.9971631205674,1016.6446015424165,1004.9170174383644,98.94836488812392,949.8676801801802,284.7258953168044,414.73247232472323,1336.5797356828193,1353.102435530086,952.7326440177253,1395.0797101449275,804.8736059479554,1207.9056886227545,1427.5267441860465,1230.0094142259413,745.536231884058,
26.389240506329113,55.167597765363126,638.6523235800345,30.144345238095237,45.73800456968774,21.71759259259259,37.713878326996195,25.839130434782607,31.921108742004265,31.793984962406014,40.80579710144927,51.07142857142857,53.58695652173913,47.073913043478264,30.67872340425532,60.08419023136247,55.80998196031269,16.26764199655766,53.866554054054056,18.90909090909091,21.223247232472325,75.23788546255507,66.6984240687679,49.557607090103396,57.469565217391306,55.29368029739777,53.56287425149701,79.91046511627907,63.94665271966527,27.95072463768116,437.6732594936709,632.6885474860335,98.79518072289157,895.9903273809524,555.7022086824066,843.6083333333333,248.15684410646386,774.4898550724638,1106.1535181236675,976.9714285714285,1188.9652173913043,977.3684807256236,1444.9463768115943,897.6057971014493,804.9418439716312,1009.1478149100257,1001.1112447384245,97.22977624784853,961.2561936936937,285.93939393939394,411.1888068880689,1335.3911894273128,1355.595988538682,960.3183161004431,1391.7565217391304,815.545229244114,1215.9790419161677,1431.1034883720931,1244.1725941422594,751.036231884058,
28.040348101265824,57.81843575418994,640.6764199655765,35.642113095238095,55.134044173648135,24.10925925925926,40.30038022813688,28.346376811594205,37.49680170575693,38.38796992481203,45.8304347826087,55.874149659863946,71.42898550724638,50.594202898550726,34.11560283687943,55.09447300771208,51.986169573060735,15.368330464716006,54.939752252252255,17.21625344352617,20.916359163591636,73.98149779735682,80.3689111747851,46.41802067946824,49.3,55.71995043370508,53.51646706586826,79.60581395348837,60.82217573221757,28.805797101449276,438.63132911392404,641.9175977653631,99.79173838209982,909.2165178571429,554.3792840822543,848.1157407407408,255.95912547528516,766.0246376811594,1104.8528784648188,964.9894736842106,1215.004347826087,974.4546485260771,1441.444927536232,876.3710144927536,799.1758865248227,1011.0179948586118,1005.028262176789,99.40447504302927,965.4042792792793,280.93939393939394,409.64145141451417,1353.8026431718063,1343.240687679083,959.1233382570163,1384.4333333333334,823.5266418835192,1198.7874251497005,1444.839534883721,1237.265690376569,759.4449275362318,
30.382120253164558,56.80027932960894,641.7616179001722,34.252232142857146,56.883472962680884,24.271296296296295,40.23479087452471,25.215942028985506,35.492537313432834,34.6,48.072463768115945,59.25283446712018,67.9768115942029,51.77391304347826,33.312056737588655,55.837403598971726,54.56764882742033,16.09036144578313,56.28378378378378,15.932506887052341,18.66851168511685,76.44405286343613,83.39255014326648,44.81610044313146,48.744927536231884,51.75712515489467,57.82634730538922,77.20116279069768,60.15376569037657,27.93768115942029,444.0973101265823,637.5824022346369,105.22030981067125,912.5052083333334,553.3488194973344,853.0583333333333,250.54752851711027,774.8115942028985,1117.0586353944564,972.6857142857143,1217.1434782608696,977.9705215419501,1430.4579710144928,873.9347826086956,805.8333333333334,1018.0893316195372,1000.1575466025256,99.77538726333907,974.4414414414415,282.59779614325066,407.8579335793358,1356.4933920704846,1353.4785100286533,960.2429837518464,1391.5536231884057,847.2850061957869,1163.9236526946108,1448.4767441860465,1224.6652719665271,768.631884057971,
31.682753164556964,59.33798882681564,645.9440619621342,32.180059523809526,53.83472962680884,27.637037037037036,41.85931558935361,28.921739130434784,42.99040511727079,35.117293233082705,44.82608695652174,55.843537414965986,61.29710144927536,45.891304347826086,35.317021276595746,60.72557840616967,56.082982561635596,15.132530120481928,57.057432432432435,18.326446280991735,20.872693726937268,72.97004405286344,77.98137535816619,47.37887740029542,52.95507246376812,54.63197026022305,59.55239520958084,79.27441860465116,58.38284518828452,29.595652173913045,448.36550632911394,639.9287709497206,104.10585197934596,907.9947916666666,552.6435643564356,867.9166666666666,251.63117870722434,777.9043478260869,1125.9381663113006,965.5909774436091,1230.391304347826,983.9183673469388,1419.8463768115942,891.4173913043478,814.1645390070922,1015.1304627249357,1009.0120264582081,93.75817555938038,973.0422297297297,282.3801652892562,409.2367773677737,1340.6185022026432,1342.2356733524355,958.5007385524373,1372.291304347826,859.6902106567534,1143.0284431137725,1471.3802325581396,1225.1192468619247,777.8202898550725,
32.423259493670884,62.96368715083799,644.5593803786575,32.38392857142857,52.345011424219344,26.975,45.28707224334601,29.291304347826088,42.314498933901916,36.46616541353384,45.643478260869564,53.843537414965986,62.72608695652174,46.85942028985507,33.87659574468085,60.76413881748072,56.1659651232712,15.33907056798623,56.965653153153156,17.52892561983471,21.182656826568266,78.32246696035243,82.1984240687679,48.03914327917282,53.98985507246377,54.666666666666664,64.44461077844312,80.62093023255814,59.54916317991632,34.08695652173913,454.9802215189873,647.3840782122905,105.75903614457832,907.0483630952381,555.3305407463823,877.0287037037037,255.91444866920153,762.9420289855072,1145.7793176972282,978.9082706766917,1224.2072463768116,984.4863945578231,1417.4753623188406,879.636231884058,806.0886524822695,1011.6401028277635,996.5141310883945,93.01376936316696,966.8429054054054,274.23691460055096,407.530135301353,1347.259911894273,1338.2414040114613,953.1964549483014,1369.195652173913,853.1784386617101,1155.122754491018,1467.7,1237.6412133891213,776.8710144927536,
32.20965189873418,57.402234636871505,646.0533562822719,33.461309523809526,58.55902513328256,26.314814814814813,45.97243346007605,32.45217391304348,39.57995735607676,40.49924812030075,47.528985507246375,58.29251700680272,65.22608695652174,52.60289855072464,32.311347517730496,57.251285347043705,57.96873120865905,15.808089500860586,52.58164414414414,17.053719008264462,20.498154981549817,76.76563876651983,79.6189111747851,48.5096011816839,56.495652173913044,54.71499380421314,63.00898203592814,79.85,59.85146443514645,31.473913043478262,448.6598101265823,643.8156424581006,105.07917383820998,897.218005952381,549.1081492764661,884.7101851851852,258.3688212927757,776.3652173913043,1133.7558635394457,976.2812030075188,1237.763768115942,975.0714285714286,1419.9782608695652,849.8057971014492,803.6021276595744,1006.8605398457584,1001.8953698135899,99.02925989672977,957.9983108108108,269.3415977961433,401.85055350553506,1344.6396475770925,1321.9290830945558,947.4519940915804,1380.3753623188406,858.5340768277571,1201.1467065868264,1484.9488372093024,1246.1150627615064,768.9507246376811,
33.45253164556962,46.48324022346369,638.7943201376936,30.827380952380953,54.86671744097487,25.03240740740741,43.61026615969582,30.066666666666666,42.624733475479744,36.454135338345864,49.61159420289855,61.388888888888886,70.28115942028985,50.34782608695652,36.136170212765954,58.16580976863753,53.338544798556825,15.19104991394148,56.37218468468468,17.36914600550964,20.940959409594097,82.10837004405286,77.53510028653295,53.22525849335303,61.0231884057971,55.0,64.2380239520958,88.60116279069767,60.70083682008368,22.115942028985508,454.11392405063293,642.7751396648044,109.89414802065404,910.046130952381,537.998476770754,883.2527777777777,256.73098859315587,764.1144927536232,1132.5756929637528,980.1413533834586,1248.727536231884,951.3333333333334,1428.6898550724638,851.0942028985507,803.5219858156029,1005.8116966580977,1006.5225496091401,98.32616179001721,960.2443693693693,261.1942148760331,397.40036900369006,1352.206167400881,1323.5064469914041,944.5657311669129,1394.608695652174,851.3122676579926,1208.3263473053892,1488.1302325581396,1233.7112970711298,776.2,
35.674050632911396,65.81703910614524,640.6609294320137,35.88169642857143,62.45087585681645,28.616666666666667,44.8212927756654,33.665217391304346,41.47228144989339,35.216541353383455,42.88260869565217,58.01587301587302,69.3623188405797,48.698550724637684,32.236879432624114,68.60796915167096,60.55141310883945,16.489672977624785,58.91216216216216,14.969696969696969,18.588560885608857,74.60881057268722,92.43767908309455,60.988921713441655,63.446376811594206,65.65799256505576,71.25449101796407,87.67558139534884,68.26987447698745,32.16376811594203,467.50949367088606,643.0824022346369,108.16695352839932,916.0505952380952,537.0312261995431,888.0907407407408,255.86787072243345,777.2362318840579,1140.4786780383795,978.7052631578947,1244.8521739130435,956.3265306122449,1440.9420289855072,859.6260869565217,809.7737588652483,1005.4293059125964,1022.5652435357787,95.37607573149742,961.6278153153153,249.53856749311294,392.1039360393604,1359.2766519823788,1309.9212034383954,946.6248153618907,1416.6985507246377,841.1995043370508,1203.755988023952,1487.3976744186045,1238.0439330543934,789.6739130434783,
41.84889240506329,86.12290502793296,626.7495697074011,48.882440476190474,79.0936785986291,36.71388888888889,57.97433460076046,42.89565217391304,60.798507462686565,49.275187969924815,67.21594202898551,80.08163265306122,96.31159420289855,70.13333333333334,45.30709219858156,81.68380462724936,80.05171377029465,17.619621342512907,75.803490990991,20.71212121212121,25.85239852398524,108.82555066079296,105.00358166189112,65.85819793205317,85.26521739130435,78.55142503097893,81.17964071856288,105.35348837209303,85.3765690376569,42.2463768115942,448.6835443037975,635.822625698324,105.39931153184165,906.1346726190476,514.6793602437167,893.45,244.95912547528516,766.7101449275362,1103.819829424307,968.0421052631579,1220.7884057971014,909.1111111111111,1392.6869565217391,836.7637681159421,783.1439716312057,979.8014138817481,989.3650030066145,81.91135972461274,949.5084459459459,232.50275482093664,372.00369003690037,1356.459911894273,1286.6941260744986,928.5443131462334,1408.4913043478261,828.1660470879801,1148.3053892215569,1473.3023255813953,1228.0481171548117,761.8710144927536,
44.33227848101266,86.83659217877096,622.2521514629948,51.41592261904762,83.01066260472201,38.50925925925926,61.36596958174905,46.83188405797102,63.07782515991471,46.87518796992481,65.82898550724637,84.1938775510204,102.49420289855072,68.9840579710145,50.260992907801416,92.55141388174808,84.97414311485268,16.592082616179002,76.19087837837837,19.723140495867767,25.466174661746617,114.28810572687225,105.97421203438395,72.72156573116692,85.2072463768116,82.86864931846344,79.71407185628742,108.27325581395348,84.38493723849372,43.64782608695652,433.7262658227848,624.7625698324023,113.907917383821,888.8891369047619,514.3038842345773,883.7925925925925,246.3203422053232,730.704347826087,1093.2622601279318,919.0240601503759,1193.7884057971014,879.4467120181406,1382.644927536232,793.0478260869565,761.3836879432624,962.633676092545,968.7263980757667,80.3407917383821,918.9701576576576,225.03856749311294,368.8769987699877,1357.4255506607929,1265.3352435530087,908.1831610044313,1387.8420289855073,815.2453531598513,1140.9041916167664,1461.8441860465116,1201.1621338912134,746.2072463768116,
38.2998417721519,93.41340782122904,622.4672977624784,43.089285714285715,69.13175932977913,31.10925925925926,53.26330798479088,43.69565217391305,60.340085287846485,45.26315789473684,60.28405797101449,90.74149659863946,107.66666666666667,71.27391304347826,51.04397163120567,90.9305912596401,84.25676488274203,17.15404475043029,71.51576576576576,19.174931129476583,24.922509225092252,110.45638766519824,104.38681948424069,72.92836041358936,92.86521739130434,90.46220570012392,77.92215568862275,120.95697674418605,84.2050209205021,43.210144927536234,433.2096518987342,624.8254189944134,111.11531841652324,883.1532738095239,513.8613861386139,883.5592592592593,248.04657794676805,732.9159420289855,1058.7441364605543,888.7037593984962,1181.6652173913044,857.2925170068028,1369.976811594203,767.4768115942029,745.5475177304965,955.7853470437018,963.8105832832231,83.13080895008606,900.9870495495495,214.66391184573004,353.1125461254613,1351.2651982378854,1254.4699140401146,891.5317577548005,1382.8072463768117,828.2664188351921,1128.5329341317365,1457.106976744186,1187.7520920502093,732.5739130434782,
45.42800632911393,88.05167597765363,636.5576592082616,49.264136904761905,81.28103579588728,35.512962962962966,54.54467680608365,45.10144927536232,57.195095948827294,52.51428571428571,63.83913043478261,88.08276643990929,96.56376811594203,67.95652173913044,48.188652482269504,73.76670951156812,74.98376428141913,16.635972461273667,78.82038288288288,21.10330578512397,25.747847478474785,107.56387665198238,107.41618911174785,64.41802067946824,83.26521739130435,83.63320941759603,83.22754491017965,113.56976744186046,89.86820083682008,45.27246376811594,428.1748417721519,617.7639664804469,109.97934595524957,876.0014880952381,515.7288651942117,874.5481481481481,254.29277566539923,728.1478260869566,1044.2899786780383,849.0345864661654,1165.7782608695652,860.0986394557823,1369.7826086956522,754.5347826086957,738.5085106382978,945.7448586118252,959.2766085387854,78.12220309810671,899.4504504504505,190.8236914600551,340.3148831488315,1353.0167400881057,1255.5967048710602,880.6144756277696,1388.4202898550725,828.4944237918215,1098.7365269461077,1449.9116279069767,1168.1705020920501,726.8304347826087,
41.414556962025316,93.84078212290503,634.5292598967297,49.960565476190474,80.5932977913176,35.31111111111111,56.68346007604563,47.9231884057971,64.36673773987206,53.69172932330827,67.34782608695652,87.24943310657596,107.2536231884058,71.39565217391305,47.98014184397163,89.8952442159383,85.99037883343355,17.053356282271945,79.01632882882883,20.12534435261708,26.214022140221402,123.23876651982378,114.0823782234957,69.32570162481537,83.93478260869566,90.6914498141264,86.57035928143712,117.08255813953488,92.65271966527196,48.95507246376812,413.0617088607595,609.9832402234637,115.15834767641996,864.5416666666666,524.5559786747906,874.9638888888888,251.18250950570342,722.9869565217391,1059.44776119403,824.1157894736842,1157.646376811594,861.1145124716553,1358.908695652174,759.6304347826087,730.0439716312056,944.5057840616967,948.0571256764882,76.644578313253,886.1858108108108,182.0275482093664,335.7318573185732,1366.6933920704846,1223.9183381088826,881.0103397341211,1389.4289855072464,854.8389095415117,1110.3652694610778,1452.820930232558,1167.423640167364,713.0072463768116,
47.807753164556964,96.47206703910615,635.0645438898451,42.836309523809526,77.11119573495812,36.36574074074074,56.28136882129277,45.415942028985505,65.07569296375266,52.578947368421055,68.83623188405797,88.24716553287982,105.37101449275362,68.8623188405797,49.0418439716312,89.08483290488432,86.87071557426339,17.957831325301203,75.60641891891892,16.77961432506887,23.822263222632227,119.68810572687225,114.45343839541547,63.79025110782866,81.97826086956522,84.98017348203221,86.56137724550898,117.47325581395349,89.7520920502092,45.98695652173913,418.9738924050633,618.0265363128492,114.5869191049914,855.7693452380952,528.7494287890328,880.5370370370371,252.74809885931558,716.2768115942029,1044.9147121535182,823.4466165413534,1153.631884057971,851.5555555555555,1357.450724637681,752.2710144927536,731.4943262411348,945.7911311053984,955.0342754058929,78.09466437177281,889.9132882882883,180.77961432506888,332.44526445264455,1373.422026431718,1225.5716332378224,872.6469719350074,1390.9985507246377,869.9306071871127,1119.559880239521,1455.4302325581396,1151.2437238493724,720.9347826086956,
47.424050632911396,90.33100558659218,623.327882960413,47.06622023809524,81.5872048743336,35.894444444444446,55.875475285171106,47.96521739130435,64.01918976545842,53.990977443609026,63.56956521739131,90.17233560090703,102.51304347826087,69.18840579710145,50.60780141843971,94.74935732647815,85.04990980156344,18.17814113597246,79.58614864864865,18.223140495867767,24.480934809348092,129.89515418502202,120.56160458452722,70.22378138847859,94.43623188405797,93.76703841387857,86.32485029940119,114.14651162790697,92.6223849372385,44.642028985507245,422.0268987341772,619.1117318435754,112.91652323580034,828.9717261904761,518.2581873571972,868.2870370370371,254.63688212927758,708.8072463768116,1018.4019189765459,797.3383458646616,1125.2710144927537,849.3571428571429,1349.7623188405796,732.3869565217391,736.4893617021277,942.8290488431877,945.4972940469032,79.89672977624785,883.8192567567568,170.06887052341597,321.24846248462484,1377.7621145374449,1205.8961318051577,850.7282127031019,1382.523188405797,901.448574969021,1117.0898203592815,1446.1581395348837,1133.4309623430963,718.3739130434783,
49.30300632911393,97.91480446927375,625.4948364888124,50.314732142857146,85.61538461538461,40.63333333333333,56.597908745247146,47.095652173913045,68.09808102345416,45.24661654135338,71.60289855072463,82.82539682539682,107.1304347826087,70.52173913043478,46.60425531914893,97.56105398457584,87.91822008418521,18.388984509466436,79.58502252252252,17.856749311294767,24.764452644526447,118.36828193832599,104.38323782234957,75.82127031019202,88.19420289855073,91.11152416356877,76.16317365269461,111.7860465116279,94.11192468619247,47.88405797101449,409.6384493670886,627.141061452514,118.54647160068846,834.7946428571429,517.8240670220869,871.4111111111112,250.91539923954372,704.6782608695652,1011.7654584221748,777.1157894736842,1133.355072463768,851.2607709750567,1351.353623188406,720.4391304347826,731.0695035460993,941.6227506426735,939.2068550811786,85.39328743545612,871.811936936937,161.06749311294766,312.32841328413286,1379.881938325991,1205.2234957020057,850.0051698670605,1375.6478260869565,906.9194547707559,1087.4730538922156,1437.4720930232559,1130.1642259414225,709.8391304347826,
47.40981012658228,94.87988826815642,644.9853700516351,48.770089285714285,86.75019040365575,40.629629629629626,60.388783269961976,46.94057971014493,67.73880597014926,52.882706766917295,70.77971014492753,89.24943310657596,104.3391304347826,69.0231884057971,46.03475177304964,89.78084832904884,85.14371617558629,17.089500860585197,81.21283783783784,17.735537190082646,24.32718327183272,128.02202643171807,116.37535816618912,66.1056129985229,83.89710144927537,91.46096654275092,88.56137724550898,119.65232558139535,93.52405857740585,43.881159420289855,416.2642405063291,621.8296089385475,122.7091222030981,817.6502976190476,523.0769230769231,867.4861111111111,252.19961977186313,702.9623188405797,1010.6535181236674,766.4796992481203,1114.4521739130435,846.7721088435375,1359.7347826086957,725.4188405797101,731.5489361702128,945.3643958868895,926.7137702946483,87.50860585197934,879.668918918919,164.82231404958677,312.84624846248465,1376.5929515418502,1202.599570200573,849.3596750369276,1378.227536231884,908.7187112763321,1083.258982035928,1456.6302325581396,1134.5732217573222,703.8376811594203,
52.99050632911393,98.90782122905028,639.0808950086058,49.71875,83.99695354150799,40.589814814814815,61.77946768060836,48.75942028985507,69.85820895522389,55.33383458646617,70.48550724637681,93.44671201814059,113.11304347826086,74.05217391304348,52.259574468085106,96.02570694087403,88.90198436560433,18.785714285714285,90.68524774774775,17.608815426997246,24.728167281672818,129.78590308370045,122.08309455587393,67.94091580502216,94.42173913043479,93.30731102850062,86.87574850299401,127.25581395348837,99.63075313807532,47.53913043478261,421.6376582278481,616.7709497206704,117.38123924268503,810.4203869047619,518.061690784463,857.0046296296297,251.58460076045628,700.5434782608696,994.8059701492538,749.6315789473684,1097.2246376811595,839.0861678004535,1361.236231884058,711.1492753623188,736.3347517730497,934.7178663239074,929.8081779915815,79.0447504302926,880.3338963963964,158.39118457300276,307.849938499385,1367.3515418502202,1181.0909742120343,837.6683899556868,1388.104347826087,901.1449814126394,1084.7125748502995,1454.2174418604652,1126.36820083682,706.9333333333333,
50.590981012658226,97.01117318435755,640.908777969019,51.747767857142854,92.22696115765423,42.773148148148145,60.43155893536122,47.55507246376811,64.92110874200426,59.27067669172932,73.51159420289855,91.10090702947846,109.3913043478261,74.34057971014492,52.61063829787234,96.47686375321337,89.34756464221287,19.53700516351119,84.06587837837837,18.020661157024794,25.289667896678967,128.7850220264317,113.75573065902579,71.43796159527326,87.72608695652174,94.53903345724908,87.56736526946108,124.85348837209303,93.82635983263599,47.221739130434784,417.3995253164557,608.6620111731844,122.25473321858864,799.7708333333334,520.7227722772277,859.3092592592593,252.67395437262357,693.6594202898551,996.3347547974414,756.5037593984962,1083.01884057971,843.1269841269841,1366.7898550724638,712.1246376811595,737.2283687943262,935.6960154241646,932.4852675886951,78.70223752151463,871.0061936936937,144.44765840220387,301.3308733087331,1364.5533039647578,1185.6260744985673,840.8050221565732,1381.8086956521738,932.360594795539,1101.4775449101796,1448.7941860465116,1115.6495815899582,704.1608695652174,
49.68433544303797,100.5572625698324,637.2022375215146,58.04761904761905,97.00913937547601,45.772222222222226,64.99714828897338,51.01014492753623,71.43710021321962,63.915789473684214,76.45217391304348,96.68820861678005,111.76521739130435,80.61304347826086,50.19078014184397,97.09897172236504,90.26578472639808,19.13339070567986,83.88175675675676,16.415977961432507,23.958794587945878,129.00704845814977,117.7528653295129,75.64844903988183,100.31739130434782,101.64436183395291,93.97155688622755,126.94651162790697,95.73744769874477,49.68405797101449,411.15664556962025,612.195530726257,117.77710843373494,793.360119047619,517.5498857578066,847.0259259259259,251.19391634980988,697.4376811594203,985.8827292110874,730.2210526315789,1080.2594202898551,834.8968253968254,1380.068115942029,691.6101449275362,727.613475177305,931.2384318766067,927.9079975947084,76.97074010327023,851.0489864864865,138.85399449035813,298.2410824108241,1351.4132158590307,1169.7550143266476,839.8175775480059,1379.3188405797102,953.8537794299876,1107.5883233532934,1438.8104651162791,1118.0146443514645,701.872463768116,
52.06487341772152,102.58938547486034,631.9939759036145,49.54017857142857,84.04493526275705,36.56944444444444,59.506653992395435,47.42463768115942,68.33688699360341,59.07218045112782,69.6768115942029,89.99092970521542,110.66666666666667,69.85652173913043,56.690070921985814,95.47750642673522,88.66386049308478,17.223752151462996,83.29842342342343,16.822314049586776,23.423124231242312,135.5726872246696,114.98352435530086,80.00221565731167,99.09565217391304,106.91945477075589,94.27395209580838,126.18372093023255,98.69246861924687,48.7768115942029,410.5830696202532,613.7793296089385,118.5421686746988,791.2559523809524,522.2193450114243,845.2592592592592,250.0912547528517,696.0260869565218,979.223880597015,716.3458646616541,1080.1492753623188,814.452380952381,1376.646376811594,687.5347826086957,727.5716312056737,925.3669665809769,923.2609741431148,73.35714285714286,840.8237612612612,130.13636363636363,291.41943419434193,1350.1286343612335,1184.6819484240689,833.8412112259971,1386.6159420289855,985.2292441140024,1092.4655688622754,1445.3953488372092,1110.7259414225941,698.6666666666666,
50.710443037974684,99.76675977653632,637.3080895008605,44.885416666666664,86.25437928408225,35.762962962962966,63.902091254752854,50.99710144927536,64.70575692963753,54.71578947368421,68.60724637681159,91.92743764172336,109.08115942028985,67.69420289855073,46.790070921985816,88.2210796915167,84.50811785929044,19.381239242685027,81.31024774774775,17.765840220385677,23.900369003690038,120.64052863436123,106.26647564469914,70.79025110782865,87.47246376811594,97.8636926889715,86.6556886227545,123.5093023255814,100.79811715481172,43.18840579710145,416.41930379746833,609.2849162011173,118.74096385542168,789.6272321428571,519.4074638233054,841.1194444444444,252.574144486692,716.8376811594203,980.3710021321962,707.8075187969924,1078.2376811594204,824.6337868480725,1368.831884057971,675.091304347826,738.2801418439716,920.4383033419023,930.5898977751052,77.95697074010327,834.9149774774775,129.23140495867767,290.7361623616236,1352.5594713656387,1185.4985673352435,828.8751846381093,1385.817391304348,1016.2403965303594,1113.6946107784431,1443.4209302325582,1103.074267782427,697.1579710144928,
45.552215189873415,89.29748603351955,637.9982788296041,54.95610119047619,89.1005331302361,42.23240740740741,52.349809885931556,48.96086956521739,65.92963752665246,52.365413533834584,70.94492753623189,72.61451247165533,88.67826086956522,58.015942028985506,34.314893617021276,72.323264781491,74.00180396873121,16.3184165232358,64.66159909909909,17.21763085399449,23.14329643296433,108.97356828193833,117.52363896848138,68.22156573116692,73.08405797101449,88.37794299876084,80.06437125748504,114.36279069767441,89.25418410041841,39.879710144927536,412.24129746835445,610.7695530726257,118.10585197934596,783.8630952380952,511.6519421172886,840.4453703703704,246.43821292775667,712.0884057971015,975.4925373134329,698.009022556391,1075.3507246376812,831.7018140589569,1367.1115942028985,694.8971014492754,748.681560283688,921.4485861182519,924.3337342152736,74.39845094664372,823.7454954954954,126.42561983471074,284.589790897909,1369.3814977973568,1188.2106017191977,826.9556868537666,1385.036231884058,1024.7546468401488,1104.802395209581,1447.246511627907,1100.6223849372384,697.7855072463768,
46.750791139240505,94.20810055865921,642.6858864027539,46.779017857142854,85.75932977913176,38.407407407407405,57.7319391634981,45.96666666666667,64.03944562899787,56.2812030075188,69.25942028985507,84.70748299319727,98.37246376811594,71.64927536231885,50.30212765957447,91.07455012853471,86.33012627781119,21.537865748709123,83.4679054054054,18.257575757575758,24.731857318573187,119.78414096916299,105.63610315186246,68.74224519940915,85.14492753623189,93.25526641883519,81.11377245508982,117.09186046511628,89.98117154811716,42.50869565217391,407.8631329113924,608.9189944134079,120.5473321858864,787.4174107142857,514.957349581112,840.0601851851852,247.26045627376425,725.5898550724638,992.4701492537314,703.0631578947368,1085.7217391304348,832.8287981859411,1399.072463768116,694.8420289855072,749.3737588652482,911.6703084832905,925.0126277811185,74.4354561101549,794.1728603603603,111.72038567493112,279.14514145141453,1384.7594713656388,1200.9083094555874,822.5347119645495,1380.8666666666666,1009.6220570012391,1106.5928143712574,1443.7081395348837,1092.086820083682,701.036231884058,
43.471518987341774,89.17039106145252,650.7650602409639,43.03050595238095,76.41736481340442,34.61388888888889,53.24619771863118,43.291304347826085,61.353944562899784,52.213533834586464,60.927536231884055,77.78231292517007,91.67971014492754,60.54782608695652,43.675886524822694,77.9280205655527,74.30607336139506,15.471600688468158,67.68637387387388,15.910468319559229,21.537515375153752,112.76211453744493,99.42621776504298,64.67503692762186,77.19855072463768,83.27509293680298,74.82485029940119,110.43953488372092,80.89225941422595,40.12898550724638,424.3117088607595,615.7262569832402,122.58777969018932,785.624255952381,516.060167555217,853.6694444444445,252.82889733840304,748.9159420289855,1025.1002132196163,711.6045112781954,1089.0057971014494,830.6043083900227,1394.5463768115942,712.5347826086957,750.0900709219858,909.8817480719795,942.8400481058328,69.2289156626506,782.2652027027027,110.6900826446281,278.0750307503075,1386.9444933920704,1208.0250716332378,820.5339734121122,1383.7405797101449,1010.1053283767038,1107.6676646706587,1455.5220930232558,1098.324267782427,712.436231884058,
