D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13,D_14,D_15,D_16,D_17,D_18,D_19,D_20,D_21,D_22,D_23,D_24,D_25,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,
84.61282264779351,82.33287577213453,76.41382181515404,64.02506426735218,48.76307877330126,78.09133126934985,40.94770773638969,69.91851265822785,53.5546528803545,53.19497334348819,67.99750208159867,72.42857142857143,86.62945368171022,126.13771839671121,110.12073732718893,117.16123348017621,120.44233630952381,80.75236806495263,85.9961439588689,132.30854430379748,63.021794871794874,53.39319620253165,72.42540620384047,79.40646976090014,88.75024826216485,994.6228143213988,1107.8798901853122,1283.8209825145711,1170.478149100257,807.5935057125677,1028.3243034055727,600.6769340974212,459.88053797468353,872.2858197932053,883.984006092917,466.0657785179018,476.4776247848537,1157.4552652414886,615.5128468653648,599.8829493087558,593.837885462555,1352.3065476190477,726.5597654488047,1096.0829048843189,1190.7681962025317,691.4628205128205,679.5490506329114,1027.059822747415,533.3959212376934,920.1822244289971,
71.19567027477102,78.33493479752917,70.89175686927561,74.10347043701799,43.1864101022249,83.58591331269349,39.87320916905444,65.68591772151899,48.02511078286558,53.02665651180503,63.935054121565365,67.87607573149742,91.33808392715756,143.47790339157245,112.46175115207373,134.1806167400881,112.15699404761905,62.49345963013081,92.24742930591259,121.84414556962025,73.2551282051282,56.23496835443038,72.22673559822748,66.08720112517581,84.17874875868918,978.1748542880932,1106.8318462594373,1288.473771856786,1185.5655526992289,793.1419122068551,1016.7995356037152,588.0343839541547,464.7768987341772,857.4158050221565,874.006092916984,471.0174854288093,482.4716006884682,1146.8242280285035,604.382322713258,595.2543778801843,583.75859030837,1355.068824404762,734.3973838520524,1085.4685089974294,1196.7365506329113,693.8538461538461,676.4731012658228,1012.8596750369276,537.7229254571026,907.9235352532274,
73.33055786844297,86.94440631434455,74.15237302248127,67.38624678663238,56.8117859290439,98.07662538699691,45.732091690544415,69.36075949367088,53.22821270310192,54.333587204874334,67.48459616985845,72.10068846815835,87.41409342834521,155.4234326824255,125.70138248847927,145.68810572687224,116.28608630952381,73.82092918358141,91.27634961439588,141.12816455696202,66.04230769230769,60.30933544303797,71.44091580502216,73.9690576652602,85.17279046673286,977.5945045795171,1110.5449553877831,1272.2764363030808,1157.1799485861181,804.6422128683103,1014.4195046439628,571.6862464183381,471.60838607594934,844.4571639586411,866.4097486671744,478.0174854288093,489.8407917383821,1150.535233570863,605.0996916752313,604.7926267281106,585.6458149779736,1357.0204613095239,719.4948128101038,1094.7050128534704,1198.4541139240507,677.9128205128205,672.8892405063291,1007.8833087149187,541.2995780590717,901.1474677259185,
81.24313072439634,82.52230610844201,75.27560366361365,64.56491002570694,48.92182802164763,83.05340557275542,42.38180515759312,66.22151898734177,49.279911373707534,56.68240670220868,64.38884263114072,68.37693631669535,82.14726840855107,136.39362795477902,113.34746543778802,127.31894273127753,114.3500744047619,70.17591339648173,85.22879177377892,141.26819620253164,59.01923076923077,52.86629746835443,68.48301329394387,77.61954992967651,82.12015888778551,974.7993338884263,1116.318462594372,1263.5129059117403,1149.8483290488432,809.9025856885147,1005.1981424148606,584.9691977077364,476.85759493670884,831.0952732644017,859.1919268849962,483.46128226477936,495.552495697074,1135.8068091844814,591.568345323741,603.76866359447,573.1612334801762,1366.3515625,705.893098782138,1114.4582262210797,1190.7286392405063,655.3641025641026,682.9493670886076,1015.5480059084196,540.6786216596344,889.7279046673287,
81.16902581182347,85.33836650652025,82.52789342214821,66.35539845758355,52.93325315694528,93.78560371517028,46.72134670487106,72.65585443037975,59.76957163958641,57.848438690022846,70.60366361365529,74.9130808950086,95.62549485352336,135.52826310380266,123.21382488479263,126.50484581497797,111.36644345238095,66.37889039242219,85.79948586118252,129.73022151898735,64.83205128205128,60.94382911392405,77.02437223042836,79.99507735583686,88.96573982125125,971.5453788509575,1117.964310226493,1268.5087427144047,1143.513496143959,817.0697534576067,1001.9551083591331,584.3008595988539,476.13370253164555,825.2363367799114,847.5902513328256,482.4238134887594,494.16523235800344,1142.5431512272366,581.2117163412128,611.989861751152,562.7312775330397,1358.171875,700.5412719891746,1101.1998714652957,1165.8457278481012,652.3025641025641,684.4928797468355,1024.7806499261449,541.6237693389592,887.6881827209534,
85.75603663613656,93.09128345916267,81.95836802664446,66.76349614395887,53.369212266987375,87.37770897832817,42.54441260744986,67.73259493670886,53.43574593796159,52.875095201827875,65.81348875936719,70.10671256454388,80.09263657957244,130.26207605344297,119.1594470046083,121.10132158590308,107.32849702380952,67.05277401894452,90.01349614395887,124.32674050632912,72.37307692307692,56.73496835443038,69.75627769571639,77.0379746835443,86.70456802383316,965.8293089092423,1123.0803019903913,1262.7194004995836,1147.7532133676093,803.659651232712,984.9953560371517,579.9785100286533,464.4620253164557,810.5753323485967,841.2246763137853,471.3097418817652,483.03442340791736,1140.618368962787,578.9948612538541,606.2672811059908,562.7083700440529,1352.289806547619,701.7649977447,1097.926735218509,1166.6028481012659,652.5538461538462,682.7816455696203,1015.8581979320531,542.7960618846695,885.8430983118172,
78.05661948376353,88.90048043925876,79.9225645295587,60.91966580976864,49.68190018039687,82.36764705882354,39.382521489971346,64.90268987341773,49.37223042836041,51.584158415841586,63.08825978351374,66.90705679862306,86.36342042755345,125.29907502569372,108.47188940092165,116.88546255506608,110.18638392857143,71.22823635543527,84.54241645244215,134.94382911392404,62.69358974358974,48.34493670886076,73.05465288035451,74.48945147679325,84.49304865938431,962.2389675270608,1124.4543582704187,1260.0724396336386,1141.7037275064267,803.6578472639808,990.2794117647059,588.8467048710602,469.7349683544304,821.9564254062038,843.4379284082254,476.9134054954205,488.19535283993116,1149.0039588281868,574.639260020555,603.8064516129032,559.4167400881057,1341.958705357143,706.6847090663058,1112.2480719794344,1179.3291139240507,635.324358974359,678.7523734177215,1014.9793205317577,540.5752461322081,886.7174776564052,
77.32306411323897,82.78997940974605,76.7127393838468,61.41773778920309,51.64822609741431,82.00541795665634,44.306590257879655,68.79509493670886,53.17060561299852,54.93297791317593,67.18234804329725,71.17641996557659,79.60174188440222,136.8694758478931,123.2479262672811,128.33127753303964,111.4233630952381,60.11772665764547,91.36889460154242,125.23259493670886,59.40897435897436,49.087025316455694,67.26218611521418,73.69198312236287,82.01092353525323,960.1681931723564,1129.7144818119423,1258.51873438801,1145.2949871465296,810.5989176187612,991.9187306501548,584.3130372492836,467.61629746835445,819.0443131462334,851.6146230007616,475.36802664446293,486.0946643717728,1157.6619160728424,569.4522096608428,606.7032258064517,554.7092511013216,1336.8203125,719.192151556157,1105.1028277634962,1171.321993670886,634.1705128205128,681.7642405063291,1014.6765140324964,542.56258790436,889.2125124131082,
77.04246461282264,76.26424159231297,71.15403830141548,59.123393316195376,47.91822008418521,82.11068111455108,39.55372492836676,63.03085443037975,47.740768094534715,53.17974105102818,61.42964196502914,65.01807228915662,77.99841646872525,133.4737923946557,111.81198156682028,124.83259911894272,98.66443452380952,60.85701398285972,80.88624678663238,117.4011075949367,59.06794871794872,49.81408227848101,68.62112259970458,69.34388185654008,76.48907646474677,971.5845129059118,1133.09608785175,1263.5212323064113,1142.0469151670952,826.2928442573663,1005.3041795665634,584.4856733524356,467.30775316455697,820.6137370753323,857.9246001523229,474.76103247293923,485.8106712564544,1157.2106096595408,568.6906474820144,608.516129032258,553.2898678414097,1331.619419642857,709.3843031123139,1099.6394601542415,1165.6629746835442,630.7910256410256,689.1708860759494,1023.8500738552437,544.6223628691984,890.93545183714,
70.24146544546211,73.45504461221688,66.7510407993339,55.81619537275064,44.040889957907396,73.28018575851394,39.23567335243553,62.704905063291136,45.10339734121123,47.55902513328256,61.15653621981682,64.81669535283993,69.03246239113223,124.58067831449127,96.41566820276498,116.88722466960353,97.03831845238095,67.19891745602165,84.03984575835476,108.19224683544304,65.26153846153846,45.567246835443036,65.02954209748893,69.22855133614627,75.7343594836147,970.7768526228143,1142.2944406314346,1269.3522064945878,1148.6863753213368,841.3072760072158,1009.5247678018576,598.8667621776505,477.9240506329114,842.1750369276218,862.6344249809596,485.8834304746045,496.83820998278827,1169.8630245447348,565.4686536485098,609.5861751152074,550.3207048458149,1333.6532738095239,699.425800631484,1112.3438303341902,1158.73417721519,643.5564102564102,695.445411392405,1026.1270310192024,553.4106891701829,899.3242303872889,
68.51706910907578,69.22786547700755,62.149042464612826,55.232647814910024,42.24473842453398,68.58049535603715,33.55730659025788,55.388449367088604,41.64180206794683,44.3023610053313,53.902581182348044,57.19707401032702,62.47901821060966,103.15005138746146,93.17511520737327,96.19559471365639,92.46354166666667,55.26251691474966,75.84511568123393,96.3132911392405,48.266666666666666,41.299050632911396,55.293205317577545,63.144866385372715,69.69712015888778,980.8226477935054,1160.3575840768704,1287.9442131557037,1162.543701799486,849.8280216476247,1002.3676470588235,606.1848137535817,483.810917721519,856.0531757754801,875.7303884234577,491.90424646128224,502.3407917383821,1183.7775138558986,566.1562178828366,627.5834101382488,550.3568281938326,1341.5784970238096,709.3996391520072,1134.8592544987146,1178.246835443038,633.1192307692307,698.870253164557,1028.7658788774004,555.8213783403656,916.6623634558093,
61.59367194004996,67.09951956074124,60.96586178184846,47.34640102827763,38.307276007215876,55.728328173374614,28.537965616045845,51.9628164556962,34.82939438700148,39.8971820258949,50.59450457951707,53.485370051635115,54.653998416468724,97.76875642343268,85.7889400921659,91.41762114537445,86.20424107142857,47.12043301759134,68.44408740359897,87.71123417721519,44.78846153846154,38.364715189873415,51.75553914327917,57.36638537271449,62.699602780536246,1005.9017485428809,1177.8805765271104,1315.992506244796,1187.4807197943444,869.5183403487673,1024.7925696594427,625.4656160458453,490.626582278481,893.6307237813885,890.1287128712871,498.7751873438801,509.1342512908778,1203.8812351543943,575.0277492291881,625.1290322580645,558.2114537444934,1374.961681547619,717.128101037438,1145.7075835475578,1185.6337025316457,659.0756410256411,720.5625,1047.6868537666173,566.1870604781997,929.004965243297,
54.67776852622814,51.47838023335621,51.5503746877602,39.17159383033419,34.017438364401684,58.06501547987616,28.378223495702006,48.989715189873415,35.600443131462335,38.504950495049506,47.9300582847627,50.49311531841652,57.75455265241489,87.5426515930113,76.45529953917051,81.53568281938325,77.01785714285714,61.2701849345963,55.2185089974293,81.26582278481013,39.46666666666667,36.26503164556962,53.39069423929099,49.89803094233474,57.679245283018865,1034.781848459617,1195.0967741935483,1323.1623646960866,1201.6709511568124,900.414912808178,1053.736068111455,629.9899713467049,499.39161392405066,905.5391432791728,908.8903274942879,507.4271440466278,516.8072289156627,1234.0688836104514,566.2589928057554,626.363133640553,548.704845814978,1386.4066220238096,729.5205232295896,1169.8496143958869,1193.4256329113923,676.5564102564102,725.3544303797469,1079.0509601181684,568.028129395218,949.7363455809335,
55.08159866777685,54.11599176389842,46.54537885095753,43.75192802056555,35.0625375826819,49.42879256965944,27.455587392550143,48.329905063291136,35.90029542097489,38.706778370144704,47.44296419650291,50.092082616179,51.54790182106097,81.92497430626928,76.30138248847926,76.59471365638767,73.54799107142857,50.16193053676139,58.38367609254499,79.84098101265823,37.33205128205128,34.572784810126585,46.85376661742984,54.27988748241913,58.575471698113205,1061.3621981681931,1211.3157172271792,1335.8334721065778,1238.0359897172236,910.182200841852,1059.4698142414861,632.2263610315186,500.34177215189874,923.2895125553914,937.1850723533892,508.4129891756869,517.8580034423408,1245.1203483768804,562.4624871531346,631.4875576036866,548.1233480176212,1384.6923363095239,744.6017140279657,1192.9106683804628,1202.4786392405063,700.4397435897436,742.2658227848101,1093.0059084194977,568.5014064697609,964.5650446871897,
54.42964196502914,57.71722717913521,49.39800166527893,42.33547557840617,33.83523752254961,57.63157894736842,28.18481375358166,43.589398734177216,35.698670605612996,38.53769992383854,42.712739383846795,44.94234079173838,47.85114806017419,80.33915724563207,71.96866359447004,74.85726872246696,67.0297619047619,39.858818222823636,61.24421593830334,64.86708860759494,44.82692307692308,37.25158227848101,41.47341211225997,50.45569620253165,54.731876861966235,1077.36885928393,1238.531228551819,1361.985845129059,1242.555912596401,914.7179795550211,1074.5673374613002,644.0143266475644,488.3876582278481,940.9076809453471,951.0662604722011,496.1631973355537,505.46385542168673,1259.7086302454472,554.6577595066803,633.6709677419354,540.451101321586,1410.6796875,766.2949932341002,1210.0070694087403,1210.442246835443,715.1576923076923,746.5767405063291,1092.3966026587889,567.6835443037975,972.5203574975174,
54.02414654454621,49.50102951269732,47.28476269775187,34.518637532133674,32.042693926638606,47.55263157894737,24.153295128939828,39.5126582278481,29.182422451994093,33.198019801980195,38.57951706910907,40.5671256454389,43.87490102929533,79.58890030832477,65.73271889400921,74.09867841409691,61.193080357142854,42.183130356337394,57.368894601542415,80.4754746835443,44.174358974358974,30.018196202531644,42.43205317577548,48.722925457102676,52.41608738828202,1081.126561199001,1237.595744680851,1373.1631973355536,1243.4228791773778,922.4798556825015,1075.485294117647,649.6869627507164,487.04667721518985,951.5192023633678,950.7806549885757,495.3646960865945,504.0240963855422,1278.889152810768,541.1603288797534,625.594470046083,526.9136563876652,1417.2674851190477,760.681100586378,1221.233290488432,1205.2871835443038,722.4923076923077,740.4462025316456,1108.3353028064992,570.6111111111111,986.4106256206554,
53.063280599500416,45.38229238160604,44.165695253955036,38.347043701799485,31.811785929043896,47.2561919504644,25.082378223495702,45.29746835443038,30.299852289512554,30.642041127189643,44.223147377185676,46.65490533562823,47.65162311955661,67.32476875642344,66.48663594470047,62.65638766519824,63.033854166666664,43.640956247180874,56.095115681233935,79.21123417721519,37.552564102564105,31.80221518987342,43.59379615952733,45.64556962025316,52.889771598808345,1096.7843463780184,1249.2436513383666,1400.497085761865,1250.5012853470437,931.1443174984967,1083.1602167182662,653.5616045845272,486.3496835443038,961.1063515509601,949.4166031987814,494.0774354704413,503.039586919105,1299.1338083927158,546.4131551901336,630.2119815668203,534.2044052863436,1427.6982886904761,779.2092918358142,1233.3026992287919,1206.3971518987341,710.4025641025642,751.8868670886076,1124.7865583456426,567.5239099859353,996.6385302879842,
52.27393838467943,49.08030199039121,42.340549542048294,37.05398457583548,28.589897775105232,49.85061919504644,23.14756446991404,36.561708860759495,28.783604135893647,30.34272658035034,35.61365528726061,37.38209982788296,48.12668250197942,77.3535457348407,68.85806451612903,72.30044052863437,61.700520833333336,48.92286874154262,56.77185089974293,72.74446202531645,37.86923076923077,30.997626582278482,43.497784342688334,44.41139240506329,48.95183714001986,1088.420482930891,1256.3067947838024,1403.4154870940883,1260.0443444730076,940.7468430547203,1077.828947368421,652.6840974212034,487.8955696202532,960.4711964549483,947.9337395277989,496.70274771024145,504.59552495697073,1310.2992874109264,529.7564234326825,625.2036866359447,519.4325991189427,1443.1205357142858,769.6716283265674,1252.1317480719795,1207.8212025316457,725.3294871794872,749.381329113924,1118.463810930576,563.9985935302391,1003.4538232373386,
47.45045795170691,44.79341111873713,39.72023313905079,35.3598971722365,28.469633193024656,43.88699690402477,23.265759312320917,35.46756329113924,26.71122599704579,26.525514089870526,34.746877601998335,36.5895008605852,44.46159936658749,83.53648509763617,63.30875576036866,78.57268722466961,55.05543154761905,37.138024357239516,52.24935732647815,86.5253164556962,49.11025641025641,30.602848101265824,35.61447562776957,47.57313642756681,50.35650446871897,1087.579517069109,1260.0219629375429,1421.66860949209,1260.2435732647814,945.6013229104029,1075.8359133126935,665.6167621776505,487.4596518987342,974.2511078286558,957.3305407463823,495.41465445462114,502.5869191049914,1317.7593032462391,534.5817060637205,620.1732718894009,523.0370044052863,1459.8240327380952,773.0266125394678,1251.3039845758356,1211.6194620253164,722.7076923076924,746.4683544303797,1132.877400295421,571.4268635724331,1014.4811320754717,
42.36552872606161,43.98352779684283,41.91257285595337,32.94151670951157,29.006614552014433,45.40015479876161,27.04083094555874,41.45965189873418,31.63293943870015,32.58187357197258,40.520399666944215,42.59552495697074,43.2375296912114,68.80575539568345,63.902304147465436,64.80088105726873,60.34375,39.67839422643212,56.576478149100254,65.21598101265823,42.99487179487179,33.075949367088604,39.99556868537666,46.71659634317862,49.32423038728898,1089.0657785179017,1259.4632807137955,1428.8626144879267,1258.311053984576,961.0559230306675,1083.014705882353,671.9634670487106,490.61708860759495,982.1063515509601,976.5338918507235,498.30557868442963,505.2857142857143,1336.9010292953285,528.5930113052415,629.8479262672811,519.7488986784141,1471.1112351190477,775.531799729364,1280.4299485861181,1208.9161392405063,712.6846153846154,761.1574367088608,1136.5118168389956,563.006329113924,1019.1052631578947,
49.389675270607825,46.636925188743994,45.49791840133222,35.39974293059126,27.648226097414312,41.88312693498452,23.530802292263612,34.20806962025316,29.641802067946823,25.353389185072352,33.2248126561199,35.11101549053356,42.14489311163896,67.42343268242549,64.73824884792627,62.72687224669603,54.65811011904762,41.385205232295895,46.44794344473008,77.2238924050633,43.01794871794872,34.328322784810126,41.036189069423926,48.10196905766526,48.34409136047666,1084.721898417985,1273.8291008922442,1447.3888426311407,1261.2699228791773,941.8388454600121,1082.15479876161,656.2156160458453,475.8378164556962,981.0812407680945,971.7699923838537,482.8534554537885,489.33820998278827,1344.4790182106096,530.6875642343268,627.1649769585254,520.4370044052863,1468.5833333333333,769.8885881822282,1275.2962724935733,1193.690664556962,731.2102564102564,756.871835443038,1133.158788774003,555.06258790436,1019.8614697120158,
44.11906744379684,44.420041180507894,42.945878434637805,35.57262210796915,29.325917017438364,45.43343653250774,23.439111747851,37.607594936708864,28.480059084194977,29.057882711348057,36.52123230641132,38.38037865748709,39.84639746634996,69.43268242548818,64.27649769585254,64.93039647577092,62.259300595238095,38.700496165990074,55.40874035989717,68.84256329113924,36.16153846153846,33.14477848101266,38.99483013293944,46.90717299578059,45.67626613704071,1083.40632805995,1273.3452299245023,1461.5445462114903,1252.5398457583547,950.3908598917619,1095.3823529411766,655.9885386819484,468.6669303797468,972.3870014771048,978.7357197258187,475.8243130724396,482.54647160068845,1345.296120348377,534.655704008222,615.0451612903225,523.5991189427313,1454.8824404761904,791.3730266125394,1290.8778920308482,1181.0356012658228,731.2884615384615,752.9572784810126,1137.8567208271788,559.1097046413502,1018.5993048659384,
46.779350541215656,46.299245024021964,40.94504579517069,34.38174807197944,27.205051112447386,40.20510835913313,22.07163323782235,35.8876582278481,27.90546528803545,28.534653465346533,34.92006661115737,36.667814113597245,42.09817893903404,64.79958890030832,62.46912442396313,60.78325991189427,59.81547619047619,41.1957600360848,49.830976863753214,65.8006329113924,45.26538461538462,35.59572784810127,37.301329394387004,42.79606188466948,45.150446871896726,1098.5503746877603,1285.050789293068,1458.5661948376353,1251.9543701799487,954.5237522549609,1088.342879256966,663.5659025787966,478.7523734177215,979.96011816839,978.3899466869764,486.28309741881765,492.44148020654046,1348.4275534441806,536.6207605344296,611.2258064516129,526.333039647577,1459.544642857143,779.8452864230943,1291.426735218509,1182.0055379746836,717.1320512820513,753.1716772151899,1134.3951255539143,558.4367088607595,1026.3545183714002,
45.945878434637805,50.00960878517502,42.46544546211491,33.080976863753214,31.278412507516535,43.10139318885449,23.034383954154727,34.39161392405063,27.471196454948302,29.093678598629094,33.44712739383847,35.239242685025815,42.46872525732383,70.73381294964028,60.0110599078341,66.6273127753304,57.22061011904762,38.15336039693279,51.54755784061697,65.3386075949367,44.537179487179486,32.572784810126585,38.52215657311669,45.637834036568215,47.113207547169814,1093.533721898418,1283.3143445435826,1471.3597002497918,1252.5501285347043,971.3235117257967,1090.2058823529412,667.7098853868195,478.05379746835445,974.1528803545052,982.1073876618431,485.8393005828476,491.9672977624785,1353.507521773555,536.5066803699897,614.4580645161291,526.7718061674009,1472.4512648809523,797.9314388813713,1289.9749357326477,1191.448575949367,708.7141025641025,749.5696202531645,1145.1469719350073,564.106188466948,1033.3584905660377,
48.682764363030806,44.79958819492107,44.73522064945878,32.74614395886889,29.399278412507517,42.56424148606811,21.369627507163322,34.625791139240505,26.80354505169867,27.92916984006093,33.5578684429642,35.37693631669535,45.24703087885986,79.50256937307297,66.49769585253456,75.3215859030837,59.17671130952381,42.47271087054578,46.97043701799486,70.13924050632912,38.385897435897434,32.274525316455694,42.014771048744464,42.729957805907176,46.581429990069516,1081.9941715237303,1285.4564172958133,1468.7901748542881,1249.496143958869,972.8779314491882,1095.9806501547987,680.5637535816619,475.7357594936709,979.9409158050222,980.6740289413557,483.22064945878435,489.46385542168673,1350.9802058590658,528.3792394655704,616.6304147465438,521.0132158590309,1478.171875,798.5169147496617,1294.7551413881747,1196.238924050633,715.8653846153846,745.5276898734177,1137.3094534711965,561.9592123769339,1043.6857000993048,
46.097418817651956,42.557309540150996,38.71606994171524,33.62210796915167,26.480457005411907,40.30727554179567,24.457736389684815,32.87262658227848,31.056129985228953,28.04950495049505,32.02997502081599,33.626506024096386,45.61995249406176,72.41932168550873,61.772350230414744,67.92334801762115,63.84486607142857,42.05277401894452,44.95758354755784,62.636867088607595,42.05384615384615,35.13370253164557,43.91728212703102,44.79113924050633,49.75620655412115,1090.0058284762697,1286.493479752917,1486.59367194005,1235.5327763496143,962.1431148526759,1097.8041795665636,670.4606017191977,479.30142405063293,978.9150664697194,984.959634424981,486.8726061615321,491.53356282271943,1348.7561361836897,525.3730729701953,618.1142857142858,516.6687224669604,1478.1298363095239,802.041948579161,1302.1574550128535,1186.192246835443,696.373076923077,747.5443037974684,1134.324963072378,558.0196905766526,1051.195134061569,
45.28059950041632,44.361702127659576,40.37468776019983,34.146529562982,27.41491280817799,44.752321981424146,20.44914040114613,34.35443037974684,24.15214180206795,25.92079207920792,33.55953372189842,35.14629948364888,38.31591448931116,61.8622816032888,56.85529953917051,57.99471365638767,55.247395833333336,45.2192151556157,46.140745501285345,72.98892405063292,35.728205128205126,30.693037974683545,41.819054652880354,47.4774964838256,46.70059582919563,1083.134887593672,1277.7206588881263,1470.429641965029,1236.7814910025706,962.7426337943475,1098.5866873065015,676.243553008596,495.53322784810126,983.6056129985229,1001.949733434882,502.84179850124895,508.14285714285717,1346.209026128266,513.4542651593011,618.058064516129,506.29162995594714,1489.6715029761904,798.1673432566531,1294.7692802056556,1190.6503164556962,710.9153846153846,739.3805379746835,1142.6506646971934,553.7257383966245,1056.8714001986098,
44.218984179850125,45.538778311599174,41.101582014987514,33.2120822622108,30.156945279615154,42.27244582043344,23.56948424068768,38.26661392405063,26.208271787296898,30.344249809596345,37.377185678601165,39.15748709122203,43.93982581155978,70.56834532374101,66.56405529953918,66.25198237885462,60.10863095238095,39.26116373477672,47.78984575835476,67.11867088607595,38.49487179487179,31.2373417721519,37.472673559822745,44.38466947960619,48.81132075471698,1082.5828476269776,1287.2429649965684,1486.7235636969192,1243.2564267352186,953.780517137703,1099.6176470588234,674.6511461318051,485.5490506329114,984.8892171344165,997.5270373191165,492.2089925062448,496.48106712564544,1363.5859065716547,510.0832476875642,616.6331797235023,503.99295154185023,1481.739955357143,797.3031123139377,1295.8412596401029,1197.6875,718.1038461538461,742.5617088607595,1137.8929098966028,552.7306610407876,1057.9101290963258,
46.51124063280599,45.37817433081675,43.74104912572856,34.6780205655527,30.556825015033073,41.220588235294116,24.29727793696275,41.16534810126582,27.089364844903987,31.0982482863671,40.2089925062448,42.05335628227194,42.01266825019794,70.58478931140802,66.61013824884793,66.1964757709251,62.244419642857146,39.15200721695986,53.97043701799486,67.69382911392405,45.09230769230769,34.99208860759494,37.05317577548006,42.68143459915612,51.64150943396226,1082.8634471273938,1286.7124227865477,1475.4762697751873,1262.723650385604,961.5484064942874,1089.8885448916408,661.3409742120344,481.5126582278481,968.910635155096,997.6344249809596,488.30474604496254,492.4061962134251,1354.8107680126682,497.33812949640287,614.2129032258065,490.68370044052864,1476.8965773809523,800.7929634641407,1287.1960154241644,1198.4382911392406,710.9538461538461,738.2982594936709,1138.7688330871492,550.604781997187,1067.824230387289,
51.1706910907577,45.08647906657515,44.661115736885925,37.32262210796915,39.94888755261575,57.84442724458204,27.606017191977077,35.57199367088607,33.01772525849335,31.07083015993907,34.54954204829309,36.295180722891565,41.46239113222486,76.14799588900308,63.193548387096776,71.5215859030837,58.387276785714285,39.78529544429409,47.401028277634964,55.361550632911396,54.15769230769231,31.331487341772153,41.339734121122596,45.90225035161744,50.26216484607746,1095.925895087427,1281.866163349348,1485.9958368026644,1261.646529562982,964.7841250751653,1089.6191950464397,661.3653295128939,466.74129746835445,968.8485967503693,992.4386900228484,473.3896752706078,476.9543889845095,1355.9422011084719,501.0174717368962,600.4930875576036,492.90837004405284,1487.2213541666667,801.8335588633288,1268.5758354755785,1194.2816455696202,720.8576923076923,722.007911392405,1135.6240768094535,548.8473980309424,1066.1216484607746,
47.59367194004996,44.219629375428966,39.039134054954204,36.43251928020565,28.81840048105833,41.13157894736842,19.12320916905444,27.870253164556964,30.801329394387,23.494287890327495,27.05661948376353,28.394148020654043,38.26049089469517,71.13360739979446,57.49493087557604,66.81762114537445,60.098958333333336,42.207487595850246,42.26413881748072,58.414556962025316,32.8474358974359,31.496835443037973,57.5864106351551,41.38748241912799,45.54816285998014,1096.865112406328,1284.3040494166094,1489.5761865112406,1267.1703084832905,973.5249549007817,1088.780959752322,661.6045845272206,465.04430379746833,967.731905465288,986.9291698400609,471.66361365528724,475.2263339070568,1350.5534441805225,505.0554984583762,609.76866359447,499.6801762114537,1483.623511904762,802.9603067207938,1259.9942159383033,1191.5617088607594,715.2038461538461,725.7294303797469,1128.4556868537666,549.79676511955,1075.5923535253228,
46.25645295587011,44.172271791352095,44.62364696086595,36.017352185089976,29.512327119663258,47.06733746130031,23.91977077363897,42.313291139240505,30.69645494830133,30.399086062452398,41.355537052456285,43.6144578313253,46.11638954869359,79.90853031860226,75.70506912442396,75.15859030837004,60.18377976190476,47.10148849797023,50.8194087403599,76.83148734177215,41.68333333333333,35.82199367088607,42.67651403249631,48.49789029535865,47.611717974180735,1104.577851790175,1290.723404255319,1500.842631140716,1261.8412596401029,971.8238123872519,1096.4349845201239,652.4727793696275,472.6004746835443,968.4194977843426,989.897182025895,478.8293089092423,482.1798623063683,1351.3760886777513,503.7821171634121,609.2663594470046,500.26431718061673,1477.835193452381,802.06450157871,1257.3772493573265,1192.7199367088608,714.6948717948718,715.6724683544304,1125.0457902511077,548.0773558368495,1066.9458788480636,
45.430474604496254,43.94783802333562,40.445462114904245,37.7814910025707,33.088394467829225,53.56578947368421,22.634670487106018,36.375,30.220088626292466,26.975628332063977,35.4188176519567,36.98881239242685,41.48456057007126,74.72867420349435,69.14285714285714,69.91894273127754,62.37983630952381,52.90482634190347,50.660668380462724,92.58623417721519,39.771794871794874,35.611550632911396,39.745937961595274,45.80520393811533,53.98857994041708,1100.5428809325563,1280.780370624571,1495.3721898417984,1250.4466580976864,970.864101022249,1090.251547987616,653.3975644699141,478.621835443038,964.5443131462334,983.3282559025133,484.9408825978351,488.250430292599,1357.808392715756,508.53031860226105,611.489400921659,504.5735682819383,1462.578125,803.212449255751,1238.464652956298,1176.501582278481,711.3551282051282,711.2254746835443,1111.658788774003,552.4803094233474,1064.1261171797419,
45.05079100749376,40.268359643102265,36.37468776019983,35.20437017994858,31.277811184606133,43.44814241486068,21.41618911174785,39.1503164556962,26.351550960118168,28.896420411271897,38.08076602830974,40.197934595524956,42.42280285035629,70.52415210688592,62.57511520737327,65.76916299559471,68.7890625,42.19485791610284,47.95822622107969,56.388449367088604,31.21153846153846,28.000791139240505,43.313884785819795,49.277074542897324,51.15243296921549,1101.2239800166528,1280.0384351407001,1497.5728559533723,1229.5372750642673,981.9993986770896,1088.7863777089783,649.211318051576,474.98180379746833,963.1137370753323,984.6626047220107,481.03413821815155,484.4225473321859,1363.4212193190815,502.81500513874613,608.8654377880184,499.6114537444934,1457.904017857143,787.1150202976996,1239.526349614396,1176.693829113924,699.3076923076923,713.9604430379746,1118.129246676514,552.260900140647,1055.7939424031777,
