G1,G2,G3,G4,G5,G6,G7,B1,B2,B3,B4,B5,B6,B7,T1,T2,T3,T4,T5,T6,T7,
2.8798901853122856,3.2073520964962663,4.355398457583547,4.660404624277457,2.9802058590657166,2.6790865384615383,2.849769585253456,2.8894989704873026,3.7507179781734634,4.136889460154242,4.141618497109826,4.064133016627078,3.0997596153846154,4.3511520737327185,4.95264241592313,5.004595060310167,5.204370179948586,5.35645472061657,5.098970704671418,4.266826923076923,5.32073732718894,
2.8490048043925875,3.29350947731189,4.416452442159383,4.6324662813102115,3.3618368962787013,2.9603365384615383,3.217511520737327,2.986959505833905,3.514072372199885,4.210154241645244,4.219653179190751,4.133808392715756,3.0228365384615383,4.27557603686636,5.275909402882635,5.457782883400345,5.467866323907455,5.494701348747592,4.977038796516231,4.8485576923076925,5.297695852534562,
2.7940974605353466,3.3124641010913267,4.359897172236503,4.799614643545279,3.0205859065716547,3.248798076923077,3.31889400921659,2.9231297185998626,3.938541068351522,4.053984575835476,4.101637764932563,3.997624703087886,3.248798076923077,4.011059907834102,4.726149622512011,5.0798391728891445,5.62853470437018,5.699421965317919,5.140934283452098,4.907451923076923,5.7290322580645165,
3.0102951269732325,3.122917863296956,4.131105398457583,4.510597302504817,3.0007917656373713,2.860576923076923,2.8829493087557605,2.94646533973919,3.8747846065479608,4.259640102827763,4.3468208092485545,3.705463182897862,2.824519230769231,4.393548387096774,4.759780370624571,5.093624353819644,5.474935732647815,5.513005780346821,5.11243072050673,4.427884615384615,5.4,
2.8812628689087165,3.035611717403791,4.223007712082262,4.595857418111754,3.380047505938242,3.121394230769231,2.9640552995391705,3.1256005490734386,3.812751292360712,4.178020565552699,4.22495183044316,3.9073634204275534,3.4555288461538463,4.470046082949309,4.787234042553192,5.008615738081562,5.374035989717224,5.3795761078998074,5.111638954869359,4.8076923076923075,5.557603686635945,
3.2010981468771447,3.25157955198162,4.376606683804627,4.684007707129094,2.9889152810768014,2.8197115384615383,3.248847926267281,3.1880576527110502,4.00746697300402,4.015424164524422,4.0611753371868975,3.688044338875693,3.1899038461538463,4.1815668202764975,4.6753603294440635,4.9115450890292935,5.051413881748072,5.121387283236994,5.524148851939826,4.574519230769231,5.597235023041475,
2.8208647906657514,2.997128087306146,4.531491002570694,4.7634874759152215,2.8186856690419635,3.0204326923076925,2.7815668202764976,3.1949210706932054,3.701895462377944,4.304627249357327,4.386319845857418,3.882818685669042,2.9711538461538463,4.379723502304148,5.035689773507206,4.721998851234923,4.900385604113111,5.029865125240848,4.904988123515439,5.019230769230769,5.852534562211981,
2.796156485929993,2.9695577254451466,4.527634961439588,4.75626204238921,3.0364212193190814,3.0540865384615383,3.1327188940092165,3.0816746739876457,3.8856978747846065,4.226221079691516,4.222543352601156,3.878068091844814,3.25,4.632258064516129,4.44337680164722,4.721424468696152,4.775064267352185,4.774084778420039,5.454473475851148,4.34375,5.28110599078341,
2.8421413864104323,3.199310740953475,4.179948586118252,4.448458574181117,3.0174188440221696,2.921875,2.8617511520737327,2.9080301990391213,3.5508328546812176,4.012210796915167,4.047206165703275,4.2240696753760885,3.1514423076923075,4.456221198156682,4.654770075497598,5.000574382538771,5.240359897172237,5.309248554913295,5.118764845605701,4.664663461538462,5.587096774193548,
3.1640356897735074,3.269959793222286,4.3573264781491,4.636319845857418,2.8329374505146476,2.7211538461538463,2.873732718894009,3.118050789293068,3.611143021252154,4.124678663239075,4.159441233140655,4.131433095803642,3.4350961538461537,4.1815668202764975,4.699382292381606,5.064330844342332,4.947943444730077,5.095375722543353,5.043547110055424,4.336538461538462,5.581566820276498,
2.79821551132464,3.0689259046524984,3.730719794344473,3.979287090558767,3.2343626286619163,2.6514423076923075,2.897695852534562,3.056280027453672,3.6967260195290064,4.095758354755784,4.129094412331407,3.702296120348377,3.313701923076923,4.47741935483871,4.792724776938916,5.053417576105686,5.546272493573265,5.56888246628131,5.294536817102138,4.078125,5.6331797235023044,
2.9951956074124912,3.388856978747846,4.998071979434448,5.268304431599229,3.013460015835313,2.7944711538461537,3.271889400921659,3.05353466026081,3.748994830557151,3.930591259640103,3.991329479768786,3.954869358669834,3.3533653846153846,4.902304147465438,4.724090597117365,5.922458357265939,4.818766066838046,4.897880539499036,4.8511480601741885,4.413461538461538,5.463594470046083,
3.223061084420041,3.0212521539345203,4.046915167095116,4.339113680154143,2.9730799683293747,2.7596153846153846,3.1474654377880182,3.1015785861358958,3.836875358989087,4.341902313624678,4.435452793834297,3.924782264449723,3.5913461538461537,4.357603686635945,4.681537405628003,4.963239517518668,5.183161953727506,5.312138728323699,5.330166270783848,4.605769230769231,5.714285714285714,
3.2100205902539463,3.263641585295807,4.365681233933162,4.690269749518304,2.9683293745051467,2.8413461538461537,2.897695852534562,2.8531228551818804,3.652498564043653,4.2384318766066835,4.246146435452794,3.833729216152019,3.3413461538461537,4.6811059907834105,4.783802333562114,4.95807007466973,5.118894601542417,5.169556840077071,4.980205859065716,4.46875,5.968663594470046,
3.024021962937543,3.0310166570936246,4.179948586118252,4.322254335260116,3.14806017418844,3.0084134615384617,3.4838709677419355,3.0912834591626632,3.88110281447444,4.29305912596401,4.290944123314065,3.937450514647664,3.5084134615384617,4.849769585253457,5.056280027453672,4.973578403216543,5.318766066838046,5.425818882466281,4.850356294536817,5.097355769230769,5.606451612903226,
3.0610844200411806,3.368753589890867,4.599614395886889,4.867052023121388,2.866191607284244,2.5108173076923075,2.912442396313364,3.26149622512011,3.9506031016657093,4.146529562982005,4.167630057803469,3.704671417260491,3.4891826923076925,4.6894009216589865,4.819492107069321,5.138426191843768,5.205655526992288,5.277456647398844,5.2501979414093425,4.646634615384615,5.415668202764977,
2.861358956760467,3.1338311315336016,4.843187660668381,5.078516377649326,3.1322248614410135,3.1514423076923075,2.984331797235023,3.014413177762526,3.723147616312464,4.131105398457583,4.153660886319845,3.9659540775930324,3.454326923076923,4.418433179723502,4.717227179135209,5.133256748994831,5.491645244215938,5.636319845857418,5.18923198733175,4.543269230769231,5.6,
3.0267673301304048,3.4078116025272833,4.063624678663239,4.258670520231214,3.07125890736342,3.3016826923076925,3.1944700460829494,3.0164722031571722,3.989661114302125,4.001928020565552,4.0342003853564545,4.163103721298496,3.5084134615384617,4.550230414746544,4.750171585449554,5.168868466398622,5.976221079691516,6.047206165703275,5.311163895486936,4.765625,5.67741935483871,
2.8881262868908717,3.1694428489373925,3.833547557840617,4.095375722543353,3.0205859065716547,2.715144230769231,3.351152073732719,2.9279341111873713,3.9276278001148763,4.6947300771208225,4.676300578034682,3.8891528107680124,3.1430288461538463,4.872811059907834,4.842827728208648,4.74842044801838,4.933804627249358,4.910404624277457,4.988915281076801,4.537259615384615,6.139170506912443,
3.0123541523678794,3.273406088454911,4.368894601542417,4.590077071290944,2.958036421219319,2.875,3.2,3.039121482498284,4.168868466398622,4.4575835475578405,4.468208092485549,3.885193982581156,3.311298076923077,4.825806451612904,4.624571036376115,5.338885697874785,5.4241645244215935,5.4657996146435455,5.391132224861441,4.643028846153846,5.512442396313364,
3.4028826355525053,3.1746122917863295,4.327120822622108,4.449421965317919,2.9960411718131432,2.7896634615384617,3.2433179723502303,3.0851063829787235,3.738655944859276,4.4781491002570695,4.528901734104046,4.2858273950910535,3.6189903846153846,4.6571428571428575,4.943719972546328,5.582998276852384,5.151028277634961,5.269749518304431,5.319081551860649,5.419471153846154,6.364976958525346,
3.1482498284145506,3.052268811028145,3.87146529562982,4.107418111753372,3.22486144101346,3.3882211538461537,3.1142857142857143,2.9526424159231297,4.394600804135554,4.291131105398458,4.254335260115607,4.513855898653999,3.3064903846153846,4.336405529953917,4.606726149622512,5.2027570361860995,5.313624678663239,5.40655105973025,5.012668250197941,4.596153846153846,5.389861751152074,
3.088538091969801,3.0700746697300403,4.281491002570694,4.5342003853564545,3.393507521773555,2.983173076923077,3.5133640552995393,2.8359643102264926,3.707639287765652,4.516066838046273,4.495664739884393,3.969912905779889,3.3197115384615383,5.105069124423963,5.239533287577213,5.376794945433659,4.875321336760925,5.008188824662813,5.460807600950119,4.610576923076923,5.502304147465438,
2.9087165408373368,3.2188397472716828,4.472365038560412,4.606936416184971,3.222486144101346,2.8497596153846154,3.2746543778801844,3.017844886753603,4.260769672601953,4.318766066838046,4.31888246628131,4.278701504354711,3.5625,4.629493087557604,4.638297872340425,5.057438253877082,4.956298200514139,5.161368015414258,5.4362628661916075,5.030048076923077,5.431336405529954,
3.050102951269732,2.9276278001148763,4.438946015424165,4.7514450867052025,3.1559778305621538,2.6478365384615383,3.3732718894009217,2.9615648592999313,4.514072372199885,4.001928020565552,4.059248554913295,4.076009501187649,3.704326923076923,5.28110599078341,5.238846945778998,5.614014933946008,5.339331619537275,5.4479768786127165,5.626286619160728,4.628605769230769,6.421198156682028,
3.1338366506520248,3.597357840321654,4.804627249357327,5.008188824662813,2.8163103721298497,3.137019230769231,3.208294930875576,3.142072752230611,3.9856404365307294,4.2538560411311055,4.377167630057803,4.26603325415677,3.5228365384615383,4.507834101382488,4.853122855181881,5.655944859276278,5.241645244215938,5.330443159922929,5.493269992082344,4.251201923076923,5.836866359447004,
3.1805078929306796,2.944859276278001,4.49293059125964,4.726396917148362,3.049089469517023,2.972355769230769,3.0866359447004608,3.0912834591626632,4.260195290063182,3.7429305912596402,3.890655105973025,4.01187648456057,3.972355769230769,4.941013824884792,4.6897735072065885,4.882825962090752,5.019922879177378,5.202793834296725,5.650039588281868,4.610576923076923,5.226728110599078,
3.084420041180508,3.1688684663986213,4.492287917737789,4.723506743737958,3.147268408551069,2.862980769230769,3.2608294930875577,3.224433768016472,4.122917863296956,3.937017994858612,4.078034682080925,4.000791765637372,3.8040865384615383,4.446082949308756,5.0535346602608096,5.6995979322228605,4.95694087403599,5.005780346820809,6.156769596199525,4.8173076923076925,5.632258064516129,
3.0912834591626632,3.1085582998276853,4.293701799485861,4.441233140655106,3.041963578780681,3.0096153846153846,3.0792626728110597,3.041866849691146,4.6226306720275705,4.118894601542417,4.232177263969171,4.45526524148852,3.5048076923076925,5.402764976958525,4.571036376115305,5.345203905801264,4.897172236503856,5.038535645472062,5.805225653206651,4.724759615384615,5.67741935483871,
3.177076183939602,3.424468696151637,4.933804627249358,5.103564547206166,3.0783847980997625,2.9002403846153846,3.1382488479262673,3.1619766643788605,4.313612866168868,3.93573264781491,4.060211946050097,4.15360253365004,3.316105769230769,4.823041474654378,4.59643102264928,5.366456059735784,4.927377892030848,5.026974951830443,5.943784639746635,4.997596153846154,5.662672811059908,
3.122168840082361,3.261344055140724,4.6613110539845755,4.980732177263969,3.1060965954077595,3.2115384615384617,2.9631336405529956,3.2759094028826357,3.9597932222860424,4.387532133676093,4.486030828516378,4.011084718923199,3.579326923076923,4.907834101382488,4.636925188743994,5.7639287765651925,5.413881748071979,5.540944123314065,5.3119556611243075,5.368990384615385,6.031336405529954,
2.9615648592999313,3.407237219988512,4.656169665809768,4.893063583815029,2.950910530482977,3.0228365384615383,3.193548387096774,3.060398078242965,3.9345203905801265,3.86439588688946,4.0876685934489405,3.983372921615202,3.469951923076923,4.740092165898617,4.91901166781057,5.249856404365307,5.429948586118252,5.541907514450867,5.18923198733175,5.0204326923076925,6.260829493087558,
3.3788606726149624,3.402642159678346,4.223007712082262,4.564547206165703,3.0197941409342834,2.6923076923076925,3.2184331797235024,3.1976664378860673,4.068925904652499,3.853470437017995,3.954238921001927,4.15993665874901,4.396634615384615,5.1410138248847925,5.233356211393274,5.380241240666284,5.241645244215938,5.398843930635838,5.628661916072843,5.540865384615385,6.0442396313364055,
2.9835277968428278,3.4106835152211374,4.4961439588688945,4.798169556840077,3.1417260490894696,3.0673076923076925,3.345622119815668,3.1379547014413176,4.152211372774268,3.9993573264781492,4.1204238921001926,3.9778305621536023,3.9086538461538463,5.288479262672811,4.787920384351407,5.144170017231477,5.489717223650386,5.6295761078998074,5.352335708630245,5.144230769230769,5.92442396313364,
2.8716540837336995,3.2372199885123494,4.417095115681234,4.831888246628131,3.4228028503562946,3.0841346153846154,3.4138248847926267,3.001372683596431,4.564043653072947,4.210154241645244,4.305876685934489,4.065716547901821,4.170673076923077,5.2866359447004605,5.070006863417982,5.539919586444572,5.433804627249358,5.584296724470135,5.415676959619953,5.673076923076923,5.622119815668203,
2.9828414550446123,3.400919012062033,4.563624678663239,4.920038535645472,3.0918448139350754,3.003605769230769,3.352995391705069,3.1283459162663005,4.389431361286617,3.901670951156812,4.000481695568401,4.019002375296912,4.3485576923076925,4.509677419354839,5.305422100205902,5.493968983342906,5.604113110539846,5.75,5.327790973871734,4.808894230769231,5.671889400921659,
2.96636925188744,3.5720850086157383,4.4652956298200515,4.827552986512524,2.9619952494061756,3.0216346153846154,3.1152073732718892,3.0583390528483183,5.291211947156807,3.908097686375321,3.96868978805395,3.96437054631829,4.3545673076923075,5.062672811059908,4.840082361015786,5.008615738081562,5.123393316195373,5.3526011560693645,5.452098178939034,5.310096153846154,5.413824884792627,
2.8874399450926562,3.43365881677197,3.9061696658097684,4.36897880539499,2.817102137767221,2.7247596153846154,3.5188940092165897,3.2312971859986273,4.624353819643883,3.9916452442159382,4.085260115606936,4.14172604908947,4.485576923076923,4.539170506912442,4.490734385724091,5.34290637564618,5.260282776349614,5.481695568400771,5.465558194774347,5.111778846153846,5.7944700460829495,
2.880576527110501,4.298104537622057,4.553341902313624,4.928709055876686,2.861441013460016,2.6514423076923075,3.104147465437788,3.280713795470144,4.727742676622631,3.86439588688946,3.9720616570327554,4.069675376088678,4.358173076923077,4.736405529953917,4.929993136582018,5.959793222286042,5.363110539845758,5.469653179190751,5.559778305621536,5.3858173076923075,5.970506912442397,
2.9601921757035004,4.488225157955198,4.3129820051413885,4.60645472061657,3.192399049881235,2.951923076923077,3.214746543778802,3.264927934111187,5.372199885123492,4.0886889460154245,4.188342967244702,4.156769596199525,4.115384615384615,5.613824884792627,5.0638297872340425,5.609419873635842,5.870822622107969,5.999518304431599,4.945368171021378,5.1201923076923075,5.544700460829493,
2.9430336307481126,4.777713957495692,4.939588688946015,5.23747591522158,3.0997624703087885,2.9579326923076925,3.174193548387097,3.5216197666437887,6.452613440551407,4.2538560411311055,4.403660886319845,3.9588281868566906,4.014423076923077,5.3105990783410135,4.527796842827728,6.590465249856404,5.045629820051414,5.192196531791907,4.760886777513856,4.985576923076923,5.950230414746544,
3.1928620452985585,5.579551981619759,4.655526992287918,5.046242774566474,2.9659540775930324,3.0733173076923075,3.3926267281105993,3.161290322580645,7.0758184951177485,4.095115681233933,4.220134874759152,3.728424386381631,4.328125,5.4,4.385037748798902,6.849511774842044,5.062339331619537,5.253853564547206,5.317498020585907,4.743990384615385,5.584331797235023,
3.0205902539464655,5.469270534175761,5.149100257069409,5.499036608863198,2.76326207442597,2.855769230769231,3.3400921658986173,3.8476321207961566,6.710511200459506,4.226221079691516,4.364161849710983,3.781472684085511,4.383413461538462,5.390783410138249,4.501715854495539,6.651349798966112,5.609897172236503,5.745664739884393,5.3119556611243075,4.811298076923077,5.982488479262673,
3.22168840082361,5.04192992533027,5.376606683804627,5.809248554913295,2.9081551860649246,2.7728365384615383,3.361290322580645,3.44955387783116,6.765077541642734,4.736503856041131,4.803468208092486,3.812351543942993,4.355769230769231,5.2543778801843315,4.698009608785175,6.665709362435382,5.230077120822622,5.294797687861272,5.6421219319081555,5.222355769230769,6.104147465437788,
3.127659574468085,4.396898334290637,5.4318766066838045,5.866570327552987,3.0055423594615993,2.765625,3.4829493087557606,3.122168840082361,5.890292935094773,4.536632390745501,4.579961464354528,3.9802058590657166,5.1766826923076925,5.75852534562212,5.251887439945093,6.278001148765077,5.415809768637532,5.538535645472062,5.423594615993665,5.074519230769231,5.712442396313364,
3.36238846945779,4.349224583572659,3.2750642673521853,3.3911368015414256,2.7996832937450513,2.9122596153846154,3.375115207373272,3.1379547014413176,5.796668581275129,3.940231362467866,3.998073217726397,4.475059382422803,4.175480769230769,5.223041474654378,4.820178448867536,5.685812751292361,7.002570694087404,7.196531791907514,5.075217735550277,4.96875,6.022119815668203,
3.139327385037749,4.567489948305571,3.3875321336760926,3.393063583815029,3.159144893111639,2.7295673076923075,3.282027649769585,3.307481125600549,5.9201608271108555,4.176092544987147,4.252408477842004,4.091844813935075,4.358173076923077,5.55668202764977,4.631434454358271,5.903503733486502,7.525706940874036,7.7755298651252405,4.925574030087094,5.506009615384615,5.6894009216589865,
3.002745367192862,4.74095347501436,3.1818766066838045,3.1396917148362236,3.1021377672209027,3.28125,3.5087557603686634,3.092656142759094,6.912119471568064,4.1073264781491,4.119460500963391,4.2304038004750595,4.5264423076923075,5.501382488479263,4.641043239533287,6.4313612866168866,7.81426735218509,8.028420038535646,5.8186856690419635,4.810096153846154,5.349308755760369,
2.656142759094029,6.249282021826536,3.1818766066838045,3.189306358381503,3.058590657165479,3.1117788461538463,3.169585253456221,3.293754289636239,7.522113727742677,4.23521850899743,4.268304431599229,4.444972288202692,4.587740384615385,5.626728110599078,4.909402882635552,6.307294658242389,7.614395886889461,7.83092485549133,5.604117181314331,4.431490384615385,5.2866359447004605,
3.050102951269732,4.817346352670879,2.9344473007712084,3.066955684007707,3.0649247822644496,2.7319711538461537,3.810138248847926,3.1338366506520248,6.748994830557151,4.152313624678663,4.129094412331407,3.8052256532066506,4.415865384615385,5.64147465437788,5.06726149622512,6.421022400919012,7.733933161953727,7.997109826589595,5.903404592240697,4.5985576923076925,5.849769585253457,
3.185312285518188,4.5146467547386555,3.141388174807198,3.1608863198458574,2.990498812351544,2.8064903846153846,3.1797235023041477,3.4646533973919014,6.448592762780011,4.571979434447301,4.543352601156069,4.193190815518607,5.0360576923076925,5.597235023041475,4.667124227865477,6.673750717978174,7.609254498714653,7.823699421965318,5.477434679334917,5.465144230769231,6.355760368663595,
2.9492107069320523,5.1757610568638714,3.0475578406169666,3.085741811175337,2.934283452098179,2.6634615384615383,3.1797235023041477,3.461908030199039,7.556576680068926,4.132390745501286,4.154624277456647,4.152810768012668,4.919471153846154,5.539170506912442,4.724090597117365,6.4543365881677195,7.418380462724936,7.703275529865126,4.937450514647664,5.177884615384615,5.951152073732719,
3.1173644474948525,5.49684089603676,3.322622107969152,3.3848747591522157,2.9889152810768014,2.8329326923076925,3.2101382488479264,3.664378860672615,7.48248133256749,4.299485861182519,4.289980732177264,4.243072050673001,4.5420673076923075,5.561290322580645,4.747426218256692,6.291211947156807,7.603470437017995,7.827071290944123,5.642913697545526,5.164663461538462,5.426728110599078,
2.864104323953329,5.297530155083286,3.141388174807198,3.1502890173410405,2.954869358669834,2.730769230769231,3.574193548387097,3.453671928620453,6.954049396898334,3.8136246786632393,3.863680154142582,4.426761678543151,4.5673076923076925,5.142857142857143,4.710363761153054,6.306145893164848,7.690231362467866,7.918111753371869,5.300870942201109,5.094951923076923,6.6,
2.945092656142759,5.874784606547961,3.1002570694087406,3.0891136801541426,2.8590657165479016,2.8076923076923075,3.2599078341013823,3.44955387783116,6.855829982768523,4.277634961439588,4.291907514450867,4.013460015835313,4.891826923076923,5.478341013824885,4.85175017158545,6.205628948879954,7.504498714652956,7.6175337186897885,5.738717339667458,5.075721153846154,5.822119815668203,
2.9540150995195606,5.45491097070649,3.2782776349614395,3.2870905587668595,3.0332541567695963,2.985576923076923,3.319815668202765,3.331503088538092,6.36358414704193,4.1818766066838045,4.240366088631984,4.072050673000792,4.849759615384615,5.647004608294931,4.687028140013727,5.739230327398047,8.230077120822623,8.307803468208093,5.626286619160728,4.921875,6.151152073732719,
3.0480439258750858,4.737507179781734,3.242287917737789,3.2866088631984587,3.1243072050673,3.246394230769231,3.2294930875576036,3.4783802333562113,6.3940264215967835,4.429305912596401,4.44990366088632,3.9754552652414885,5.034855769230769,5.417511520737327,5.054221002059025,6.0551407237219985,7.651028277634961,7.904624277456647,5.356294536817102,5.132211538461538,6.408294930875576,
3.323266986959506,4.798966111430213,3.052056555269923,3.1247591522157996,2.9493269992082345,3.4170673076923075,3.2691244239631336,3.51681537405628,5.885123492245835,4.396529562982005,4.464354527938343,4.54473475851148,4.9951923076923075,5.0764976958525345,5.269732326698696,6.147616312464101,7.848971722365039,8.01830443159923,5.555027711797308,5.5204326923076925,6.434101382488479,
2.905971173644475,4.074095347501436,3.2493573264781492,3.277456647398844,2.8725257323832145,2.905048076923077,3.3142857142857145,3.88538091969801,5.526708788052844,4.46401028277635,4.5520231213872835,4.33729216152019,5.1298076923076925,5.614746543778802,5.29512697323267,5.7639287765651925,7.22172236503856,7.563583815028902,6.24228028503563,5.234375,5.929953917050692,
2.9519560741249142,4.3337162550258475,3.0366323907455013,3.0602119460500963,3.3428345209817896,3.0889423076923075,3.2294930875576036,3.8421413864104323,5.280298678920161,3.9929305912596402,4.13728323699422,4.730799683293745,4.788461538461538,5.638709677419355,4.788606726149623,5.876507754164273,7.53598971722365,7.898843930635838,5.632620744259699,4.759615384615385,5.980645161290322,
2.810569663692519,4.574382538770822,3.224293059125964,3.2634874759152215,3.267616785431512,3.2295673076923075,3.3410138248847927,3.6087851750171587,5.449167145318782,4.221079691516709,4.368497109826589,4.460015835312747,5.126201923076923,5.066359447004609,5.492107069320522,6.479035037334865,7.788560411311054,8.115125240847783,5.984956452889945,4.6875,6.009216589861751,
3.06726149622512,4.177484204480184,3.146529562982005,3.2027938342967244,2.8558986539984166,2.8028846153846154,3.2746543778801844,4.0,5.865594485927628,4.472365038560412,4.61271676300578,4.5114806017418845,5.474759615384615,5.408294930875576,5.037062457103637,6.074669730040207,8.148457583547557,8.45616570327553,5.8416468725257324,4.711538461538462,5.611981566820276,
3.0233356211393274,4.289488799540494,3.269922879177378,3.352119460500963,3.1789390340459223,2.75,3.016589861751152,3.8812628689087165,5.784606547960942,4.32840616966581,4.454238921001926,4.595407759303246,4.883413461538462,5.512442396313364,5.395332875772135,6.123492245835727,8.010925449871465,8.215317919075144,5.6452889944576405,5.045673076923077,6.117972350230414,
3.4447494852436513,4.419299253302699,3.1625964010282774,3.279383429672447,3.3285827395091054,2.7548076923076925,3.4543778801843317,3.706245710363761,5.684663986214819,4.744215938303342,4.9393063583815024,4.6880443388756925,5.903846153846154,5.211981566820277,5.194921070693205,6.2130959218839745,7.929948586118252,8.034200385356455,5.727632620744259,5.512019230769231,5.841474654377881,
3.0260809883321893,5.096496266513498,3.2917737789203083,3.3603082851637764,3.0245447347585115,3.3341346153846154,3.1142857142857143,3.413177762525738,6.10511200459506,4.3181233933161955,4.508188824662813,4.616785431512272,4.840144230769231,5.208294930875576,5.273164035689773,6.11889718552556,8.415167095115681,8.621868978805395,6.689627870150435,5.122596153846154,6.0525345622119815,
3.0377487989018532,4.451464675473866,3.380462724935733,3.453275529865125,2.9968329374505145,2.8052884615384617,3.1483870967741936,4.052161976664379,5.331418724870764,4.3129820051413885,4.447013487475915,4.7759303246239115,5.539663461538462,5.364055299539171,5.347288949897049,5.775416427340609,8.053984575835475,8.16184971098266,6.046714172604909,5.438701923076923,5.63963133640553,
3.116678105696637,4.6829408385985065,3.0655526992287916,3.19364161849711,3.0316706254948533,3.282451923076923,3.305990783410138,3.5531914893617023,5.876507754164273,4.133676092544987,4.409922928709056,4.385589865399842,5.336538461538462,5.582488479262673,5.487302676733013,6.222286042504308,7.339974293059126,7.563583815028902,6.489311163895487,5.1983173076923075,5.653456221198157,
3.177076183939602,4.747846065479609,3.170951156812339,3.251926782273603,2.879651623119557,2.8257211538461537,3.104147465437788,3.840082361015786,5.949454336588167,4.405526992287918,4.619942196531792,4.522565320665083,5.290865384615385,5.666359447004608,5.428277282086479,6.071223434807582,7.905526992287918,7.916184971098266,6.091053048297704,4.652644230769231,5.51705069124424,
2.9588194921070694,5.248133256748995,11.208226221079691,11.616088631984585,3.3151227236737926,2.621394230769231,3.469124423963134,4.086479066575154,5.388282596209075,4.7024421593830334,4.808766859344894,4.285035629453682,5.492788461538462,5.208294930875576,5.515442690459849,6.457782883400345,6.690231362467866,6.914739884393064,6.527315914489312,5.540865384615385,5.707834101382488,
2.9910775566231984,5.248707639287765,6.750642673521851,7.131502890173411,3.0696753760886777,3.157451923076923,3.4949308755760367,3.9265614275909404,5.674899483055715,4.109254498714653,4.348747591522158,4.8186856690419635,5.320913461538462,6.055299539170507,5.601235415236788,6.039058012636416,6.776992287917738,6.878612716763006,6.897862232779097,5.355769230769231,6.48110599078341,
2.9457789979409745,4.1591039632395175,6.80719794344473,7.183526011560693,3.2589073634204277,2.9435096153846154,3.3078341013824883,3.7954701441317775,4.886272257323378,4.2538560411311055,4.455684007707129,4.477434679334917,5.233173076923077,5.415668202764977,5.380919698009609,6.113727742676622,6.187660668380463,6.190751445086705,6.334125098970705,5.400240384615385,6.429493087557604,
2.8538091969800963,4.449741527857553,6.500642673521851,6.86271676300578,3.1045130641330165,3.234375,3.5695852534562214,4.238160603980782,5.422745548535325,4.3001285347043705,4.423410404624278,4.921615201900238,4.919471153846154,5.145622119815668,5.586822237474262,5.9885123492245835,5.4884318766066835,5.4865125240847785,6.494061757719715,5.673076923076923,6.123502304147466,
3.262868908716541,4.183802412406663,5.710796915167095,6.1382466281310215,3.075217735550277,2.777644230769231,3.1834101382488478,4.280027453671929,5.192992533026996,4.423521850899743,4.610789980732177,4.002375296912114,5.431490384615385,5.63963133640553,6.490048043925875,5.886272257323378,5.584190231362468,5.6772639691714835,6.584323040380047,5.655048076923077,5.8,
3.0830473575840767,4.045376220562895,5.823907455012853,6.165703275529865,3.0221694378463977,3.2884615384615383,3.5235023041474656,4.0109814687714485,5.668006892590466,4.232005141388175,4.458574181117534,4.466349960411718,5.177884615384615,5.316129032258065,5.695950583390529,6.6059735784032165,5.517352185089974,5.626204238921002,6.685669041963579,5.965144230769231,6.00184331797235,
2.877831159917639,4.3210798391728895,5.920308483290489,6.2663776493256265,2.990498812351544,3.1923076923076925,3.095852534562212,3.904598490048044,5.697874784606548,4.336760925449871,4.504335260115607,4.866983372921615,5.28125,5.435023041474654,5.6575154426904595,5.935094773118897,6.323907455012853,6.285163776493256,6.226444972288203,5.2764423076923075,6.405529953917051,
2.9375428963623884,4.406088454910971,4.867609254498714,5.083815028901734,3.3594615993665875,3.092548076923077,3.2608294930875577,4.061770761839396,5.395749569213096,4.402956298200514,4.570809248554913,4.638163103721299,5.388221153846154,5.295852534562212,5.975291695264241,6.767375071797817,5.629820051413882,5.752890173410405,6.600950118764845,5.508413461538462,5.747465437788018,
2.986959505833905,6.123492245835727,4.77827763496144,4.976878612716763,2.9714964370546317,2.9615384615384617,3.6359447004608296,3.8668496911461907,6.738081562320505,4.424807197943445,4.5520231213872835,4.197149643705464,5.115384615384615,5.346543778801843,6.089224433768017,6.802412406662837,6.221079691516709,6.182562620423892,6.552652414885194,5.335336538461538,5.2783410138248845,
2.911461908030199,5.69902354968409,5.226863753213368,5.433526011560693,3.0554235946159936,3.105769230769231,3.286635944700461,4.256005490734386,6.7639287765651925,4.668380462724936,4.77504816955684,4.382422802850356,5.441105769230769,5.138248847926267,6.251201098146877,6.507754164273406,5.467866323907455,5.527456647398844,6.186064924782264,5.018028846153846,5.355760368663595,
3.277968428277282,5.35669155657668,4.848971722365039,5.008670520231214,3.0387965162311956,3.2860576923076925,3.2599078341013823,3.967741935483871,6.207352096496266,4.570694087403599,4.695568400770713,4.559778305621536,5.2608173076923075,5.339170506912442,6.225806451612903,5.9075244112578975,6.0758354755784065,6.078034682080925,5.886777513855899,5.532451923076923,5.6976958525345625,
3.0878517501715854,5.048248133256749,4.930591259640103,5.0640655105973025,3.2034837688044338,3.1382211538461537,3.2746543778801844,4.0754975978037065,5.734635267087881,4.333547557840617,4.445568400770713,4.078384798099762,4.967548076923077,5.72073732718894,5.535346602608099,6.642734060884549,5.612467866323907,5.581406551059731,6.147268408551069,5.539663461538462,6.083870967741936,
